Accident,Longitude,Latitude,Unix,Hour,Date,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,cloudCover,dewPoint,humidity,precipIntensity,pressure,temperature,uvIndex,visibility,windSpeed,Rain,Cloudy,Foggy,Snow,Clear,RainBefore,DayFrame,WeekDay,DayOfWeek
1,-85.399306,34.9933,1589022000,11,5/9/2020,125,J-27,28,4,2,11,0,29.63,0.71,0,1023,38.26,0,10,6.62,0,0,0,0,1,0,3,0,5
1,-85.224982,35.027689,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.224982,35.027689,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.224982,35.027689,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.225976,35.028061,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.225976,35.028061,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.224894,35.027377,1589022000,11,5/9/2020,34,AH-23,186,2,2,19,0,31.06,0.71,0,1022.9,39.58,0,10,8.55,0,0,0,0,1,0,3,0,5
1,-85.269741,35.00249,1589022000,11,5/9/2020,29,AB-26,66,2,2,19,0,31.64,0.77,0,1022.8,38.35,0,10,6.24,0,0,0,0,1,0,3,0,5
1,-85.218006,35.041509,1589018400,10,5/9/2020,299,AI-21,258,4,2,16,0,33.72,0.73,0,1022.5,41.63,0,10,7.4,0,0,0,0,1,0,3,0,5
1,-85.292374,35.021099,1589011200,8,5/9/2020,467,Y-24,137,2,2,14,0.01,36.65,0.79,0.0008,1021.1,42.81,0,10,7.37,0,0,0,0,1,0,2,0,5
1,-85.12421,35.11989,1589004000,6,5/9/2020,75,AV-12,576,2,2,14,0.05,40.8,0.85,0.0002,1020.2,44.93,0,10,6.99,0,0,0,0,1,0,2,0,5
1,-85.326675,35.115678,1588982400,0,5/9/2020,61,T-13,531,2,3,16,0.4,49.73,0.85,0.004,1013.6,54.09,0,10,10.23,0,1,0,0,0,1,1,0,5
1,-85.304515,35.061791,1589140800,20,5/10/2020,450,W-19,317,2,2,19,0.01,38.02,0.3,0.0013,1020.4,71.28,6,10,7.69,0,0,0,0,1,0,1,0,6
1,-85.220466,35.004613,1589140800,20,5/10/2020,592,AI-25,107,2,2,19,0.05,36.04,0.27,0.0009,1020.5,71.48,6,10,7.7,0,0,0,0,1,0,1,0,6
1,-85.057788,35.083314,1589137200,19,5/10/2020,304,BE-16,461,2,2,16,0,37.04,0.31,0.0003,1021.2,68.96,8,10,7.07,0,0,0,0,1,0,1,0,6
1,-85.057788,35.083314,1589137200,19,5/10/2020,304,BE-16,461,2,2,16,0,37.04,0.31,0.0003,1021.2,68.96,8,10,7.07,0,0,0,0,1,0,1,0,6
1,-85.057788,35.083314,1589137200,19,5/10/2020,304,BE-16,461,2,2,16,0,37.04,0.31,0.0003,1021.2,68.96,8,10,7.07,0,0,0,0,1,0,1,0,6
1,-85.057788,35.083314,1589137200,19,5/10/2020,304,BE-16,461,2,2,16,0,37.04,0.31,0.0003,1021.2,68.96,8,10,7.07,0,0,0,0,1,0,1,0,6
1,-85.270248,35.034542,1589137200,19,5/10/2020,373,AB-22,217,2,2,19,0,37.09,0.3,0.0002,1021.3,70,8,10,7.36,0,0,0,0,1,0,1,0,6
1,-85.270248,35.034542,1589137200,19,5/10/2020,373,AB-22,217,2,2,19,0,37.09,0.3,0.0002,1021.3,70,8,10,7.36,0,0,0,0,1,0,1,0,6
1,-85.270248,35.034542,1589137200,19,5/10/2020,373,AB-22,217,2,2,19,0,37.09,0.3,0.0002,1021.3,70,8,10,7.36,0,0,0,0,1,0,1,0,6
1,-85.270248,35.034542,1589137200,19,5/10/2020,373,AB-22,217,2,2,19,0,37.09,0.3,0.0002,1021.3,70,8,10,7.36,0,0,0,0,1,0,1,0,6
1,-85.320731,35.050958,1589133600,18,5/10/2020,136,U-20,280,4,2,16,0,38.32,0.33,0,1022.3,68.32,9,10,6.02,0,0,0,0,1,0,4,0,6
1,-85.157294,35.042997,1589133600,18,5/10/2020,833,AQ-21,266,4,2,14,0,37.52,0.33,0,1022.4,68.06,9,10,6.05,0,0,0,0,1,0,4,0,6
1,-85.143359,35.064642,1589130000,17,5/10/2020,176,AS-18,377,2,2,17,0.08,37.17,0.37,0,1023.3,64.16,9,10,5.08,0,0,0,0,1,0,4,0,6
1,-85.239854,35.198973,1589130000,17,5/10/2020,16,AF-3,688,4,2,12,0.06,38.4,0.38,0,1023,64.92,9,10,5.59,0,0,0,0,1,0,4,0,6
1,-85.19831,35.084245,1589122800,15,5/10/2020,168,AL-17,407,2,2,19,0.12,39.01,0.49,0.0008,1024.4,57.82,5,10,2.23,0,0,0,0,1,0,4,0,6
1,-85.219578,35.028685,1589119200,14,5/10/2020,57,AI-23,187,2,2,19,0.09,39.2,0.59,0,1025,53,3,10,0.69,0,0,0,0,1,0,4,0,6
1,-85.06329,35.08082,1589119200,14,5/10/2020,509,BD-17,425,2,2,16,0.21,38.99,0.62,0.0016,1025,51.62,3,10,1.82,0,0,0,0,1,0,4,0,6
1,-85.246149,35.135171,1589115600,13,5/10/2020,430,AE-10,605,6,2,14,0.27,37.42,0.71,0.0011,1025.4,46.27,1,10,2.31,0,0,0,0,1,0,3,0,6
1,-85.27098,35.10998,1589108400,11,5/10/2020,83,AB-14,505,2,2,19,0.29,32.87,0.84,0.0004,1025,37.35,0,10,2.68,0,0,0,0,1,0,3,0,6
1,-85.13381,34.99941,1589108400,11,5/10/2020,180,AU-26,81,2,2,19,0.35,33.83,0.91,0.0005,1025,36.14,0,10,2.33,0,1,0,0,0,0,3,0,6
1,-85.283206,35.011363,1589104800,10,5/10/2020,120,Z-25,99,2,2,19,0.33,33.94,0.88,0,1024.8,37.04,0,10,2.25,0,1,0,0,0,0,3,0,6
1,-85.149742,35.043791,1589104800,10,5/10/2020,183,AR-21,267,2,2,19,0.29,34.57,0.91,0,1024.8,37.02,0,10,2.33,0,0,0,0,1,0,3,0,6
1,-85.320552,35.03487,1589097600,8,5/10/2020,295,U-22,210,4,2,11,0.25,33.65,0.82,0,1024.3,38.56,0,10,2.56,0,0,0,0,1,0,2,0,6
1,-85.320552,35.03487,1589097600,8,5/10/2020,295,U-22,210,4,2,11,0.25,33.65,0.82,0,1024.3,38.56,0,10,2.56,0,0,0,0,1,0,2,0,6
1,-85.320552,35.03487,1589097600,8,5/10/2020,295,U-22,210,4,2,11,0.25,33.65,0.82,0,1024.3,38.56,0,10,2.56,0,0,0,0,1,0,2,0,6
1,-85.211314,35.013269,1589094000,7,5/10/2020,476,AJ-25,108,5,2,19,0.18,37.04,0.85,0,1023.9,41.33,0,10,1.24,0,0,0,0,1,0,2,0,6
1,-85.209229,35.014802,1589090400,6,5/10/2020,476,AJ-25,108,5,2,19,0.11,37.71,0.82,0,1024.4,42.98,0,10,0.94,0,0,0,0,1,0,2,0,6
1,-85.266201,35.102478,1589234400,22,5/11/2020,10,AC-14,506,2,2,19,0.05,33.78,0.32,0,1021.7,63.84,2,10,8.73,0,0,0,0,1,0,1,1,0
1,-85.266201,35.102478,1589234400,22,5/11/2020,10,AC-14,506,2,2,19,0.05,33.78,0.32,0,1021.7,63.84,2,10,8.73,0,0,0,0,1,0,1,1,0
1,-85.266201,35.102478,1589234400,22,5/11/2020,10,AC-14,506,2,2,19,0.05,33.78,0.32,0,1021.7,63.84,2,10,8.73,0,0,0,0,1,0,1,1,0
1,-85.267436,35.019224,1589227200,20,5/11/2020,399,AB-24,140,2,2,19,0.05,31.16,0.28,0,1022.3,65.42,6,10,9.77,0,0,0,0,1,0,1,1,0
1,-85.252992,35.070123,1589223600,19,5/11/2020,60,AD-18,362,2,2,19,0.05,31.75,0.29,0.0007,1022.3,64.96,7,10,9.91,0,0,0,0,1,0,1,1,0
1,-85.205213,35.008709,1589223600,19,5/11/2020,833,AK-25,109,8,2,11,0.14,30.56,0.27,0.0006,1022.3,65.23,7,10,10.91,0,0,0,0,1,0,1,1,0
1,-85.056054,35.095553,1589223600,19,5/11/2020,64,BE-15,493,2,2,11,0.02,31.94,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.05669,35.09399,1589223600,19,5/11/2020,64,BE-15,493,2,2,11,0.02,31.94,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.056692,35.094343,1589223600,19,5/11/2020,64,BE-15,493,2,2,11,0.02,31.94,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.056054,35.095553,1589223600,19,5/11/2020,64,BE-15,493,2,2,11,0.02,31.94,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.056054,35.095553,1589223600,19,5/11/2020,64,BE-15,493,2,2,11,0.02,31.94,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.051507,35.105349,1589223600,19,5/11/2020,124,BF-14,526,2,2,19,0.02,31.92,0.3,0.0011,1022.2,63.94,7,10,9.71,0,0,0,0,1,0,1,1,0
1,-85.063613,35.088194,1589223600,19,5/11/2020,289,BD-16,460,2,2,16,0.02,31.92,0.3,0.0011,1022.2,63.99,7,10,9.7,0,0,0,0,1,0,1,1,0
1,-85.322936,35.123531,1589223600,19,5/11/2020,13,U-11,577,2,3,16,0.02,30.98,0.31,0.001,1022.5,61.76,8,10,9.4,0,0,0,0,1,0,1,1,0
1,-85.321712,35.124102,1589223600,19,5/11/2020,13,U-11,577,2,3,16,0.02,30.98,0.31,0.001,1022.5,61.76,8,10,9.4,0,0,0,0,1,0,1,1,0
1,-85.32092,35.1257,1589223600,19,5/11/2020,13,U-11,577,2,3,16,0.02,30.98,0.31,0.001,1022.5,61.76,8,10,9.4,0,0,0,0,1,0,1,1,0
1,-85.322936,35.123531,1589223600,19,5/11/2020,13,U-11,577,2,3,16,0.02,30.98,0.31,0.001,1022.5,61.76,8,10,9.4,0,0,0,0,1,0,1,1,0
1,-85.057788,35.083314,1589220000,18,5/11/2020,304,BE-16,461,2,2,16,0,31.98,0.32,0,1022.9,62.41,8,10,9.1,0,0,0,0,1,0,4,1,0
1,-85.155344,35.045674,1589220000,18,5/11/2020,183,AR-21,267,2,2,19,0.03,31.81,0.31,0,1022.9,62.98,8,10,9.58,0,0,0,0,1,0,4,1,0
1,-85.313771,35.12433,1589220000,18,5/11/2020,60,V-12,558,2,2,19,0,32.59,0.32,0,1023,62.76,9,10,8.71,0,0,0,0,1,0,4,1,0
1,-85.141215,35.068318,1589220000,18,5/11/2020,176,AS-18,377,2,2,17,0.02,31.98,0.31,0,1022.9,62.84,8,10,9.32,0,0,0,0,1,0,4,1,0
1,-85.263638,35.124661,1589220000,18,5/11/2020,32,AC-11,583,2,2,19,0.01,32.54,0.32,0,1022.9,62.89,8,10,8.87,0,0,0,0,1,0,4,1,0
1,-85.263638,35.124661,1589220000,18,5/11/2020,32,AC-11,583,2,2,19,0.01,32.54,0.32,0,1022.9,62.89,8,10,8.87,0,0,0,0,1,0,4,1,0
1,-85.263638,35.124661,1589220000,18,5/11/2020,32,AC-11,583,2,2,19,0.01,32.54,0.32,0,1022.9,62.89,8,10,8.87,0,0,0,0,1,0,4,1,0
1,-85.277362,35.016787,1589216400,17,5/11/2020,882,AA-24,139,2,2,19,0.01,31.96,0.33,0,1023.6,61.28,8,10,9.03,0,0,0,0,1,0,4,1,0
1,-85.204017,35.08461,1589216400,17,5/11/2020,287,AK-16,445,2,2,19,0.02,31.85,0.34,0,1023.6,60.72,8,10,9.11,0,0,0,0,1,0,4,1,0
1,-85.062783,35.088403,1589216400,17,5/11/2020,289,BD-16,460,2,2,16,0,32.22,0.34,0.0002,1023.5,60.64,8,10,9.65,0,0,0,0,1,0,4,1,0
1,-85.062783,35.088403,1589216400,17,5/11/2020,289,BD-16,460,2,2,16,0,32.22,0.34,0.0002,1023.5,60.64,8,10,9.65,0,0,0,0,1,0,4,1,0
1,-85.054323,35.099279,1589216400,17,5/11/2020,73,BE-14,525,4,2,11,0,32.28,0.34,0.0002,1023.5,60.74,8,10,9.68,0,0,0,0,1,0,4,1,0
1,-85.054323,35.099279,1589216400,17,5/11/2020,73,BE-14,525,4,2,11,0,32.28,0.34,0.0002,1023.5,60.74,8,10,9.68,0,0,0,0,1,0,4,1,0
1,-85.304895,34.989634,1589212800,16,5/11/2020,103,W-27,39,2,2,19,0.02,33.06,0.36,0.0003,1024.2,60.09,7,10,9.46,0,0,0,0,1,0,4,1,0
1,-85.318704,35.066234,1589212800,16,5/11/2020,111,U-18,353,2,2,19,0.01,32.92,0.37,0.0002,1024.2,59.55,7,10,9.42,0,0,0,0,1,0,4,1,0
1,-85.318704,35.066234,1589212800,16,5/11/2020,111,U-18,353,2,2,19,0.01,32.92,0.37,0.0002,1024.2,59.55,7,10,9.42,0,0,0,0,1,0,4,1,0
1,-85.318704,35.066234,1589212800,16,5/11/2020,111,U-18,353,2,2,19,0.01,32.92,0.37,0.0002,1024.2,59.55,7,10,9.42,0,0,0,0,1,0,4,1,0
1,-85.205591,35.174513,1589209200,15,5/11/2020,36,AK-5,683,2,2,19,0.01,33.98,0.41,0.0012,1024.5,57.23,5,10,9.2,0,0,0,0,1,0,4,1,0
1,-85.2062,35.173346,1589209200,15,5/11/2020,41,AK-6,675,2,2,19,0.01,34.04,0.41,0.0013,1024.5,57.31,5,10,9.2,0,0,0,0,1,0,4,1,0
1,-85.221535,35.03401,1589209200,15,5/11/2020,45,AI-22,224,2,2,19,0.31,33.83,0.39,0,1024.3,58.57,5,10,11.57,0,0,0,0,1,0,4,1,0
1,-85.221535,35.03401,1589209200,15,5/11/2020,45,AI-22,224,2,2,19,0.31,33.83,0.39,0,1024.3,58.57,5,10,11.57,0,0,0,0,1,0,4,1,0
1,-85.219714,35.03487,1589209200,15,5/11/2020,45,AI-22,224,2,2,19,0.31,33.83,0.39,0,1024.3,58.57,5,10,11.57,0,0,0,0,1,0,4,1,0
1,-85.246893,35.024884,1589209200,15,5/11/2020,485,AE-23,183,2,2,19,0.08,33.64,0.41,0.0011,1024.5,57.11,5,10,9.55,0,0,0,0,1,0,4,1,0
1,-85.246893,35.024884,1589209200,15,5/11/2020,485,AE-23,183,2,2,19,0.08,33.64,0.41,0.0011,1024.5,57.11,5,10,9.55,0,0,0,0,1,0,4,1,0
1,-85.246893,35.024884,1589209200,15,5/11/2020,485,AE-23,183,2,2,19,0.08,33.64,0.41,0.0011,1024.5,57.11,5,10,9.55,0,0,0,0,1,0,4,1,0
1,-85.241962,35.133629,1589209200,15,5/11/2020,689,AF-11,586,4,2,14,0.01,34.03,0.41,0.0011,1024.5,57.35,5,10,9.15,0,0,0,0,1,0,4,1,0
1,-85.063983,35.085125,1589205600,14,5/11/2020,289,BD-16,460,2,2,16,0.02,35.83,0.51,0,1024.9,53.28,3,10,7.06,0,0,0,0,1,0,4,1,0
1,-85.273033,35.014562,1589202000,13,5/11/2020,322,AB-25,101,2,2,19,0.02,37.12,0.62,0,1025,49.75,1,10,4.51,0,0,0,0,1,0,3,1,0
1,-85.24973,35.072987,1589202000,13,5/11/2020,48,AE-17,400,2,2,19,0.01,37.21,0.61,0,1024.9,50.2,1,10,4.68,0,0,0,0,1,0,3,1,0
1,-85.289105,35.045235,1589202000,13,5/11/2020,359,Y-21,248,2,2,19,0.02,37.6,0.62,0,1025,50.32,1,10,4.55,0,0,0,0,1,0,3,1,0
1,-85.278876,35.002931,1589202000,13,5/11/2020,61,AA-26,65,2,2,19,0.02,37.17,0.62,0,1025,49.73,1,10,4.45,0,0,0,0,1,0,3,1,0
1,-85.204255,35.006903,1589198400,12,5/11/2020,833,AK-25,109,8,2,11,0.03,38,0.69,0,1024.1,47.67,0,10,3.48,0,0,0,0,1,0,3,1,0
1,-85.282822,35.039009,1589198400,12,5/11/2020,241,Z-22,215,2,2,19,0.03,37.48,0.7,0.0003,1024.3,46.73,0,10,3.43,0,0,0,0,1,0,3,1,0
1,-85.064362,35.083346,1589194800,11,5/11/2020,509,BD-17,425,2,2,16,0.13,36.27,0.73,0.0004,1023.7,44.45,0,10,3.95,0,0,0,0,1,0,3,1,0
1,-85.122161,35.045612,1589194800,11,5/11/2020,55,AV-21,271,2,2,19,0.15,35.89,0.72,0.0004,1023.7,44.34,0,10,3.97,0,0,0,0,1,0,3,1,0
1,-85.06432,35.087877,1589191200,10,5/11/2020,289,BD-16,460,2,2,16,0.13,36.2,0.71,0.0002,1023.5,45.22,0,10,4.67,0,0,0,0,1,0,3,1,0
1,-85.06432,35.087877,1589191200,10,5/11/2020,289,BD-16,460,2,2,16,0.13,36.2,0.71,0.0002,1023.5,45.22,0,10,4.67,0,0,0,0,1,0,3,1,0
1,-85.06432,35.087877,1589191200,10,5/11/2020,289,BD-16,460,2,2,16,0.13,36.2,0.71,0.0002,1023.5,45.22,0,10,4.67,0,0,0,0,1,0,3,1,0
1,-85.061105,35.089818,1589191200,10,5/11/2020,289,BD-16,460,2,2,16,0.13,36.2,0.71,0.0002,1023.5,45.22,0,10,4.67,0,0,0,0,1,0,3,1,0
1,-85.061105,35.089818,1589191200,10,5/11/2020,289,BD-16,460,2,2,16,0.13,36.2,0.71,0.0002,1023.5,45.22,0,10,4.67,0,0,0,0,1,0,3,1,0
1,-85.078216,35.082937,1589191200,10,5/11/2020,322,BB-17,423,2,2,19,0.14,36.18,0.7,0.0002,1023.5,45.25,0,10,4.73,0,0,0,0,1,0,3,1,0
1,-85.131414,35.050628,1589191200,10,5/11/2020,82,AU-20,306,2,2,16,0.16,36.38,0.7,0,1023.4,45.59,0,10,4.82,0,0,0,0,1,0,3,1,0
1,-85.288894,35.020674,1589191200,10,5/11/2020,467,Y-24,137,2,2,14,0.2,37.32,0.71,0,1023.5,46.16,0,10,4.61,0,0,0,0,1,0,3,1,0
1,-85.246697,35.182577,1589191200,10,5/11/2020,176,AE-5,680,4,2,14,0.07,36.29,0.72,0,1023.5,44.92,0,10,4.78,0,0,0,0,1,0,3,1,0
1,-85.212966,35.0515,1589191200,10,5/11/2020,102,AJ-20,295,2,2,19,0.17,36.39,0.67,0,1023.1,46.76,0,10,4.24,0,0,0,0,1,0,3,1,0
1,-85.160828,35.009358,1589191200,10,5/11/2020,196,AQ-25,115,2,2,19,0.19,36.95,0.7,0,1023.3,46.37,0,10,4.85,0,0,0,0,1,0,3,1,0
1,-85.197763,35.074928,1589187600,9,5/11/2020,181,AL-18,370,4,2,14,0.21,36.24,0.64,0.0011,1022.9,47.93,0,10,5.73,0,0,0,0,1,0,2,1,0
1,-85.184679,35.01246,1589187600,9,5/11/2020,626,AN-25,112,2,2,14,0.27,36.16,0.61,0,1022.8,48.81,0,10,6.22,0,0,0,0,1,0,2,1,0
1,-85.184206,35.084857,1589176800,6,5/11/2020,260,AM-16,447,2,2,19,0.17,42.84,0.68,0.0003,1021.4,53.02,0,10,7.77,0,0,0,0,1,0,2,1,0
1,-85.298589,35.018573,1589176800,6,5/11/2020,535,X-24,136,2,2,19,0.13,44.11,0.71,0.0004,1021.4,53.16,0,10,6.7,0,0,0,0,1,0,2,1,0
1,-85.20571,34.99586,1589324400,23,5/12/2020,0,AK-26,71,2,2,19,0.85,47.15,0.54,0.0007,1022.7,63.91,1,10,3.11,0,1,0,0,0,0,1,1,1
1,-85.317447,35.025777,1589320800,22,5/12/2020,304,U-23,173,2,2,11,0.82,47.22,0.53,0.0003,1022.9,64.74,2,10,2.72,0,1,0,0,0,0,1,1,1
1,-85.166282,35.046274,1589317200,21,5/12/2020,338,AP-21,265,2,2,19,0.78,42.76,0.45,0,1023.4,64.3,3,10,3.09,0,1,0,0,0,0,1,1,1
1,-85.138038,35.115463,1589306400,18,5/12/2020,27,AT-13,552,2,2,19,0.42,40.75,0.4,0,1024.5,65.56,7,10,1.98,0,1,0,0,0,0,4,1,1
1,-85.138038,35.115463,1589306400,18,5/12/2020,27,AT-13,552,2,2,19,0.42,40.75,0.4,0,1024.5,65.56,7,10,1.98,0,1,0,0,0,0,4,1,1
1,-85.138038,35.115463,1589306400,18,5/12/2020,27,AT-13,552,2,2,19,0.42,40.75,0.4,0,1024.5,65.56,7,10,1.98,0,1,0,0,0,0,4,1,1
1,-85.221655,35.004334,1589306400,18,5/12/2020,486,AH-26,68,2,2,19,0.47,39.71,0.38,0,1024.6,65.93,7,10,2.62,0,1,0,0,0,0,4,1,1
1,-85.314676,35.143838,1589306400,18,5/12/2020,33,V-10,597,2,3,16,0.37,39.18,0.43,0,1024.5,61.92,7,10,2.25,0,1,0,0,0,0,4,1,1
1,-85.327874,35.110546,1589306400,18,5/12/2020,61,T-13,531,2,3,16,0.37,39.72,0.41,0,1024.4,63.56,7,10,2.24,0,1,0,0,0,0,4,1,1
1,-85.314676,35.143838,1589302800,17,5/12/2020,33,V-10,597,2,3,16,0.52,38.6,0.49,0.0012,1024.9,57.66,6,10,2.73,0,1,0,0,0,0,4,1,1
1,-85.327874,35.110546,1589302800,17,5/12/2020,61,T-13,531,2,3,16,0.52,39.19,0.47,0.0009,1024.9,59.29,6,10,2.7,0,1,0,0,0,0,4,1,1
1,-85.228481,35.031084,1589299200,16,5/12/2020,34,AH-23,186,2,2,19,0.69,37.75,0.43,0,1025.7,60.57,5,10,1.57,0,1,0,0,0,0,4,1,1
1,-85.281681,34.9978,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.281681,34.9978,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.281681,34.9978,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.28139,34.997854,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.281141,34.997782,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.281141,34.997782,1589299200,16,5/12/2020,157,Z-27,42,2,2,19,0.64,39.51,0.46,0.0003,1025.5,60.36,5,10,2.93,0,1,0,0,0,0,4,1,1
1,-85.164109,35.044762,1589299200,16,5/12/2020,338,AP-21,265,2,2,19,0.66,38.97,0.45,0.0004,1025.6,60.5,5,10,2.17,0,1,0,0,0,0,4,1,1
1,-85.059359,35.081795,1589295600,15,5/12/2020,304,BE-16,461,2,2,16,0.61,40.23,0.53,0.0011,1026.2,57.16,4,10,2.78,0,1,0,0,0,0,4,1,1
1,-85.152028,35.035569,1589295600,15,5/12/2020,1359,AR-22,233,4,2,19,0.62,39.96,0.51,0.0008,1026.2,57.9,4,10,3.1,0,1,0,0,0,0,4,1,1
1,-85.205773,35.017752,1589295600,15,5/12/2020,311,AK-24,149,2,2,19,0.67,38.98,0.47,0,1026.2,59.35,4,10,3.31,0,1,0,0,0,0,4,1,1
1,-85.260707,35.113925,1589292000,14,5/12/2020,176,AC-13,539,2,2,19,0.64,40.42,0.62,0.0004,1026.6,53.11,3,10,2.99,0,1,0,0,0,0,4,1,1
1,-85.262906,35.033514,1589292000,14,5/12/2020,395,AC-22,218,2,2,19,0.64,40.26,0.61,0,1026.8,53.35,3,10,2.83,0,1,0,0,0,0,4,1,1
1,-85.184452,35.072687,1589292000,14,5/12/2020,90,AN-18,372,2,2,19,0.66,40.33,0.61,0.0002,1026.8,53.46,3,10,2.55,0,1,0,0,0,0,4,1,1
1,-85.254935,35.056586,1589292000,14,5/12/2020,172,AD-20,289,2,2,19,0.64,40.24,0.61,0.0002,1026.7,53.27,3,10,2.78,0,1,0,0,0,0,4,1,1
1,-85.204179,35.018106,1589288400,13,5/12/2020,311,AK-24,149,2,2,19,0.68,39.6,0.64,0,1026.8,51.34,1,10,2.93,0,1,0,0,0,0,3,1,1
1,-85.204179,35.018106,1589288400,13,5/12/2020,311,AK-24,149,2,2,19,0.68,39.6,0.64,0,1026.8,51.34,1,10,2.93,0,1,0,0,0,0,3,1,1
1,-85.204179,35.018106,1589288400,13,5/12/2020,311,AK-24,149,2,2,19,0.68,39.6,0.64,0,1026.8,51.34,1,10,2.93,0,1,0,0,0,0,3,1,1
1,-85.328645,35.098667,1589288400,13,5/12/2020,372,T-15,466,2,2,19,0.64,39.68,0.69,0,1026.7,49.37,1,10,2.59,0,1,0,0,0,0,3,1,1
1,-85.065755,35.083837,1589288400,13,5/12/2020,509,BD-17,425,2,2,16,0.61,39.48,0.71,0,1026.8,48.45,1,10,2.29,0,1,0,0,0,0,3,1,1
1,-85.24887,35.123215,1589284800,12,5/12/2020,319,AE-11,585,2,2,19,0.6,38.56,0.75,0,1026.4,45.87,0,10,2.37,0,1,0,0,0,0,3,1,1
1,-85.225106,35.018723,1589284800,12,5/12/2020,66,AH-24,146,2,2,19,0.75,40.11,0.76,0,1026.5,47.34,0,10,1.43,0,1,0,0,0,0,3,1,1
1,-85.224434,35.012993,1589407200,22,5/13/2020,563,AH-25,106,2,2,19,0.34,54.89,0.48,0.0002,1021.6,75.74,2,10,7.04,0,1,0,0,0,0,1,1,2
1,-85.277409,35.033674,1589403600,21,5/13/2020,229,AA-22,216,2,2,19,0.31,54.6,0.5,0,1021.9,74.47,4,10,5.22,0,0,0,0,1,0,1,1,2
1,-85.289306,35.015501,1589403600,21,5/13/2020,467,Y-24,137,2,2,14,0.3,54.6,0.5,0,1022,74.73,4,10,5.07,0,0,0,0,1,0,1,1,2
1,-85.222706,35.043308,1589392800,18,5/13/2020,29,AH-21,257,2,2,19,0.61,54.58,0.69,0.0002,1024.1,65.07,6,10,5.1,0,1,0,0,0,0,4,1,2
1,-85.274053,35.014539,1589392800,18,5/13/2020,882,AA-24,139,2,2,19,0.53,53.2,0.66,0.0002,1024,64.8,7,10,4.09,0,1,0,0,0,0,4,1,2
1,-85.296247,35.122908,1589392800,18,5/13/2020,84,X-12,560,4,2,19,0.52,52.39,0.67,0.0006,1024,63.44,7,10,4.08,0,1,0,0,0,0,4,1,2
1,-85.220476,35.010327,1589392800,18,5/13/2020,592,AI-25,107,2,2,19,0.58,54.21,0.67,0,1024.1,65.35,6,10,4.6,0,1,0,0,0,0,4,1,2
1,-85.314676,35.143838,1589389200,17,5/13/2020,33,V-10,597,2,3,16,0.81,50.6,0.74,0.0012,1024.4,58.89,5,10,4.66,0,1,0,0,0,0,4,1,2
1,-85.252215,35.146073,1589389200,17,5/13/2020,118,AD-9,624,2,2,19,0.8,51.11,0.7,0.0012,1024.4,61.15,5,10,4.56,0,1,0,0,0,0,4,1,2
1,-85.3161,35.118812,1589389200,17,5/13/2020,29,V-13,533,2,2,19,0.8,51.4,0.69,0.0013,1024.3,61.57,5,10,4.7,0,1,0,0,0,0,4,1,2
1,-85.271722,35.031818,1589389200,17,5/13/2020,203,AB-23,180,2,2,19,0.79,51.51,0.68,0.0011,1024.4,62.04,5,10,4.89,0,1,0,0,0,0,4,1,2
