Latitude,Longitude,Hour,WeekDay,WeekEnd,Visibility,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Row,Grid_Col,Highway,Land_Use_Mode,Road_Count,Event,Conditions,EventBefore,ConditionBefore,Precipitation_Type
35.1404,-85.18920455,20,,,,,,,,,,,,1038,,,,,,,,,,
35.1404,-85.18125,20,,,,,,,,,,,,1039,,,,,,,,,,
35.1404,-85.17329545,20,,,,,,,,,,,,1040,,,,,,,,,,
35.1404,-85.16534091,20,,,,,,,,,,,,1041,,,,,,,,,,
35.1404,-85.15738636,20,,,,,,,,,,,,1042,,,,,,,,,,
35.1404,-85.14943182,20,,,,,,,,,,,,1043,,,,,,,,,,
35.1404,-85.14147727,20,,,,,,,,,,,,1044,,,,,,,,,,
35.1404,-85.10965909,20,,,,,,,,,,,,1048,,,,,,,,,,
35.1404,-85.10170455,20,,,,,,,,,,,,1049,,,,,,,,,,
35.1404,-85.09375,20,,,,,,,,,,,,1050,,,,,,,,,,
35.1404,-85.08579545,20,,,,,,,,,,,,1051,,,,,,,,,,
35.1404,-85.07784091,20,,,,,,,,,,,,1052,,,,,,,,,,
35.1404,-85.06988636,20,,,,,,,,,,,,1053,,,,,,,,,,
35.1404,-85.06193182,20,,,,,,,,,,,,1054,,,,,,,,,,
35.1404,-85.05397727,20,,,,,,,,,,,,1055,,,,,,,,,,
35.1468,-85.39602273,20,,,,,,,,,,,,1056,,,,,,,,,,
35.1468,-85.37215909,20,,,,,,,,,,,,1059,,,,,,,,,,
35.1468,-85.36420455,20,,,,,,,,,,,,1060,,,,,,,,,,
35.1468,-85.35625,20,,,,,,,,,,,,1061,,,,,,,,,,
35.1468,-85.34034091,20,,,,,,,,,,,,1063,,,,,,,,,,
35.1468,-85.33238636,20,,,,,,,,,,,,1064,,,,,,,,,,
35.1468,-85.32443182,20,,,,,,,,,,,,1065,,,,,,,,,,
35.1468,-85.31647727,20,,,,,,,,,,,,1066,,,,,,,,,,
35.1468,-85.30852273,20,,,,,,,,,,,,1067,,,,,,,,,,
35.1468,-85.30056818,20,,,,,,,,,,,,1068,,,,,,,,,,
35.1468,-85.29261364,20,,,,,,,,,,,,1069,,,,,,,,,,
35.1468,-85.28465909,20,,,,,,,,,,,,1070,,,,,,,,,,
35.1468,-85.27670455,20,,,,,,,,,,,,1071,,,,,,,,,,
35.1468,-85.26875,20,,,,,,,,,,,,1072,,,,,,,,,,
35.1468,-85.26079545,20,,,,,,,,,,,,1073,,,,,,,,,,
35.1468,-85.25284091,20,,,,,,,,,,,,1074,,,,,,,,,,
35.1468,-85.24488636,20,,,,,,,,,,,,1075,,,,,,,,,,
35.1468,-85.23693182,20,,,,,,,,,,,,1076,,,,,,,,,,
35.1468,-85.22897727,20,,,,,,,,,,,,1077,,,,,,,,,,
35.1468,-85.22102273,20,,,,,,,,,,,,1078,,,,,,,,,,
35.1468,-85.21306818,20,,,,,,,,,,,,1079,,,,,,,,,,
35.1468,-85.20511364,20,,,,,,,,,,,,1080,,,,,,,,,,
35.1468,-85.19715909,20,,,,,,,,,,,,1081,,,,,,,,,,
35.1468,-85.18920455,20,,,,,,,,,,,,1082,,,,,,,,,,
35.1468,-85.18125,20,,,,,,,,,,,,1083,,,,,,,,,,
35.1468,-85.17329545,20,,,,,,,,,,,,1084,,,,,,,,,,
35.1468,-85.16534091,20,,,,,,,,,,,,1085,,,,,,,,,,
35.1468,-85.14943182,20,,,,,,,,,,,,1087,,,,,,,,,,
35.1468,-85.14147727,20,,,,,,,,,,,,1088,,,,,,,,,,
35.1468,-85.10965909,20,,,,,,,,,,,,1092,,,,,,,,,,
35.1468,-85.10170455,20,,,,,,,,,,,,1093,,,,,,,,,,
35.1468,-85.09375,20,,,,,,,,,,,,1094,,,,,,,,,,
35.1468,-85.07784091,20,,,,,,,,,,,,1096,,,,,,,,,,
35.1468,-85.06988636,20,,,,,,,,,,,,1097,,,,,,,,,,
35.1468,-85.06193182,20,,,,,,,,,,,,1098,,,,,,,,,,
35.1468,-85.05397727,20,,,,,,,,,,,,1099,,,,,,,,,,
34.9932,-85.39602273,23,,,,,,,,,,,,0,,,,,,,,,,
34.9932,-85.38806818,23,,,,,,,,,,,,1,,,,,,,,,,
34.9932,-85.38011364,23,,,,,,,,,,,,2,,,,,,,,,,
34.9932,-85.37215909,23,,,,,,,,,,,,3,,,,,,,,,,
34.9932,-85.34829545,23,,,,,,,,,,,,6,,,,,,,,,,
34.9932,-85.34034091,23,,,,,,,,,,,,7,,,,,,,,,,
34.9932,-85.33238636,23,,,,,,,,,,,,8,,,,,,,,,,
34.9932,-85.32443182,23,,,,,,,,,,,,9,,,,,,,,,,
34.9932,-85.31647727,23,,,,,,,,,,,,10,,,,,,,,,,
34.9932,-85.30852273,23,,,,,,,,,,,,11,,,,,,,,,,
34.9932,-85.30056818,23,,,,,,,,,,,,12,,,,,,,,,,
34.9932,-85.29261364,23,,,,,,,,,,,,13,,,,,,,,,,
34.9932,-85.28465909,23,,,,,,,,,,,,14,,,,,,,,,,
34.9932,-85.27670455,23,,,,,,,,,,,,15,,,,,,,,,,
34.9932,-85.26875,23,,,,,,,,,,,,16,,,,,,,,,,
34.9932,-85.26079545,23,,,,,,,,,,,,17,,,,,,,,,,
34.9932,-85.25284091,23,,,,,,,,,,,,18,,,,,,,,,,
34.9932,-85.24488636,23,,,,,,,,,,,,19,,,,,,,,,,
34.9932,-85.23693182,23,,,,,,,,,,,,20,,,,,,,,,,
34.9932,-85.22897727,23,,,,,,,,,,,,21,,,,,,,,,,
34.9932,-85.22102273,23,,,,,,,,,,,,22,,,,,,,,,,
34.9932,-85.21306818,23,,,,,,,,,,,,23,,,,,,,,,,
34.9932,-85.20511364,23,,,,,,,,,,,,24,,,,,,,,,,
34.9932,-85.19715909,23,,,,,,,,,,,,25,,,,,,,,,,
34.9932,-85.18920455,23,,,,,,,,,,,,26,,,,,,,,,,
34.9932,-85.18125,23,,,,,,,,,,,,27,,,,,,,,,,
34.9932,-85.17329545,23,,,,,,,,,,,,28,,,,,,,,,,
34.9932,-85.16534091,23,,,,,,,,,,,,29,,,,,,,,,,
34.9932,-85.15738636,23,,,,,,,,,,,,30,,,,,,,,,,
34.9932,-85.14943182,23,,,,,,,,,,,,31,,,,,,,,,,
34.9932,-85.14147727,23,,,,,,,,,,,,32,,,,,,,,,,
34.9932,-85.13352273,23,,,,,,,,,,,,33,,,,,,,,,,
34.9932,-85.12556818,23,,,,,,,,,,,,34,,,,,,,,,,
34.9932,-85.11761364,23,,,,,,,,,,,,35,,,,,,,,,,
34.9932,-85.10965909,23,,,,,,,,,,,,36,,,,,,,,,,
34.9932,-85.10170455,23,,,,,,,,,,,,37,,,,,,,,,,
34.9932,-85.09375,23,,,,,,,,,,,,38,,,,,,,,,,
34.9932,-85.08579545,23,,,,,,,,,,,,39,,,,,,,,,,
34.9932,-85.07784091,23,,,,,,,,,,,,40,,,,,,,,,,
34.9932,-85.06988636,23,,,,,,,,,,,,41,,,,,,,,,,
34.9932,-85.06193182,23,,,,,,,,,,,,42,,,,,,,,,,
34.9932,-85.05397727,23,,,,,,,,,,,,43,,,,,,,,,,
34.9996,-85.38806818,23,,,,,,,,,,,,45,,,,,,,,,,
34.9996,-85.38011364,23,,,,,,,,,,,,46,,,,,,,,,,
34.9996,-85.37215909,23,,,,,,,,,,,,47,,,,,,,,,,
34.9996,-85.34829545,23,,,,,,,,,,,,50,,,,,,,,,,
34.9996,-85.34034091,23,,,,,,,,,,,,51,,,,,,,,,,
34.9996,-85.33238636,23,,,,,,,,,,,,52,,,,,,,,,,
34.9996,-85.32443182,23,,,,,,,,,,,,53,,,,,,,,,,
34.9996,-85.31647727,23,,,,,,,,,,,,54,,,,,,,,,,
34.9996,-85.30852273,23,,,,,,,,,,,,55,,,,,,,,,,
34.9996,-85.30056818,23,,,,,,,,,,,,56,,,,,,,,,,
34.9996,-85.29261364,23,,,,,,,,,,,,57,,,,,,,,,,
34.9996,-85.28465909,23,,,,,,,,,,,,58,,,,,,,,,,
34.9996,-85.27670455,23,,,,,,,,,,,,59,,,,,,,,,,
34.9996,-85.26875,23,,,,,,,,,,,,60,,,,,,,,,,
34.9996,-85.26079545,23,,,,,,,,,,,,61,,,,,,,,,,
34.9996,-85.25284091,23,,,,,,,,,,,,62,,,,,,,,,,
34.9996,-85.24488636,23,,,,,,,,,,,,63,,,,,,,,,,
34.9996,-85.23693182,23,,,,,,,,,,,,64,,,,,,,,,,
34.9996,-85.22897727,23,,,,,,,,,,,,65,,,,,,,,,,
34.9996,-85.22102273,23,,,,,,,,,,,,66,,,,,,,,,,
34.9996,-85.21306818,23,,,,,,,,,,,,67,,,,,,,,,,
34.9996,-85.20511364,23,,,,,,,,,,,,68,,,,,,,,,,
34.9996,-85.19715909,23,,,,,,,,,,,,69,,,,,,,,,,
34.9996,-85.18920455,23,,,,,,,,,,,,70,,,,,,,,,,
34.9996,-85.18125,23,,,,,,,,,,,,71,,,,,,,,,,
34.9996,-85.17329545,23,,,,,,,,,,,,72,,,,,,,,,,
34.9996,-85.16534091,23,,,,,,,,,,,,73,,,,,,,,,,
34.9996,-85.15738636,23,,,,,,,,,,,,74,,,,,,,,,,
34.9996,-85.14943182,23,,,,,,,,,,,,75,,,,,,,,,,
34.9996,-85.14147727,23,,,,,,,,,,,,76,,,,,,,,,,
34.9996,-85.13352273,23,,,,,,,,,,,,77,,,,,,,,,,
34.9996,-85.12556818,23,,,,,,,,,,,,78,,,,,,,,,,
34.9996,-85.11761364,23,,,,,,,,,,,,79,,,,,,,,,,
34.9996,-85.10965909,23,,,,,,,,,,,,80,,,,,,,,,,
34.9996,-85.10170455,23,,,,,,,,,,,,81,,,,,,,,,,
34.9996,-85.09375,23,,,,,,,,,,,,82,,,,,,,,,,
34.9996,-85.08579545,23,,,,,,,,,,,,83,,,,,,,,,,
34.9996,-85.07784091,23,,,,,,,,,,,,84,,,,,,,,,,
34.9996,-85.06988636,23,,,,,,,,,,,,85,,,,,,,,,,
34.9996,-85.06193182,23,,,,,,,,,,,,86,,,,,,,,,,
34.9996,-85.05397727,23,,,,,,,,,,,,87,,,,,,,,,,
35.006,-85.39602273,23,,,,,,,,,,,,88,,,,,,,,,,
35.006,-85.38806818,23,,,,,,,,,,,,89,,,,,,,,,,
35.006,-85.38011364,23,,,,,,,,,,,,90,,,,,,,,,,
35.006,-85.37215909,23,,,,,,,,,,,,91,,,,,,,,,,
35.006,-85.36420455,23,,,,,,,,,,,,92,,,,,,,,,,
35.006,-85.34034091,23,,,,,,,,,,,,95,,,,,,,,,,
35.006,-85.33238636,23,,,,,,,,,,,,96,,,,,,,,,,
35.006,-85.32443182,23,,,,,,,,,,,,97,,,,,,,,,,
35.006,-85.31647727,23,,,,,,,,,,,,98,,,,,,,,,,
35.006,-85.30852273,23,,,,,,,,,,,,99,,,,,,,,,,
35.006,-85.30056818,23,,,,,,,,,,,,100,,,,,,,,,,
35.006,-85.29261364,23,,,,,,,,,,,,101,,,,,,,,,,
35.006,-85.28465909,23,,,,,,,,,,,,102,,,,,,,,,,
35.006,-85.27670455,23,,,,,,,,,,,,103,,,,,,,,,,
35.006,-85.26875,23,,,,,,,,,,,,104,,,,,,,,,,
35.006,-85.26079545,23,,,,,,,,,,,,105,,,,,,,,,,
35.006,-85.25284091,23,,,,,,,,,,,,106,,,,,,,,,,
35.006,-85.24488636,23,,,,,,,,,,,,107,,,,,,,,,,
35.006,-85.23693182,23,,,,,,,,,,,,108,,,,,,,,,,
35.006,-85.22897727,23,,,,,,,,,,,,109,,,,,,,,,,
35.006,-85.22102273,23,,,,,,,,,,,,110,,,,,,,,,,
35.006,-85.21306818,23,,,,,,,,,,,,111,,,,,,,,,,
35.006,-85.20511364,23,,,,,,,,,,,,112,,,,,,,,,,
35.006,-85.19715909,23,,,,,,,,,,,,113,,,,,,,,,,
35.006,-85.18920455,23,,,,,,,,,,,,114,,,,,,,,,,
35.006,-85.18125,23,,,,,,,,,,,,115,,,,,,,,,,
35.006,-85.17329545,23,,,,,,,,,,,,116,,,,,,,,,,
35.006,-85.16534091,23,,,,,,,,,,,,117,,,,,,,,,,
35.006,-85.15738636,23,,,,,,,,,,,,118,,,,,,,,,,
35.006,-85.14943182,23,,,,,,,,,,,,119,,,,,,,,,,
35.006,-85.14147727,23,,,,,,,,,,,,120,,,,,,,,,,
35.006,-85.13352273,23,,,,,,,,,,,,121,,,,,,,,,,
35.006,-85.12556818,23,,,,,,,,,,,,122,,,,,,,,,,
35.006,-85.11761364,23,,,,,,,,,,,,123,,,,,,,,,,
35.006,-85.10965909,23,,,,,,,,,,,,124,,,,,,,,,,
35.006,-85.10170455,23,,,,,,,,,,,,125,,,,,,,,,,
35.006,-85.09375,23,,,,,,,,,,,,126,,,,,,,,,,
35.006,-85.08579545,23,,,,,,,,,,,,127,,,,,,,,,,
35.006,-85.07784091,23,,,,,,,,,,,,128,,,,,,,,,,
35.006,-85.06988636,23,,,,,,,,,,,,129,,,,,,,,,,
35.006,-85.05397727,23,,,,,,,,,,,,131,,,,,,,,,,
35.0124,-85.39602273,23,,,,,,,,,,,,132,,,,,,,,,,
35.0124,-85.38806818,23,,,,,,,,,,,,133,,,,,,,,,,
35.0124,-85.38011364,23,,,,,,,,,,,,134,,,,,,,,,,
35.0124,-85.37215909,23,,,,,,,,,,,,135,,,,,,,,,,
35.0124,-85.36420455,23,,,,,,,,,,,,136,,,,,,,,,,
35.0124,-85.35625,23,,,,,,,,,,,,137,,,,,,,,,,
35.0124,-85.34829545,23,,,,,,,,,,,,138,,,,,,,,,,
35.0124,-85.34034091,23,,,,,,,,,,,,139,,,,,,,,,,
35.0124,-85.33238636,23,,,,,,,,,,,,140,,,,,,,,,,
35.0124,-85.32443182,23,,,,,,,,,,,,141,,,,,,,,,,
35.0124,-85.31647727,23,,,,,,,,,,,,142,,,,,,,,,,
35.0124,-85.30852273,23,,,,,,,,,,,,143,,,,,,,,,,
35.0124,-85.30056818,23,,,,,,,,,,,,144,,,,,,,,,,
35.0124,-85.29261364,23,,,,,,,,,,,,145,,,,,,,,,,
35.0124,-85.28465909,23,,,,,,,,,,,,146,,,,,,,,,,
35.0124,-85.27670455,23,,,,,,,,,,,,147,,,,,,,,,,
35.0124,-85.26875,23,,,,,,,,,,,,148,,,,,,,,,,
35.0124,-85.26079545,23,,,,,,,,,,,,149,,,,,,,,,,
35.0124,-85.25284091,23,,,,,,,,,,,,150,,,,,,,,,,
35.0124,-85.24488636,23,,,,,,,,,,,,151,,,,,,,,,,
35.0124,-85.23693182,23,,,,,,,,,,,,152,,,,,,,,,,
35.0124,-85.22897727,23,,,,,,,,,,,,153,,,,,,,,,,
35.0124,-85.22102273,23,,,,,,,,,,,,154,,,,,,,,,,
35.0124,-85.21306818,23,,,,,,,,,,,,155,,,,,,,,,,
35.0124,-85.20511364,23,,,,,,,,,,,,156,,,,,,,,,,
35.0124,-85.19715909,23,,,,,,,,,,,,157,,,,,,,,,,
35.0124,-85.18920455,23,,,,,,,,,,,,158,,,,,,,,,,
35.0124,-85.18125,23,,,,,,,,,,,,159,,,,,,,,,,
35.0124,-85.17329545,23,,,,,,,,,,,,160,,,,,,,,,,
35.0124,-85.16534091,23,,,,,,,,,,,,161,,,,,,,,,,
35.0124,-85.15738636,23,,,,,,,,,,,,162,,,,,,,,,,
35.0124,-85.14943182,23,,,,,,,,,,,,163,,,,,,,,,,
35.0124,-85.14147727,23,,,,,,,,,,,,164,,,,,,,,,,
35.0124,-85.13352273,23,,,,,,,,,,,,165,,,,,,,,,,
35.0124,-85.12556818,23,,,,,,,,,,,,166,,,,,,,,,,
35.0124,-85.11761364,23,,,,,,,,,,,,167,,,,,,,,,,
35.0124,-85.10965909,23,,,,,,,,,,,,168,,,,,,,,,,
35.0124,-85.10170455,23,,,,,,,,,,,,169,,,,,,,,,,
35.0124,-85.09375,23,,,,,,,,,,,,170,,,,,,,,,,
35.0124,-85.08579545,23,,,,,,,,,,,,171,,,,,,,,,,
35.0124,-85.07784091,23,,,,,,,,,,,,172,,,,,,,,,,
35.0124,-85.06988636,23,,,,,,,,,,,,173,,,,,,,,,,
35.0124,-85.06193182,23,,,,,,,,,,,,174,,,,,,,,,,
35.0124,-85.05397727,23,,,,,,,,,,,,175,,,,,,,,,,
35.0188,-85.39602273,23,,,,,,,,,,,,176,,,,,,,,,,
35.0188,-85.38806818,23,,,,,,,,,,,,177,,,,,,,,,,
35.0188,-85.38011364,23,,,,,,,,,,,,178,,,,,,,,,,
35.0188,-85.37215909,23,,,,,,,,,,,,179,,,,,,,,,,
35.0188,-85.36420455,23,,,,,,,,,,,,180,,,,,,,,,,
35.0188,-85.35625,23,,,,,,,,,,,,181,,,,,,,,,,
35.0188,-85.34829545,23,,,,,,,,,,,,182,,,,,,,,,,
35.0188,-85.34034091,23,,,,,,,,,,,,183,,,,,,,,,,
35.0188,-85.33238636,23,,,,,,,,,,,,184,,,,,,,,,,
35.0188,-85.32443182,23,,,,,,,,,,,,185,,,,,,,,,,
35.0188,-85.31647727,23,,,,,,,,,,,,186,,,,,,,,,,
35.0188,-85.30852273,23,,,,,,,,,,,,187,,,,,,,,,,
35.0188,-85.30056818,23,,,,,,,,,,,,188,,,,,,,,,,
35.0188,-85.29261364,23,,,,,,,,,,,,189,,,,,,,,,,
35.0188,-85.28465909,23,,,,,,,,,,,,190,,,,,,,,,,
35.0188,-85.27670455,23,,,,,,,,,,,,191,,,,,,,,,,
35.0188,-85.26875,23,,,,,,,,,,,,192,,,,,,,,,,
35.0188,-85.26079545,23,,,,,,,,,,,,193,,,,,,,,,,
35.0188,-85.25284091,23,,,,,,,,,,,,194,,,,,,,,,,
35.0188,-85.24488636,23,,,,,,,,,,,,195,,,,,,,,,,
35.0188,-85.23693182,23,,,,,,,,,,,,196,,,,,,,,,,
35.0188,-85.22897727,23,,,,,,,,,,,,197,,,,,,,,,,
35.0188,-85.22102273,23,,,,,,,,,,,,198,,,,,,,,,,
35.0188,-85.21306818,23,,,,,,,,,,,,199,,,,,,,,,,
35.0188,-85.20511364,23,,,,,,,,,,,,200,,,,,,,,,,
35.0188,-85.19715909,23,,,,,,,,,,,,201,,,,,,,,,,
35.0188,-85.18920455,23,,,,,,,,,,,,202,,,,,,,,,,
35.0188,-85.18125,23,,,,,,,,,,,,203,,,,,,,,,,
35.0188,-85.17329545,23,,,,,,,,,,,,204,,,,,,,,,,
35.0188,-85.16534091,23,,,,,,,,,,,,205,,,,,,,,,,
35.0188,-85.15738636,23,,,,,,,,,,,,206,,,,,,,,,,
35.0188,-85.14943182,23,,,,,,,,,,,,207,,,,,,,,,,
35.0188,-85.14147727,23,,,,,,,,,,,,208,,,,,,,,,,
35.0188,-85.13352273,23,,,,,,,,,,,,209,,,,,,,,,,
35.0188,-85.12556818,23,,,,,,,,,,,,210,,,,,,,,,,
35.0188,-85.11761364,23,,,,,,,,,,,,211,,,,,,,,,,
35.0188,-85.10965909,23,,,,,,,,,,,,212,,,,,,,,,,
35.0188,-85.10170455,23,,,,,,,,,,,,213,,,,,,,,,,
35.0188,-85.09375,23,,,,,,,,,,,,214,,,,,,,,,,
35.0188,-85.08579545,23,,,,,,,,,,,,215,,,,,,,,,,
35.0188,-85.07784091,23,,,,,,,,,,,,216,,,,,,,,,,
35.0188,-85.06988636,23,,,,,,,,,,,,217,,,,,,,,,,
35.0188,-85.06193182,23,,,,,,,,,,,,218,,,,,,,,,,
35.0188,-85.05397727,23,,,,,,,,,,,,219,,,,,,,,,,
35.0252,-85.39602273,23,,,,,,,,,,,,220,,,,,,,,,,
35.0252,-85.38806818,23,,,,,,,,,,,,221,,,,,,,,,,
35.0252,-85.38011364,23,,,,,,,,,,,,222,,,,,,,,,,
35.0252,-85.37215909,23,,,,,,,,,,,,223,,,,,,,,,,
35.0252,-85.36420455,23,,,,,,,,,,,,224,,,,,,,,,,
35.0252,-85.35625,23,,,,,,,,,,,,225,,,,,,,,,,
35.0252,-85.34829545,23,,,,,,,,,,,,226,,,,,,,,,,
35.0252,-85.34034091,23,,,,,,,,,,,,227,,,,,,,,,,
35.0252,-85.33238636,23,,,,,,,,,,,,228,,,,,,,,,,
35.0252,-85.32443182,23,,,,,,,,,,,,229,,,,,,,,,,
35.0252,-85.31647727,23,,,,,,,,,,,,230,,,,,,,,,,
35.0252,-85.30852273,23,,,,,,,,,,,,231,,,,,,,,,,
35.0252,-85.30056818,23,,,,,,,,,,,,232,,,,,,,,,,
35.0252,-85.29261364,23,,,,,,,,,,,,233,,,,,,,,,,
35.0252,-85.28465909,23,,,,,,,,,,,,234,,,,,,,,,,
35.0252,-85.27670455,23,,,,,,,,,,,,235,,,,,,,,,,
35.0252,-85.26875,23,,,,,,,,,,,,236,,,,,,,,,,
35.0252,-85.26079545,23,,,,,,,,,,,,237,,,,,,,,,,
35.0252,-85.25284091,23,,,,,,,,,,,,238,,,,,,,,,,
35.0252,-85.24488636,23,,,,,,,,,,,,239,,,,,,,,,,
35.0252,-85.23693182,23,,,,,,,,,,,,240,,,,,,,,,,
35.0252,-85.22897727,23,,,,,,,,,,,,241,,,,,,,,,,
35.0252,-85.22102273,23,,,,,,,,,,,,242,,,,,,,,,,
35.0252,-85.21306818,23,,,,,,,,,,,,243,,,,,,,,,,
35.0252,-85.20511364,23,,,,,,,,,,,,244,,,,,,,,,,
35.0252,-85.19715909,23,,,,,,,,,,,,245,,,,,,,,,,
35.0252,-85.18920455,23,,,,,,,,,,,,246,,,,,,,,,,
35.0252,-85.18125,23,,,,,,,,,,,,247,,,,,,,,,,
35.0252,-85.17329545,23,,,,,,,,,,,,248,,,,,,,,,,
35.0252,-85.16534091,23,,,,,,,,,,,,249,,,,,,,,,,
35.0252,-85.15738636,23,,,,,,,,,,,,250,,,,,,,,,,
35.0252,-85.14943182,23,,,,,,,,,,,,251,,,,,,,,,,
35.0252,-85.14147727,23,,,,,,,,,,,,252,,,,,,,,,,
35.0252,-85.13352273,23,,,,,,,,,,,,253,,,,,,,,,,
35.0252,-85.12556818,23,,,,,,,,,,,,254,,,,,,,,,,
35.0252,-85.11761364,23,,,,,,,,,,,,255,,,,,,,,,,
35.0252,-85.10965909,23,,,,,,,,,,,,256,,,,,,,,,,
35.0252,-85.10170455,23,,,,,,,,,,,,257,,,,,,,,,,
35.0252,-85.09375,23,,,,,,,,,,,,258,,,,,,,,,,
35.0252,-85.08579545,23,,,,,,,,,,,,259,,,,,,,,,,
35.0252,-85.07784091,23,,,,,,,,,,,,260,,,,,,,,,,
35.0252,-85.06988636,23,,,,,,,,,,,,261,,,,,,,,,,
35.0252,-85.06193182,23,,,,,,,,,,,,262,,,,,,,,,,
35.0252,-85.05397727,23,,,,,,,,,,,,263,,,,,,,,,,
35.0316,-85.39602273,23,,,,,,,,,,,,264,,,,,,,,,,
35.0316,-85.38806818,23,,,,,,,,,,,,265,,,,,,,,,,
35.0316,-85.38011364,23,,,,,,,,,,,,266,,,,,,,,,,
35.0316,-85.37215909,23,,,,,,,,,,,,267,,,,,,,,,,
35.0316,-85.36420455,23,,,,,,,,,,,,268,,,,,,,,,,
35.0316,-85.35625,23,,,,,,,,,,,,269,,,,,,,,,,
35.0316,-85.34829545,23,,,,,,,,,,,,270,,,,,,,,,,
35.0316,-85.34034091,23,,,,,,,,,,,,271,,,,,,,,,,
35.0316,-85.32443182,23,,,,,,,,,,,,273,,,,,,,,,,
35.0316,-85.31647727,23,,,,,,,,,,,,274,,,,,,,,,,
35.0316,-85.30852273,23,,,,,,,,,,,,275,,,,,,,,,,
35.0316,-85.30056818,23,,,,,,,,,,,,276,,,,,,,,,,
35.0316,-85.29261364,23,,,,,,,,,,,,277,,,,,,,,,,
35.0316,-85.28465909,23,,,,,,,,,,,,278,,,,,,,,,,
35.0316,-85.27670455,23,,,,,,,,,,,,279,,,,,,,,,,
35.0316,-85.26875,23,,,,,,,,,,,,280,,,,,,,,,,
35.0316,-85.26079545,23,,,,,,,,,,,,281,,,,,,,,,,
35.0316,-85.25284091,23,,,,,,,,,,,,282,,,,,,,,,,
35.0316,-85.24488636,23,,,,,,,,,,,,283,,,,,,,,,,
35.0316,-85.23693182,23,,,,,,,,,,,,284,,,,,,,,,,
35.0316,-85.22897727,23,,,,,,,,,,,,285,,,,,,,,,,
35.0316,-85.22102273,23,,,,,,,,,,,,286,,,,,,,,,,
35.0316,-85.21306818,23,,,,,,,,,,,,287,,,,,,,,,,
35.0316,-85.19715909,23,,,,,,,,,,,,289,,,,,,,,,,
35.0316,-85.18920455,23,,,,,,,,,,,,290,,,,,,,,,,
35.0316,-85.18125,23,,,,,,,,,,,,291,,,,,,,,,,
35.0316,-85.17329545,23,,,,,,,,,,,,292,,,,,,,,,,
35.0316,-85.16534091,23,,,,,,,,,,,,293,,,,,,,,,,
35.0316,-85.15738636,23,,,,,,,,,,,,294,,,,,,,,,,
35.0316,-85.14943182,23,,,,,,,,,,,,295,,,,,,,,,,
35.0316,-85.14147727,23,,,,,,,,,,,,296,,,,,,,,,,
35.0316,-85.13352273,23,,,,,,,,,,,,297,,,,,,,,,,
35.0316,-85.12556818,23,,,,,,,,,,,,298,,,,,,,,,,
35.0316,-85.11761364,23,,,,,,,,,,,,299,,,,,,,,,,
35.0316,-85.10965909,23,,,,,,,,,,,,300,,,,,,,,,,
35.0316,-85.10170455,23,,,,,,,,,,,,301,,,,,,,,,,
35.0316,-85.09375,23,,,,,,,,,,,,302,,,,,,,,,,
35.0316,-85.08579545,23,,,,,,,,,,,,303,,,,,,,,,,
35.0316,-85.07784091,23,,,,,,,,,,,,304,,,,,,,,,,
35.0316,-85.06988636,23,,,,,,,,,,,,305,,,,,,,,,,
35.0316,-85.06193182,23,,,,,,,,,,,,306,,,,,,,,,,
35.0316,-85.05397727,23,,,,,,,,,,,,307,,,,,,,,,,
35.038,-85.39602273,23,,,,,,,,,,,,308,,,,,,,,,,
35.038,-85.38806818,23,,,,,,,,,,,,309,,,,,,,,,,
35.038,-85.36420455,23,,,,,,,,,,,,312,,,,,,,,,,
35.038,-85.35625,23,,,,,,,,,,,,313,,,,,,,,,,
35.038,-85.34829545,23,,,,,,,,,,,,314,,,,,,,,,,
35.038,-85.34034091,23,,,,,,,,,,,,315,,,,,,,,,,
35.038,-85.32443182,23,,,,,,,,,,,,317,,,,,,,,,,
35.038,-85.31647727,23,,,,,,,,,,,,318,,,,,,,,,,
35.038,-85.30852273,23,,,,,,,,,,,,319,,,,,,,,,,
35.038,-85.30056818,23,,,,,,,,,,,,320,,,,,,,,,,
35.038,-85.29261364,23,,,,,,,,,,,,321,,,,,,,,,,
35.038,-85.28465909,23,,,,,,,,,,,,322,,,,,,,,,,
35.038,-85.27670455,23,,,,,,,,,,,,323,,,,,,,,,,
35.038,-85.26875,23,,,,,,,,,,,,324,,,,,,,,,,
35.038,-85.26079545,23,,,,,,,,,,,,325,,,,,,,,,,
35.038,-85.25284091,23,,,,,,,,,,,,326,,,,,,,,,,
35.038,-85.24488636,23,,,,,,,,,,,,327,,,,,,,,,,
35.038,-85.23693182,23,,,,,,,,,,,,328,,,,,,,,,,
35.038,-85.22897727,23,,,,,,,,,,,,329,,,,,,,,,,
35.038,-85.22102273,23,,,,,,,,,,,,330,,,,,,,,,,
35.038,-85.21306818,23,,,,,,,,,,,,331,,,,,,,,,,
35.038,-85.20511364,23,,,,,,,,,,,,332,,,,,,,,,,
35.038,-85.19715909,23,,,,,,,,,,,,333,,,,,,,,,,
35.038,-85.18920455,23,,,,,,,,,,,,334,,,,,,,,,,
35.038,-85.18125,23,,,,,,,,,,,,335,,,,,,,,,,
35.038,-85.17329545,23,,,,,,,,,,,,336,,,,,,,,,,
