,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
264,,33I0024002,-85.28069,35.016490999999995,6,10.06,,14,60.94,61.3,50.58,,,,54.53,0.79,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
265,,3303580001,-85.166282,35.046274,6,1.538,,14,62.07,62.38,51.02,,,,55.38,0.79,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
266,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,14,59.57,60.0,49.26,,,,53.28,0.8,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
267,,3303601001,-85.200161,35.055347999999995,5,0.679,,14,61.52,61.8,50.58,,,,54.99,0.79,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
268,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,14,62.07,62.37,51.04,,,,55.54,0.79,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
269,,3304986001,-85.15870600000001,35.034528,5,1.464,,14,62.1,62.42,51.13,,,,55.55,0.79,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
270,,3304428001,-85.24562,35.152975,9,0.551,,15,59.57,60.6,48.63,,,,52.03,0.76,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
271,,33I0075001,-85.200274,35.008246,9,0.136,,15,60.79,62.09,51.04,,,,53.66,0.77,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
272,,33I0075001,-85.21086600000001,35.001294,8,1.202,,15,60.78,62.11,51.11,,,,53.61,0.77,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
273,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,15,60.0,61.36,50.42,,,,52.78,0.77,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
274,,33I0075001,-85.207205,35.005828,7,1.615,,15,60.78,62.1,51.07,,,,53.61,0.77,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
275,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,15,61.15,62.48,51.32,,,,53.97,0.77,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
276,,33I0024002,-85.297892,35.021809000000005,7,0.213,,15,59.69,61.02,50.45,,,,52.59,0.77,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
277,,33I0024002,-85.237709,35.008661,6,1.391,,15,60.45,61.83,50.85,,,,53.29,0.77,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
278,,3303603001,-85.181912,35.016889,6,0.002,,15,60.98,62.36,51.2,,,,53.78,0.77,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
279,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,15,60.28,61.43,50.04,,,,53.11,0.77,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
280,,3303580001,-85.162464,35.044885,6,1.695,,15,61.13,62.38,51.03,,,,53.77,0.77,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
281,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,15,59.85,61.26,50.47,,,,53.07,0.78,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
282,,33I0024002,-85.28069,35.016490999999995,6,10.06,,15,59.94,61.3,50.58,,,,52.8,0.77,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
283,,3303580001,-85.166282,35.046274,6,1.538,,15,61.12,62.38,51.02,,,,53.72,0.77,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
284,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,15,58.65,60.0,49.26,,,,51.68,0.78,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
285,,3303601001,-85.200161,35.055347999999995,5,0.679,,15,60.59,61.8,50.58,,,,53.3,0.77,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
286,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,15,61.13,62.37,51.04,,,,53.88,0.77,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
287,,3304986001,-85.15870600000001,35.034528,5,1.464,,15,61.15,62.42,51.13,,,,53.88,0.77,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
288,,3304428001,-85.24562,35.152975,9,0.551,,16,58.14,60.6,48.63,,,,50.18,0.75,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
289,,33I0075001,-85.200274,35.008246,9,0.136,,16,59.6,62.09,51.04,,,,51.85,0.76,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
290,,33I0075001,-85.21086600000001,35.001294,8,1.202,,16,59.6,62.11,51.11,,,,51.81,0.75,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
291,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,16,58.83,61.36,50.42,,,,50.99,0.75,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
292,,33I0075001,-85.207205,35.005828,7,1.615,,16,59.59,62.1,51.07,,,,51.8,0.75,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
293,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,16,59.88,62.48,51.32,,,,52.15,0.76,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
294,,33I0024002,-85.297892,35.021809000000005,7,0.213,,16,58.64,61.02,50.45,,,,50.84,0.75,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
295,,33I0024002,-85.237709,35.008661,6,1.391,,16,59.26,61.83,50.85,,,,51.49,0.75,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
296,,3303603001,-85.181912,35.016889,6,0.002,,16,59.7,62.36,51.2,,,,51.96,0.76,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
297,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,16,58.97,61.43,50.04,,,,51.27,0.76,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
298,,3303580001,-85.162464,35.044885,6,1.695,,16,59.84,62.38,51.03,,,,51.93,0.75,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
299,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,16,58.61,61.26,50.47,,,,51.27,0.77,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
300,,33I0024002,-85.28069,35.016490999999995,6,10.06,,16,58.85,61.3,50.58,,,,51.03,0.75,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
301,,3303580001,-85.166282,35.046274,6,1.538,,16,59.83,62.38,51.02,,,,51.88,0.75,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
302,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,16,57.56,60.0,49.26,,,,49.95,0.76,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
303,,3303601001,-85.200161,35.055347999999995,5,0.679,,16,59.32,61.8,50.58,,,,51.47,0.75,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
304,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,16,59.83,62.37,51.04,,,,52.04,0.75,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
305,,3304986001,-85.15870600000001,35.034528,5,1.464,,16,59.86,62.42,51.13,,,,52.05,0.75,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
306,,3304428001,-85.24562,35.152975,9,0.551,,17,57.29,60.6,48.63,,,,48.35,0.72,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
307,,33I0075001,-85.200274,35.008246,9,0.136,,17,58.9,62.09,51.04,,,,50.11,0.73,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
308,,33I0075001,-85.21086600000001,35.001294,8,1.202,,17,58.93,62.11,51.11,,,,50.07,0.72,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
309,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,17,58.2,61.36,50.42,,,,49.26,0.72,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
310,,33I0075001,-85.207205,35.005828,7,1.615,,17,58.91,62.1,51.07,,,,50.07,0.72,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
311,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,17,59.06,62.48,51.32,,,,50.41,0.73,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
312,,33I0024002,-85.297892,35.021809000000005,7,0.213,,17,58.03,61.02,50.45,,,,49.16,0.72,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
313,,33I0024002,-85.237709,35.008661,6,1.391,,17,58.61,61.83,50.85,,,,49.75,0.72,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
314,,3303603001,-85.181912,35.016889,6,0.002,,17,58.91,62.36,51.2,,,,50.22,0.73,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
315,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,17,58.17,61.43,50.04,,,,49.48,0.73,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
316,,3303580001,-85.162464,35.044885,6,1.695,,17,59.0,62.38,51.03,,,,50.18,0.73,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
317,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,17,57.9,61.26,50.47,,,,49.53,0.74,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
318,,33I0024002,-85.28069,35.016490999999995,6,10.06,,17,58.24,61.3,50.58,,,,49.33,0.72,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
319,,3303580001,-85.166282,35.046274,6,1.538,,17,59.0,62.38,51.02,,,,50.13,0.72,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
320,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,17,56.86,60.0,49.26,,,,48.27,0.73,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
321,,3303601001,-85.200161,35.055347999999995,5,0.679,,17,58.51,61.8,50.58,,,,49.71,0.73,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
322,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,17,58.98,62.37,51.04,,,,50.29,0.73,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
323,,3304986001,-85.15870600000001,35.034528,5,1.464,,17,59.03,62.42,51.13,,,,50.3,0.73,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
324,,3304428001,-85.24562,35.152975,9,0.551,,18,55.44,60.6,48.63,,,,46.47,0.72,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
325,,33I0075001,-85.200274,35.008246,9,0.136,,18,57.31,62.09,51.04,,,,48.4,0.72,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
326,,33I0075001,-85.21086600000001,35.001294,8,1.202,,18,57.36,62.11,51.11,,,,48.37,0.72,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
327,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,18,56.57,61.36,50.42,,,,47.56,0.72,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
328,,33I0075001,-85.207205,35.005828,7,1.615,,18,57.33,62.1,51.07,,,,48.36,0.72,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
329,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,18,57.47,62.48,51.32,,,,48.65,0.72,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
330,,33I0024002,-85.297892,35.021809000000005,7,0.213,,18,56.46,61.02,50.45,,,,47.5,0.72,3.0,,10.0,0.89,rain,0.0201,0.104,1551445200,,,,,,,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
331,,33I0024002,-85.237709,35.008661,6,1.391,,18,56.99,61.83,50.85,,,,48.06,0.72,3.0,,10.0,0.89,rain,0.02,0.1021,1551445200,,,,,,,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,cloudy,Overcast,,
332,,3303603001,-85.181912,35.016889,6,0.002,,18,57.3,62.36,51.2,,,,48.48,0.72,3.0,,10.0,0.89,rain,0.0217,0.1027,1551445200,,,,,,,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
333,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,18,56.47,61.43,50.04,,,,47.66,0.72,3.0,,10.0,0.88,rain,0.021,0.0977,1551445200,,,,,,,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
334,,3303580001,-85.162464,35.044885,6,1.695,,18,57.36,62.38,51.03,,,,48.38,0.72,3.0,,10.0,0.88,rain,0.022,0.1,1551445200,,,,,,,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
335,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,18,56.24,61.26,50.47,,,,47.85,0.73,3.0,,10.0,0.89,rain,0.0197,0.1016,1551445200,,,,,,,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
336,,33I0024002,-85.28069,35.016490999999995,6,10.06,,18,56.64,61.3,50.58,,,,47.67,0.72,3.0,,10.0,0.89,rain,0.0194,0.1003,1551445200,,,,,,,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
337,,3303580001,-85.166282,35.046274,6,1.538,,18,57.36,62.38,51.02,,,,48.33,0.72,3.0,,10.0,0.88,rain,0.0219,0.1001,1551445200,,,,,,,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
338,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,18,55.36,60.0,49.26,,,,46.55,0.72,3.0,,10.0,0.82,rain,0.0195,0.0953,1551448800,,,,,,,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
339,,3303601001,-85.200161,35.055347999999995,5,0.679,,18,56.95,61.8,50.58,,,,47.92,0.72,3.0,,10.0,0.88,rain,0.0208,0.0975,1551445200,,,,,,,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
340,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,18,57.34,62.37,51.04,,,,48.49,0.72,3.0,,10.0,0.88,rain,0.0222,0.0999,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
341,,3304986001,-85.15870600000001,35.034528,5,1.464,,18,57.41,62.42,51.13,,,,48.51,0.72,3.0,,10.0,0.88,rain,0.0222,0.1005,1551445200,,,,,,,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
342,,3304428001,-85.24562,35.152975,9,0.551,,19,53.18,60.6,48.63,,,,44.81,0.73,3.0,,10.0,0.82,rain,0.0194,0.0942,1551448800,,,,,,,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
343,,33I0075001,-85.200274,35.008246,9,0.136,,19,55.29,62.09,51.04,,,,47.05,0.74,3.0,,10.0,0.89,rain,0.0213,0.1036,1551445200,,,,,,,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
344,,33I0075001,-85.21086600000001,35.001294,8,1.202,,19,55.35,62.11,51.11,,,,47.06,0.74,3.0,,10.0,0.89,rain,0.0212,0.1053,1551445200,,,,,,,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
345,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,19,54.54,61.36,50.42,,,,46.21,0.73,3.0,,10.0,0.89,rain,0.0202,0.104,1551445200,,,,,,,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
346,,33I0075001,-85.207205,35.005828,7,1.615,,19,55.32,62.1,51.07,,,,47.03,0.74,3.0,,10.0,0.89,rain,0.0212,0.1041,1551445200,,,,,,,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-night,Mostly Cloudy,cloudy,Overcast,,
347,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,19,55.38,62.48,51.32,,,,47.25,0.74,3.0,,10.0,0.89,rain,0.0223,0.1025,1551445200,,,,,,,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-night,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,,
