Accident,City,Unix,Join_Count,GRID_ID,Grid_Num,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Hour,Date,hourbefore,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,precipType,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,Longitude,Latitude,RainBefore,DayFrame,WeekDay,DayOfWeek
1,CHATTANOOGA,1504890000,319,AE-11,585,2,2,19,13,2017-09-08,1504886400,0,54.95,0.56,0,0,,1022.9,71.36,8,8.5,44,4.98,1.36,clear-day,clear,0,0,0,0,1,-85.242866,35.127471,0,3,1,4
1,CHATTANOOGA,1504890000,41,U-13,532,2,2,16,13,2017-09-08,1504886400,0,54.18,0.54,0,0,,1022.9,71.51,8,8.087,41,3.33,0.99,clear-day,clear,0,0,0,0,1,-85.318623,35.10896,0,3,1,4
1,CHATTANOOGA,1504890000,241,Z-22,215,2,2,19,13,2017-09-08,1504886400,0,55.54,0.57,0,0,,1022.9,71.78,8,8.085,42,7.73,1.31,clear-day,clear,0,0,0,0,1,-85.286389,35.037309,0,3,1,4
1,CHATTANOOGA,1504890000,176,AS-18,377,2,2,17,13,2017-09-08,1504886400,0,54.72,0.55,0,0,,1022.9,71.82,8,8.581,38,5.96,1.67,clear-day,clear,0,0,0,0,1,-85.14568,35.071687,0,3,1,4
1,CHATTANOOGA,1504893600,174,AM-17,408,2,2,19,14,2017-09-08,1504890000,0,53.96,0.49,0,0,,1022.5,74.29,8,9.118,39,6.45,0.88,clear-day,clear,0,0,0,0,1,-85.188281,35.073617,0,4,1,4
1,CHATTANOOGA,1504893600,90,AN-18,372,2,2,19,14,2017-09-08,1504890000,0,53.79,0.49,0,0,,1022.5,74.3,8,9.145,39,6.43,0.92,clear-day,clear,0,0,0,0,1,-85.182776,35.073896,0,4,1,4
1,CHATTANOOGA,1504893600,491,AE-9,625,2,2,19,14,2017-09-08,1504890000,0,56.02,0.54,0,0,,1022.5,73.86,8,8.306,34,5.12,1.15,clear-day,clear,0,0,0,0,1,-85.248276,35.142401,0,4,1,4
1,EAST RIDGE,1504897200,194,AM-25,111,8,2,11,15,2017-09-08,1504893600,0,52.77,0.44,0,0,,1021.7,76.13,7,8.901,52,2.51,2.24,clear-day,clear,0,0,0,0,1,-85.188491,35.006021,0,4,1,4
1,CHATTANOOGA,1504897200,55,AU-24,159,2,2,19,15,2017-09-08,1504893600,0,52.98,0.46,0,0,,1021.7,75.36,7,7.228,44,3.74,0.55,clear-day,clear,0,0,0,0,1,-85.125977,35.016394,0,4,1,4
1,CHATTANOOGA,1504897200,123,AM-19,333,8,2,12,15,2017-09-08,1504893600,0,52.78,0.44,0,0,,1021.7,76.2,7,9.477,57,2.22,2.22,clear-day,clear,0,0,0,0,1,-85.18824,35.060374,0,4,1,4
1,CHATTANOOGA,1504897200,64,W-17,392,2,2,19,15,2017-09-08,1504893600,0,54.89,0.5,0,0,,1021.7,75.06,7,8.308,43,1.89,1.22,clear-day,clear,0,0,0,0,1,-85.303264,35.079156,0,4,1,4
1,CHATTANOOGA,1504897200,373,AB-22,217,2,2,19,15,2017-09-08,1504893600,0,54.72,0.49,0,0,,1021.7,75.49,7,8.648,77,1.8,1.74,clear-day,clear,0,0,0,0,1,-85.266671,35.037694,0,4,1,4
1,CHATTANOOGA,1504897200,111,L-25,85,2,2,11,15,2017-09-08,1504893600,0,54.56,0.49,0,0,,1021.7,75.16,7,3.746,56,1.47,0.53,clear-day,clear,0,0,0,0,1,-85.385899,35.016395,0,4,1,4
1,CHATTANOOGA,1504897200,359,Y-21,248,2,2,19,15,2017-09-08,1504893600,0,54.65,0.48,0,0,,1021.7,75.49,7,8.244,68,2.01,1.42,clear-day,clear,0,0,0,0,1,-85.290524,35.041458,0,4,1,4
1,CHATTANOOGA,1504897200,153,T-26,58,2,2,19,15,2017-09-08,1504893600,0,54.42,0.48,0,0,,1021.7,75.24,7,2.886,62,1.25,0.61,clear-day,clear,0,0,0,0,1,-85.330378,35.006285,0,4,1,4
1,CHATTANOOGA,1504897200,176,AC-12,563,2,2,16,15,2017-09-08,1504893600,0,54.8,0.49,0,0,,1021.7,75.36,7,8.452,46,2.2,1.18,clear-day,clear,0,0,0,0,1,-85.26244,35.115281,0,4,1,4
1,CHATTANOOGA,1504900800,41,AK-6,675,2,2,19,16,2017-09-08,1504897200,0,55.31,0.5,0,0,,1021.1,75.52,5,8.16,69,2.49,0.27,clear-day,clear,0,0,0,0,1,-85.20633,35.172731,0,4,1,4
1,CHATTANOOGA,1504900800,250,Y-26,63,2,2,19,16,2017-09-08,1504897200,0,53.06,0.44,0,0,,1021.1,76.58,5,7.129,67,4.19,1.1,clear-day,clear,0,0,0,0,1,-85.291416,35.000005,0,4,1,4
1,CHATTANOOGA,1504900800,254,AQ-24,155,2,2,19,16,2017-09-08,1504897200,0,52.34,0.42,0,0,,1021.1,76.99,5,8.425,81,3.11,1.48,clear-day,clear,0,0,0,0,1,-85.160978,35.020185,0,4,1,4
1,CHATTANOOGA,1504900800,173,AM-24,151,2,2,14,16,2017-09-08,1504897200,0,51.97,0.41,0,0,,1021.1,77.37,5,9.328,80,2.35,2.35,clear-day,clear,0,0,0,0,1,-85.1896,35.019934,0,4,1,4
1,CHATTANOOGA,1504900800,221,W-23,175,8,2,11,16,2017-09-08,1504897200,0,52.79,0.44,0,0,,1021.1,76.5,5,2.407,67,4.48,0.95,clear-day,clear,0,0,0,0,1,-85.305732,35.027785,0,4,1,4
1,CHATTANOOGA,1504900800,76,AD-16,438,4,2,14,16,2017-09-08,1504897200,0,53.04,0.44,0,0,,1021.1,76.53,5,8.467,69,6.33,1.2,clear-day,clear,0,0,0,0,1,-85.253499,35.093292,0,4,1,4
1,CHATTANOOGA,1504904400,258,AL-24,150,2,2,19,17,2017-09-08,1504900800,0,52.09,0.41,0,0,,1020.6,77.67,3,9.556,27,4.93,4.93,clear-day,clear,0,0,0,0,1,-85.193388,35.018089,0,4,1,4
1,CHATTANOOGA,1504904400,248,AG-13,543,4,2,16,17,2017-09-08,1504900800,0,53.39,0.45,0,0,,1020.6,76.04,3,8.746,39,2.75,2.01,clear-day,clear,0,0,0,0,1,-85.228423,35.10987,0,4,1,4
1,CHATTANOOGA,1504904400,249,AC-16,437,4,2,14,17,2017-09-08,1504900800,0,53.37,0.45,0,0,,1020.6,76.27,3,8.413,32,3.25,1.42,clear-day,clear,0,0,0,0,1,-85.26321,35.081783,0,4,1,4
1,CHATTANOOGA,1504904400,561,W-22,212,2,2,19,17,2017-09-08,1504900800,0,53.73,0.46,0,0,,1020.6,75.9,3,2.417,22,3.37,0.68,clear-day,clear,0,0,0,0,1,-85.305965,35.035621,0,4,1,4
1,CHATTANOOGA,1504904400,999,W-20,282,2,2,16,17,2017-09-08,1504900800,0,53.59,0.46,0,0,,1020.6,75.95,3,7.631,35,3.32,1.17,clear-day,clear,0,0,0,0,1,-85.307504,35.047127,0,4,1,4
1,CHATTANOOGA,1504904400,764,V-20,281,6,2,11,17,2017-09-08,1504900800,0,53.62,0.46,0,0,,1020.6,76.01,3,7.483,36,3.34,1.17,clear-day,clear,0,0,0,0,1,-85.309637,35.056669,0,4,1,4
1,CHATTANOOGA,1504904400,196,AQ-25,115,2,2,19,17,2017-09-08,1504900800,0,53.38,0.43,0,0,,1020.6,77.42,3,7.904,25,4,4,clear-day,clear,0,0,0,0,1,-85.157141,35.008721,0,4,1,4
1,CHATTANOOGA,1504908000,51,AJ-21,259,4,2,14,18,2017-09-08,1504904400,0.08,52.64,0.43,0,0,,1020.7,76.75,1,9.683,3,4.46,0.64,clear-day,clear,0,0,0,0,1,-85.214168,35.04896,0,4,1,4
1,CHATTANOOGA,1504908000,111,U-18,353,2,2,19,18,2017-09-08,1504904400,0.41,53.2,0.47,0,0,,1020.7,75.02,1,3.103,15,3.7,0.98,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.317416,35.069362,0,4,1,4
1,CHATTANOOGA,1504908000,153,S-24,131,4,2,19,18,2017-09-08,1504904400,0.39,52.36,0.47,0,0,,1020.7,74.07,1,2.944,18,2.14,0.62,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.333708,35.017043,0,4,1,4
1,CHATTANOOGA,1504908000,331,V-22,211,2,2,19,18,2017-09-08,1504904400,0.41,52.98,0.46,0,0,,1020.7,75.12,1,2.763,17,3.43,0.74,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.314125,35.037832,0,4,1,4
1,CHATTANOOGA,1504908000,1359,AR-22,233,4,2,19,18,2017-09-08,1504904400,0.08,53.41,0.45,0,0,,1020.7,76.26,1,8.775,4,4.4,1.66,clear-day,clear,0,0,0,0,1,-85.153824,35.041303,0,4,1,4
1,COLLEGEDALE,1504911600,509,BD-17,425,2,2,16,19,2017-09-08,1504908000,0.33,53.67,0.49,0,0,,1020.8,74.14,0,7.38,10,2.81,1.24,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.062742,35.083757,0,1,1,4
1,CHATTANOOGA,1504911600,87,AI-8,646,2,2,16,19,2017-09-08,1504908000,0,54.29,0.52,0,0,,1020.8,73.22,0,8.284,22,1.18,0.38,clear-day,clear,0,0,0,0,1,-85.218104,35.152044,0,1,1,4
1,CHATTANOOGA,1504911600,8,O-21,239,2,2,19,19,2017-09-08,1504908000,0.38,53.8,0.52,0,0,,1020.8,72.51,0,3.465,13,0.93,0.83,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.361885,35.043488,0,1,1,4
1,CHATTANOOGA,1505001600,180,AI-15,478,2,2,12,20,2017-09-09,1504998000,0.19,55.11,0.55,0,0,,1021.3,72.06,0,8.85,34,2.61,1.19,clear-night,clear,0,0,0,0,1,-85.217533,35.092192,0,1,0,5
1,CHATTANOOGA,1505005200,509,BD-17,425,2,2,16,21,2017-09-09,1505001600,0.69,55.06,0.62,0,0,,1021.4,68.6,0,7.333,22,2.73,0.72,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.063562,35.08456,0,1,0,5
1,CHATTANOOGA,1505005200,359,Y-21,248,2,2,19,21,2017-09-09,1505001600,0.44,55.02,0.6,0,0,,1021.4,69.66,0,8.244,15,4.81,0.86,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.291248,35.040918,0,1,0,5
1,CHATTANOOGA,1505005200,180,AI-15,478,2,2,12,21,2017-09-09,1505001600,0.44,54.85,0.61,0,0,,1021.4,69.03,0,8.85,27,3.1,0.84,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.217899,35.091261,0,1,0,5
1,CHATTANOOGA,1505008800,267,AM-20,298,4,2,14,22,2017-09-09,1505005200,0.42,55.66,0.64,0,0,,1022.1,68.37,0,9.588,36,1.9,1.77,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.187685,35.054268,0,1,0,5
1,CHATTANOOGA,1505008800,491,AE-9,625,2,2,19,22,2017-09-09,1505005200,0.19,55.5,0.65,0,0,,1022.1,67.49,0,8.306,34,2.62,1.49,clear-night,clear,0,0,0,0,1,-85.249412,35.142003,0,1,0,5
1,CHATTANOOGA,1505008800,833,AQ-21,266,4,2,14,22,2017-09-09,1505005200,0.42,54.59,0.62,0,0,,1022.1,68.14,0,9.037,48,2.43,1.62,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.162464,35.044885,0,1,0,5
1,CHATTANOOGA,1505008800,485,AE-23,183,2,2,19,22,2017-09-09,1505005200,0.45,55.77,0.64,0,0,,1022.1,68.5,0,8.903,40,5.73,2.4,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.247288,35.023823,0,1,0,5
1,CHATTANOOGA,1505012400,535,AN-23,192,5,2,14,23,2017-09-09,1505008800,0.19,54.6,0.64,0,0,,1022.2,67.23,0,9.529,23,1.95,1,clear-night,clear,0,0,0,0,1,-85.181699,35.032776,0,1,0,5
1,CHATTANOOGA,1505012400,186,AM-22,228,4,2,17,23,2017-09-09,1505008800,0.19,54.49,0.63,0,0,,1022.2,67.4,0,9.686,23,1.57,1.21,clear-night,clear,0,0,0,0,1,-85.187659,35.029911,0,1,0,5
1,CHATTANOOGA,1504929600,44,AE-6,671,4,2,19,0,2017-09-09,1504926000,0.19,53.47,0.71,0,0,,1022.3,62.95,0,8.091,20,1.23,0.13,clear-night,clear,0,0,0,0,1,-85.247235,35.169868,0,1,0,5
1,CHATTANOOGA,1504936800,15,AT-21,269,2,2,19,2,2017-09-09,1504933200,0,53.41,0.77,0,0,,1022.1,60.78,0,8.495,47,1.19,0.6,clear-night,clear,0,0,0,0,1,-85.134635,35.050169,0,1,0,5
1,CHATTANOOGA,1504936800,399,AB-24,140,2,2,19,2,2017-09-09,1504933200,0,52.97,0.72,0,0,,1022.1,62.3,0,8.569,32,4.01,1.59,clear-night,clear,0,0,0,0,1,-85.270664,35.020954,0,1,0,5
1,CHATTANOOGA,1504936800,999,W-20,282,2,2,16,2,2017-09-09,1504933200,0,52.81,0.71,0,0,,1022.1,62.48,0,8.264,29,3.15,1.15,clear-night,clear,0,0,0,0,1,-85.307535,35.052362,0,1,0,5
1,CHATTANOOGA,1504947600,48,Q-14,496,3,2,16,5,2017-09-09,1504944000,0,51.66,0.76,0,0,,1022,59.16,0,3.408,309,1.8,0.05,clear-night,clear,0,0,0,0,1,-85.35458,35.102458,0,2,0,5
1,CHATTANOOGA,1504954800,485,AE-23,183,2,2,19,7,2017-09-09,1504951200,0,53,0.85,0,0,,1023.2,57.42,0,9.078,0,5.22,0.17,clear-night,clear,0,0,0,0,1,-85.248171,35.025369,0,2,0,5
1,CHATTANOOGA,1504954800,176,AS-18,377,2,2,17,7,2017-09-09,1504951200,0,52.67,0.84,0,0,,1023.2,57.58,0,8.739,350,0.67,0.15,clear-night,clear,0,0,0,0,1,-85.142778,35.068587,0,2,0,5
1,CHATTANOOGA,1504958400,181,AL-19,332,2,2,12,8,2017-09-09,1504954800,0,52.89,0.83,0,0,,1023.8,57.97,0,9.924,12,1.57,0.22,clear-day,clear,0,0,0,0,1,-85.196161,35.064314,0,2,0,5
1,CHATTANOOGA,1504958400,11,P-21,240,2,2,19,8,2017-09-09,1504954800,0,52.41,0.78,0,0,,1023.8,59.37,0,9.997,29,1.47,0.7,clear-day,clear,0,0,0,0,1,-85.356936,35.044533,0,2,0,5
1,CHATTANOOGA,1504969200,884,AQ-22,232,2,2,17,11,2017-09-09,1504965600,0.31,57.42,0.68,0,0,,1025,68.52,4,9.045,16,2.33,0.9,clear-day,clear,0,0,0,0,1,-85.158978,35.03432,0,3,0,5
1,CHATTANOOGA,1504969200,183,AR-21,267,2,2,19,11,2017-09-09,1504965600,0.3,57.4,0.68,0,0,,1025,68.38,4,8.934,17,2.51,0.97,clear-day,clear,0,0,0,0,1,-85.154939,35.044987,0,3,0,5
1,CHATTANOOGA,1504972800,884,AQ-22,232,2,2,17,12,2017-09-09,1504969200,0,57.91,0.61,0,0,,1024.5,72.08,7,9.045,70,4.2,0.53,clear-day,clear,0,0,0,0,1,-85.162518,35.03528,0,3,0,5
1,CHATTANOOGA,1504972800,833,AQ-21,266,4,2,14,12,2017-09-09,1504969200,0,57.86,0.61,0,0,,1024.5,72.19,7,9.127,69,4.29,0.56,clear-day,clear,0,0,0,0,1,-85.156482,35.045161,0,3,0,5
1,CHATTANOOGA,1504972800,561,W-22,212,2,2,19,12,2017-09-09,1504969200,0.41,59.08,0.62,0,0,,1024.5,72.87,6,2.88,35,4.95,0.26,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.309168,35.034789,0,3,0,5
1,CHATTANOOGA,1504972800,33,AO-20,300,2,2,19,12,2017-09-09,1504969200,0,57.57,0.59,0,0,,1024.5,72.51,7,9.448,71,4.69,0.57,clear-day,clear,0,0,0,0,1,-85.17301,35.048408,0,3,0,5
1,CHATTANOOGA,1504972800,176,AC-12,563,2,2,16,12,2017-09-09,1504969200,0,57.88,0.61,0,0,,1024.5,72.14,7,9.997,27,3.73,0.33,clear-day,clear,0,0,0,0,1,-85.26244,35.115281,0,3,0,5
1,CHATTANOOGA,1504972800,476,AJ-25,108,5,2,19,12,2017-09-09,1504969200,0,57.83,0.59,0,0,,1024.5,72.77,7,9.307,75,5.49,0.43,clear-day,clear,0,0,0,0,1,-85.213298,35.011217,0,3,0,5
1,CHATTANOOGA,1504976400,262,AU-19,341,5,2,16,13,2017-09-09,1504972800,0,58.65,0.57,0,0,,1023.9,74.8,8,9.76,65,4.25,2.78,clear-day,clear,0,0,0,0,1,-85.127924,35.059153,0,3,0,5
1,CHATTANOOGA,1504980000,248,AG-13,543,4,2,16,14,2017-09-09,1504976400,0.3,59.73,0.56,0,0,,1023.2,76.72,7,9.997,28,2.92,1.97,clear-day,clear,0,0,0,0,1,-85.23045,35.111215,0,4,0,5
1,CHATTANOOGA,1504980000,224,AF-21,255,2,2,19,14,2017-09-09,1504976400,0.32,60.18,0.56,0,0,,1023.2,76.93,7,9.358,83,3.29,1.19,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.242539,35.048515,0,4,0,5
1,CHATTANOOGA,1504980000,90,AG-24,145,2,2,19,14,2017-09-09,1504976400,0.34,60.02,0.55,0,0,,1023.2,77.2,7,9.173,81,2.77,2.17,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.229401,35.014604,0,4,0,5
1,CHATTANOOGA,1504980000,173,AM-24,151,2,2,14,14,2017-09-09,1504976400,0.32,57.5,0.5,0,0,,1023.2,77.38,7,9.383,80,3.9,3.57,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.192756,35.018503,0,4,0,5
1,CHATTANOOGA,1504980000,1359,AR-22,233,4,2,19,14,2017-09-09,1504976400,0.3,58.15,0.52,0,0,,1023.2,76.99,7,8.865,75,3.97,2.31,clear-day,clear,0,0,0,0,1,-85.152314,35.037589,0,4,0,5
1,CHATTANOOGA,1504983600,186,AJ-17,405,2,2,14,15,2017-09-09,1504980000,0.44,59.04,0.53,0,0,,1022.5,77.35,6,9.216,30,7.07,1.62,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.207514,35.08213,0,4,0,5
1,CHATTANOOGA,1504983600,176,AC-12,563,2,2,16,15,2017-09-09,1504980000,0.44,59.34,0.54,0,0,,1022.5,77.16,6,9.997,38,5.03,1.77,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.263144,35.114719,0,4,0,5
1,CHATTANOOGA,1504983600,118,AD-9,624,2,2,19,15,2017-09-09,1504980000,0.19,59.56,0.55,0,0,,1022.5,76.86,7,9.997,39,4.72,1.51,clear-day,clear,0,0,0,0,1,-85.252215,35.146073,0,4,0,5
1,CHATTANOOGA,1504983600,679,V-23,174,2,2,19,15,2017-09-09,1504980000,0.44,59.49,0.53,0,0,,1022.5,77.82,6,2.944,31,5.75,1.63,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.312173,35.033153,0,4,0,5
1,CHATTANOOGA,1504983600,450,W-19,317,2,2,19,15,2017-09-09,1504980000,0.44,59.43,0.53,0,0,,1022.5,77.77,6,8.296,25,6.43,1.89,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.307217,35.062472,0,4,0,5
1,CHATTANOOGA,1504987200,79,AF-18,364,2,2,19,16,2017-09-09,1504983600,0,57.99,0.51,0,0,,1021.7,77.75,5,9.864,22,8.42,1.96,clear-day,clear,0,0,0,0,1,-85.237694,35.073438,0,4,0,5
1,CHATTANOOGA,1504987200,215,AA-23,179,2,2,19,16,2017-09-09,1504983600,0,58.17,0.5,0,0,,1021.7,78.08,5,9.775,25,8,1.92,clear-day,clear,0,0,0,0,1,-85.276395,35.026091,0,4,0,5
1,CHATTANOOGA,1504987200,52,Q-13,529,2,2,19,16,2017-09-09,1504983600,0.39,56.7,0.55,0,0,,1021.7,73.66,5,9.997,38,1.84,0.67,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.348934,35.106225,0,4,0,5
1,CHATTANOOGA,1504987200,372,T-15,466,2,2,19,16,2017-09-09,1504983600,0,57.26,0.51,0,0,,1021.7,76.76,5,9.997,33,3.64,1.15,clear-day,clear,0,0,0,0,1,-85.327992,35.09943,0,4,0,5
1,COLLEGEDALE,1504990800,509,BD-17,425,2,2,16,17,2017-09-09,1504987200,0.17,57.65,0.5,0,0,,1021.4,78.02,3,7.448,39,7.45,3.09,clear-day,clear,0,0,0,0,1,-85.06329,35.08082,0,4,0,5
1,CHATTANOOGA,1504990800,563,AH-25,106,2,2,19,17,2017-09-09,1504987200,0.19,57.25,0.49,0,0,,1021.4,77.66,3,9.152,50,9.61,2.75,clear-day,clear,0,0,0,0,1,-85.227094,35.009462,0,4,0,5
1,CHATTANOOGA,1504994400,884,AQ-22,232,2,2,17,18,2017-09-09,1504990800,0.43,54.51,0.46,0,0,,1021.1,76.9,1,9.045,61,8.45,2.72,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.158706,35.034528,0,4,0,5
1,CHATTANOOGA,1504994400,208,AD-13,540,2,2,19,18,2017-09-09,1504990800,0,54.98,0.47,0,0,,1021.1,76.91,1,9.997,67,4.62,2.57,clear-day,clear,0,0,0,0,1,-85.257908,35.11431,0,4,0,5
1,CHATTANOOGA,1504998000,134,Z-26,64,2,2,19,19,2017-09-09,1504994400,0.44,53.82,0.48,0,0,,1021.3,74.67,0,7.757,40,8.32,1.79,partly-cloudy-day,partly cloudy,0,1,0,0,0,-85.282581,35.006146,0,1,0,5
1,CHATTANOOGA,1505088000,1359,AR-22,233,4,2,19,20,2017-09-10,1505084400,0,55.87,0.59,0,0,,1021.8,70.88,0,8.775,85,1.77,0.64,clear-night,clear,0,0,0,0,1,-85.153824,35.041303,0,1,0,6
1,CHATTANOOGA,1505088000,447,BC-16,459,2,2,16,20,2017-09-10,1505084400,0,55.94,0.61,0,0,,1021.8,69.82,0,7.435,81,2.18,0.53,clear-night,clear,0,0,0,0,1,-85.071062,35.087713,0,1,0,6
1,CHATTANOOGA,1505091600,180,AI-15,478,2,2,12,21,2017-09-10,1505088000,0,55.98,0.67,0,0,,1021.6,67.26,0,8.85,77,0.87,0.12,clear-night,clear,0,0,0,0,1,-85.218354,35.094623,0,1,0,6
1,CHATTANOOGA,1505095200,13,AO-25,113,2,2,19,22,2017-09-10,1505091600,0,54.97,0.69,0,0,,1021.5,65.32,0,8.495,53,0.33,0.33,clear-night,clear,0,0,0,0,1,-85.172722,35.011333,0,1,0,6
1,CHATTANOOGA,1505098800,1359,AR-22,233,4,2,19,23,2017-09-10,1505095200,0,54.49,0.7,0,0,,1021.3,64.39,0,8.775,44,1.08,0.21,clear-night,clear,0,0,0,0,1,-85.150002,35.040336,0,1,0,6
1,CHATTANOOGA,1505098800,287,AK-16,445,2,2,19,23,2017-09-10,1505095200,0,53.98,0.68,0,0,,1021.3,64.71,0,9.035,40,1.22,0.18,clear-night,clear,0,0,0,0,1,-85.203109,35.083313,0,1,0,6
1,CHATTANOOGA,1505016000,255,AA-21,250,2,2,19,0,2017-09-10,1505012400,0.44,55.88,0.67,0,0,,1022.2,67.18,0,8.526,67,3.59,0.23,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.280186,35.044354,0,1,0,6
1,CHATTANOOGA,1505019600,563,AH-25,106,2,2,19,1,2017-09-10,1505016000,0.75,55.14,0.67,0,0,,1022.3,66.27,0,9.09,46,3.7,0.94,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.228277,35.012954,0,1,0,6
1,CHATTANOOGA,1505023200,259,AF-24,144,2,2,19,2,2017-09-10,1505019600,0.75,54.87,0.71,0,0,,1022.4,64.59,0,3.067,70,1.13,0.13,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.242385,35.022191,0,1,0,6
1,CHATTANOOGA,1505023200,1252,V-21,245,2,2,17,2,2017-09-10,1505019600,0.77,55.07,0.71,0,0,,1022.4,64.84,0,2.777,49,3.69,0.19,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.314689,35.046902,0,1,0,6
1,CHATTANOOGA,1505023200,196,AQ-25,115,2,2,19,2,2017-09-10,1505019600,0.75,54.7,0.7,0,0,,1022.4,64.51,0,2.405,54,4.5,0.29,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.154777,35.008124,0,1,0,6
1,CHATTANOOGA,1505023200,331,V-22,211,2,2,19,2,2017-09-10,1505019600,0.77,55.08,0.7,0,0,,1022.4,64.93,0,2.763,49,3.54,0.19,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.309338,35.038239,0,1,0,6
1,CHATTANOOGA,1505023200,331,V-22,211,2,2,19,2,2017-09-10,1505019600,0.77,55.08,0.7,0,0,,1022.4,64.93,0,2.763,49,3.54,0.19,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.313405,35.042476,0,1,0,6
1,CHATTANOOGA,1505023200,337,AR-26,78,2,2,19,2,2017-09-10,1505019600,0.75,54.84,0.71,0,0,,1022.4,64.47,0,2.324,47,5.17,0.24,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.152709,35.005212,0,1,0,6
1,CHATTANOOGA,1505048400,55,AG-17,402,2,2,19,9,2017-09-10,1505044800,0,54.61,0.83,0,0,,1024.7,59.64,1,8.965,42,3.35,0.19,clear-day,clear,0,0,0,0,1,-85.234486,35.074105,0,2,0,6
1,CHATTANOOGA,1505048400,55,AG-17,402,2,2,19,9,2017-09-10,1505044800,0,54.61,0.83,0,0,,1024.7,59.64,1,8.965,42,3.35,0.19,clear-day,clear,0,0,0,0,1,-85.235103,35.073673,0,2,0,6
1,CHATTANOOGA,1505048400,40,AG-23,185,2,2,19,9,2017-09-10,1505044800,0,54.55,0.82,0,0,,1024.7,59.93,1,9.261,40,3.59,0.15,clear-day,clear,0,0,0,0,1,-85.233458,35.024427,0,2,0,6
1,CHATTANOOGA,1505048400,350,U-16,430,2,2,12,9,2017-09-10,1505044800,0,54.59,0.82,0,0,,1024.7,59.97,1,8.145,43,1.6,0.16,clear-day,clear,0,0,0,0,1,-85.324399,35.084715,0,2,0,6
1,CHATTANOOGA,1505052000,153,T-26,58,2,2,19,10,2017-09-10,1505048400,0,55.05,0.73,0,0,,1024.9,64,3,2.471,44,1.6,0.35,clear-day,clear,0,0,0,0,1,-85.329488,35.006376,0,3,0,6
1,CHATTANOOGA,1505055600,290,AT-19,340,2,2,14,11,2017-09-10,1505052000,0,55.18,0.64,0,0,,1024.8,67.94,5,8.45,82,3.92,0.78,clear-day,clear,0,0,0,0,1,-85.133853,35.061835,0,3,0,6
1,CHATTANOOGA,1505055600,48,AQ-18,375,2,2,16,11,2017-09-10,1505052000,0,55.14,0.63,0,0,,1024.8,68.3,5,3.593,89,3.95,0.59,clear-day,clear,0,0,0,0,1,-85.157862,35.066233,0,3,0,6
1,CHATTANOOGA,1505059200,1359,AR-22,233,4,2,19,12,2017-09-10,1505055600,0,54.1,0.55,0,0,,1024.4,71.08,7,8.762,89,3.98,0.37,clear-day,clear,0,0,0,0,1,-85.149705,35.037485,0,3,0,6
1,CHATTANOOGA,1505059200,375,T-25,93,2,2,19,12,2017-09-10,1505055600,0,55.03,0.58,0,0,,1024.4,70.58,7,2.47,103,1.55,0.26,clear-day,clear,0,0,0,0,1,-85.327559,35.009413,0,3,0,6
1,CHATTANOOGA,1505059200,884,AQ-22,232,2,2,17,12,2017-09-10,1505055600,0,54.04,0.55,0,0,,1024.4,71.12,7,8.959,88,3.99,0.38,clear-day,clear,0,0,0,0,1,-85.155976,35.031788,0,3,0,6
1,CHATTANOOGA,1505062800,430,X-21,247,2,2,19,13,2017-09-10,1505059200,0,53.98,0.51,0,0,,1023.9,73.11,8,8.906,101,7.29,0.69,clear-day,clear,0,0,0,0,1,-85.298979,35.044961,0,3,0,6
