Accident,Grid_Num,Unix,Date,Hour,hourbefore,City,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,GRID_ID,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,precipType,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,Event,Conditions,Rain,Cloudy,Foggy,Snow,Clear,Longitude,Latitude,RainBefore,DayFrame,WeekDay,DayOfWeek
1,266,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,833,4,2,14,AQ-21,0.75,64.73,0.7,0,0,,1014.3,75.14,0,8.946,129,18.3,4.82,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.162464,35.044885,0,4,1,2
1,265,1539144000,2018-10-10,12,1539140400,CHATTANOOGA,338,2,2,19,AP-21,0.75,64.66,0.7,0,0,,1014.3,75.22,0,9.179,130,18.23,4.79,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.166353,35.044515,0,3,1,2
1,265,1539144000,2018-10-10,13,1539140400,CHATTANOOGA,338,2,2,19,AP-21,0.75,64.66,0.7,0,0,,1014.3,75.22,0,9.179,130,18.23,4.79,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.169116,35.047576,0,3,1,2
1,340,1539144000,2018-10-10,12,1539140400,CHATTANOOGA,290,2,2,14,AT-19,0.75,64.97,0.71,0,0,,1014.3,74.81,0,8.391,129,18.06,5.02,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.134239,35.060689,0,3,1,2
1,605,1539144000,2018-10-10,13,1539140400,CHATTANOOGA,430,6,2,14,AE-10,0.46,65.13,0.73,0,0,,1014.3,74.3,0,8.496,128,16.66,5.87,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.248121,35.13948,0,3,1,2
1,605,1539144000,2018-10-10,15,1539140400,CHATTANOOGA,430,6,2,14,AE-10,0.46,65.13,0.73,0,0,,1014.3,74.3,0,8.496,128,16.66,5.87,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.246374,35.136018,0,4,1,2
1,284,1539144000,2018-10-10,13,1539140400,CHATTANOOGA,452,4,2,14,Y-20,0.45,65.06,0.71,0,0,,1014.3,75.29,0,8.396,131,16.58,5.71,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.291064,35.050287,0,3,1,2
1,284,1539144000,2018-10-10,15,1539140400,CHATTANOOGA,452,4,2,14,Y-20,0.45,65.06,0.71,0,0,,1014.3,75.29,0,8.396,131,16.58,5.71,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.290591,35.048368,0,4,1,2
1,252,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,343,2,2,19,AC-21,0.44,64.8,0.71,0,0,,1014.3,74.87,0,8.941,132,16.55,5.12,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.260666,35.041707,0,4,1,2
1,149,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,311,2,2,19,AK-24,0.75,64.59,0.7,0,0,,1014.3,75.22,0,9.426,132,18.66,4.73,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.201751,35.019759,0,4,1,2
1,139,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,882,2,2,19,AA-24,0.75,65.08,0.72,0,0,,1014.3,74.91,0,8.3,132,16.46,5.35,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.279681,35.017935,0,4,1,2
1,398,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,117,2,2,19,AC-17,0.45,64.88,0.7,0,0,,1014.3,75.28,0,8.793,131,16.64,5.44,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.265441,35.077928,0,4,1,2
1,306,1539144000,2018-10-10,14,1539140400,CHATTANOOGA,82,2,2,16,AU-20,0.75,65.02,0.72,0,0,,1014.3,74.76,0,8.06,129,18.21,5.05,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.13302,35.05095,0,4,1,2
1,218,1539144000,2018-10-10,15,1539140400,CHATTANOOGA,395,2,2,19,AC-22,0.75,64.85,0.72,0,0,,1014.3,74.58,0,8.891,132,16.53,5.11,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.260691,35.030787,0,4,1,2
1,218,1539144000,2018-10-10,18,1539140400,CHATTANOOGA,395,2,2,19,AC-22,0.75,64.85,0.72,0,0,,1014.3,74.58,0,8.891,132,16.53,5.11,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.263942,35.032474,0,4,1,2
1,425,1539144000,2018-10-10,15,1539140400,COLLEGEDALE,509,2,2,16,BD-17,0.75,65.49,0.73,0,0,,1014.3,74.79,0,7.281,128,17.69,5.48,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.06329,35.08082,0,4,1,2
1,566,1539144000,2018-10-10,17,1539140400,CHATTANOOGA,942,2,2,19,AF-12,0.46,65.03,0.72,0,0,,1014.3,74.61,0,8.634,128,16.64,5.62,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.242192,35.127346,0,4,1,2
1,255,1539144000,2018-10-10,17,1539140400,CHATTANOOGA,224,2,2,19,AF-21,0.75,64.64,0.71,0,0,,1014.3,74.74,0,9.381,131,16.58,4.87,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.243053,35.047966,0,4,1,2
1,211,1539144000,2018-10-10,18,1539140400,CHATTANOOGA,331,2,2,19,V-22,0.44,65.21,0.71,0,0,,1014.3,75.23,0,2.763,132,16.52,6.11,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.312155,35.035909,0,4,1,2
1,431,1539144000,2018-10-10,18,1539140400,RED BANK,8,2,2,19,W-16,0.45,65.14,0.72,0,0,,1014.3,74.69,0,8.376,127,16.67,6.45,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.305191,35.084302,0,4,1,2
1,215,1539144000,2018-10-10,19,1539140400,CHATTANOOGA,241,2,2,19,Z-22,0.45,65.01,0.71,0,0,,1014.3,75.26,0,8.459,132,16.53,5.48,partly-cloudy-night,partly cloudy,0,1,0,0,0,-85.283758,35.036531,0,1,1,2
1,424,1539144000,2018-10-10,19,1539140400,COLLEGEDALE,8,2,2,19,BC-17,0.75,65.45,0.73,0,0,,1014.3,74.74,0,7.299,128,17.76,5.44,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.069486,35.078753,0,1,1,2
1,372,1539144000,2018-10-10,19,1539140400,CHATTANOOGA,90,2,2,19,AN-18,0.75,64.72,0.7,0,0,,1014.3,74.98,0,9.178,132,16.65,4.91,partly-cloudy-night,mostly cloudy,0,1,0,0,0,-85.185128,35.073776,0,1,1,2
1,518,1539316800,2018-10-12,20,1539313200,CHATTANOOGA,163,4,2,14,AQ-14,0.19,48.87,0.74,0,0,,1015.3,56.91,0,9.997,352,10.54,6.46,clear-night,clear,0,0,0,0,1,-85.159644,35.104728,0,1,1,4
1,245,1539316800,2018-10-12,20,1539313200,CHATTANOOGA,1252,2,2,17,V-21,0.19,47.81,0.71,0,0,,1015.3,57.16,0,9.997,340,9.8,6.19,clear-night,clear,0,0,0,0,1,-85.312306,35.046413,0,1,1,4
1,125,1539316800,2018-10-12,20,1539313200,CHATTANOOGA,360,4,2,16,M-24,0.19,47.94,0.72,0,0,,1015.3,56.98,0,9.997,338,9.07,5.68,clear-night,clear,0,0,0,0,1,-85.377233,35.01788,0,1,1,4
1,85,1539316800,2018-10-12,20,1539313200,CHATTANOOGA,111,2,2,11,L-25,0.19,47.95,0.72,0,0,,1015.3,56.97,0,9.997,337,8.45,5.18,clear-night,clear,0,0,0,0,1,-85.387144,35.016844,0,1,1,4
1,179,1539316800,2018-10-12,20,1539313200,CHATTANOOGA,215,2,2,19,AA-23,0.2,48.21,0.72,0,0,,1015.3,57.26,0,9.997,343,10.23,6.45,clear-night,clear,0,0,0,0,1,-85.276697,35.025924,0,1,1,4
1,139,1539316800,2018-10-12,22,1539313200,CHATTANOOGA,882,2,2,19,AA-24,0.19,48.38,0.73,0,0,,1015.3,57.09,0,9.997,332,10.22,6.44,clear-night,clear,0,0,0,0,1,-85.279681,35.017935,0,1,1,4
1,244,1539316800,2018-10-12,22,1539313200,CHATTANOOGA,182,2,2,19,U-21,0.19,47.82,0.71,0,0,,1015.3,57.24,0,9.997,339,9.74,6.13,clear-night,clear,0,0,0,0,1,-85.318217,35.041095,0,1,1,4
1,190,1539316800,2018-10-12,3,1539313200,CHATTANOOGA,24,2,2,19,AL-23,0.19,48.56,0.73,0,0,,1015.3,57.24,0,9.997,330,10.41,6.91,clear-night,clear,0,0,0,0,1,-85.19565,35.02743,0,1,1,4
1,586,1539316800,2018-10-12,8,1539313200,CHATTANOOGA,689,4,2,14,AF-11,0.23,47.89,0.72,0,0,,1015.3,56.96,0,9.997,345,10.14,5.6,clear-night,clear,0,0,0,0,1,-85.242492,35.133182,0,2,1,4
1,184,1539316800,2018-10-12,8,1539313200,CHATTANOOGA,69,2,2,19,AF-23,0.19,48.38,0.73,0,0,,1015.3,56.85,0,9.997,331,10.4,6.74,clear-night,clear,0,0,0,0,1,-85.242552,35.031216,0,2,1,4
1,321,1539316800,2018-10-12,8,1539313200,CHATTANOOGA,183,4,2,14,AA-19,0.2,48.04,0.71,0,0,,1015.3,57.33,0,9.997,341,10.28,6.45,clear-night,clear,0,0,0,0,1,-85.275747,35.05854,0,2,1,4
1,565,1539316800,2018-10-12,9,1539313200,CHATTANOOGA,168,4,2,19,AE-12,0.22,47.89,0.72,0,0,,1015.3,56.98,0,9.997,345,10.08,5.59,clear-night,clear,0,0,0,0,1,-85.249421,35.118126,0,2,1,4
1,365,1539316800,2018-10-12,9,1539313200,CHATTANOOGA,36,2,2,19,AG-18,0.19,48.15,0.72,0,0,,1015.3,56.95,0,9.997,343,10.49,6.69,clear-night,clear,0,0,0,0,1,-85.232315,35.070817,0,2,1,4
1,127,1539316800,2018-10-12,10,1539313200,CHATTANOOGA,87,2,2,16,O-24,0.19,47.95,0.71,0,0,,1015.3,57.22,0,9.997,339,9.24,5.77,clear-night,clear,0,0,0,0,1,-85.363654,35.020661,0,3,1,4
1,212,1539316800,2018-10-12,10,1539313200,CHATTANOOGA,561,2,2,19,W-22,0.19,47.91,0.71,0,0,,1015.3,57.27,0,9.997,340,9.85,6.23,clear-night,clear,0,0,0,0,1,-85.3082,35.032085,0,3,1,4
1,246,1539316800,2018-10-12,11,1539313200,CHATTANOOGA,543,2,2,17,W-21,0.21,48.04,0.71,0,0,,1015.3,57.2,0,9.997,341,10.07,6.23,clear-night,clear,0,0,0,0,1,-85.302106,35.043222,0,3,1,4
1,246,1539316800,2018-10-12,12,1539313200,CHATTANOOGA,543,2,2,17,W-21,0.21,48.04,0.71,0,0,,1015.3,57.2,0,9.997,341,10.07,6.23,clear-night,clear,0,0,0,0,1,-85.30296,35.043151,0,3,1,4
1,194,1539316800,2018-10-12,11,1539313200,CHATTANOOGA,250,2,2,19,AP-23,0.19,48.73,0.74,0,0,,1015.3,57.01,0,9.997,347,10.33,6.7,clear-night,clear,0,0,0,0,1,-85.163681,35.032725,0,3,1,4
1,247,1539316800,2018-10-12,11,1539313200,CHATTANOOGA,430,2,2,19,X-21,0.21,48.04,0.71,0,0,,1015.3,57.22,0,9.997,341,10.13,6.29,clear-night,clear,0,0,0,0,1,-85.301604,35.045946,0,3,1,4
1,266,1539316800,2018-10-12,12,1539313200,CHATTANOOGA,833,4,2,14,AQ-21,0.19,48.81,0.74,0,0,,1015.3,57.11,0,9.997,347,10.34,6.67,clear-night,clear,0,0,0,0,1,-85.160208,35.044088,0,3,1,4
1,93,1539316800,2018-10-12,12,1539313200,CHATTANOOGA,375,2,2,19,T-25,0.19,48.02,0.71,0,0,,1015.3,57.16,0,9.997,340,9.63,6,clear-night,clear,0,0,0,0,1,-85.327559,35.009413,0,3,1,4
1,461,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,304,2,2,16,BE-16,0.19,49.21,0.75,0,0,,1015.3,56.89,0,9.997,354,10.57,5.99,clear-night,clear,0,0,0,0,1,-85.060762,35.084945,0,3,1,4
1,566,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,942,2,2,19,AF-12,0.22,47.91,0.72,0,0,,1015.3,57.01,0,9.997,346,10.12,5.59,clear-night,clear,0,0,0,0,1,-85.242381,35.12644,0,3,1,4
1,288,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,221,2,2,19,AC-20,0.2,48.13,0.72,0,0,,1015.3,57.09,0,9.997,342,10.34,6.58,clear-night,clear,0,0,0,0,1,-85.261741,35.050319,0,3,1,4
1,168,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,402,4,2,19,O-23,0.19,47.87,0.71,0,0,,1015.3,57.22,0,9.997,338,9.28,5.81,clear-night,clear,0,0,0,0,1,-85.362494,35.028671,0,3,1,4
1,168,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,402,4,2,19,O-23,0.19,47.87,0.71,0,0,,1015.3,57.22,0,9.997,338,9.28,5.81,clear-night,clear,0,0,0,0,1,-85.366708,35.027029,0,4,1,4
1,108,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,476,5,2,19,AJ-25,0.19,48.51,0.73,0,0,,1015.3,57.27,0,9.997,331,10.37,6.75,clear-night,clear,0,0,0,0,1,-85.211314,35.013269,0,3,1,4
1,108,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,476,5,2,19,AJ-25,0.19,48.51,0.73,0,0,,1015.3,57.27,0,9.997,331,10.37,6.75,clear-night,clear,0,0,0,0,1,-85.211314,35.013269,0,4,1,4
1,155,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,254,2,2,19,AQ-24,0.19,48.63,0.73,0,0,,1015.3,57.12,0,9.997,348,10.34,6.59,clear-night,clear,0,0,0,0,1,-85.162807,35.016801,0,3,1,4
1,155,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,254,2,2,19,AQ-24,0.19,48.63,0.73,0,0,,1015.3,57.12,0,9.997,348,10.34,6.59,clear-night,clear,0,0,0,0,1,-85.161753,35.019774,0,4,1,4
1,106,1539316800,2018-10-12,13,1539313200,CHATTANOOGA,563,2,2,19,AH-25,0.19,48.39,0.72,0,0,,1015.3,57.23,0,9.997,331,10.42,6.73,clear-night,clear,0,0,0,0,1,-85.222928,35.011111,0,3,1,4
1,251,1539316800,2018-10-12,14,1539313200,CHATTANOOGA,90,2,2,19,AB-21,0.2,48.13,0.71,0,0,,1015.3,57.27,0,9.997,342,10.29,6.53,clear-night,clear,0,0,0,0,1,-85.270289,35.044227,0,4,1,4
1,107,1539316800,2018-10-12,14,1539313200,CHATTANOOGA,592,2,2,19,AI-25,0.19,48.51,0.73,0,0,,1015.3,57.24,0,9.997,331,10.35,6.7,clear-night,clear,0,0,0,0,1,-85.21546,35.009932,0,4,1,4
1,105,1539316800,2018-10-12,15,1539313200,EAST RIDGE,356,2,2,19,AG-25,0.19,48.4,0.72,0,0,,1015.3,57.19,0,9.997,331,10.4,6.67,clear-night,clear,0,0,0,0,1,-85.231908,35.006205,0,4,1,4
1,250,1539316800,2018-10-12,15,1539313200,CHATTANOOGA,255,2,2,19,AA-21,0.2,48.13,0.71,0,0,,1015.3,57.31,0,9.997,342,10.25,6.47,clear-night,clear,0,0,0,0,1,-85.278751,35.044601,0,4,1,4
1,657,1539316800,2018-10-12,15,1539313200,CHATTANOOGA,162,2,2,19,AE-7,0.25,47.61,0.72,0,0,,1015.3,56.49,0,9.997,344,9.9,5.97,clear-night,clear,0,0,0,0,1,-85.248547,35.157658,0,4,1,4
1,233,1539316800,2018-10-12,15,1539313200,CHATTANOOGA,1359,4,2,19,AR-22,0.19,48.79,0.74,0,0,,1015.3,57.04,0,9.997,348,10.35,6.61,clear-night,clear,0,0,0,0,1,-85.153864,35.036923,0,4,1,4
1,233,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,1359,4,2,19,AR-22,0.19,48.79,0.74,0,0,,1015.3,57.04,0,9.997,348,10.35,6.61,clear-night,clear,0,0,0,0,1,-85.149705,35.039818,0,4,1,4
1,68,1539316800,2018-10-12,15,1539313200,EAST RIDGE,486,2,2,19,AH-26,0.19,48.39,0.72,0,0,,1015.3,57.21,0,9.997,331,10.41,6.66,clear-night,clear,0,0,0,0,1,-85.226094,35.00308,0,4,1,4
1,192,1539316800,2018-10-12,15,1539313200,CHATTANOOGA,535,5,2,14,AN-23,0.19,48.74,0.74,0,0,,1015.3,57.02,0,9.997,347,10.31,6.79,clear-night,clear,0,0,0,0,1,-85.185711,35.030345,0,4,1,4
1,284,1539316800,2018-10-12,15,1539313200,CHATTANOOGA,452,4,2,14,Y-20,0.2,48.04,0.71,0,0,,1015.3,57.29,0,9.997,341,10.18,6.35,clear-night,clear,0,0,0,0,1,-85.289321,35.047957,0,4,1,4
1,281,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,764,6,2,11,V-20,0.21,47.92,0.71,0,0,,1015.3,57.26,0,9.997,340,10.05,6.18,clear-night,clear,0,0,0,0,1,-85.310713,35.053567,0,4,1,4
1,183,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,485,2,2,19,AE-23,0.19,48.38,0.73,0,0,,1015.3,56.78,0,9.997,331,10.37,6.68,clear-night,clear,0,0,0,0,1,-85.248121,35.025319,0,4,1,4
1,399,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,27,2,2,19,AD-17,0.2,48.03,0.71,0,0,,1015.3,57.27,0,9.997,342,10.42,6.51,clear-night,clear,0,0,0,0,1,-85.25405,35.083927,0,4,1,4
1,605,1539316800,2018-10-12,16,1539313200,CHATTANOOGA,430,6,2,14,AE-10,0.23,47.85,0.72,0,0,,1015.3,56.81,0,9.997,344,10.11,5.61,clear-night,clear,0,0,0,0,1,-85.247194,35.138778,0,4,1,4
1,152,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,111,2,2,19,AN-24,0.19,48.68,0.74,0,0,,1015.3,57.04,0,9.997,347,10.31,6.75,clear-night,clear,0,0,0,0,1,-85.182411,35.017457,0,4,1,4
1,19,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,5,2,2,19,AA-28,0.19,48.36,0.74,0,0,,1015.3,56.44,0,9.997,333,10.09,6.25,clear-night,clear,0,0,0,0,1,-85.280676,34.984905,0,4,1,4
1,318,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,85,2,2,19,X-19,0.21,47.93,0.72,0,0,,1015.3,57.01,0,9.997,340,10.16,6.27,clear-night,clear,0,0,0,0,1,-85.296394,35.061268,0,4,1,4
1,374,1539316800,2018-10-12,17,1539313200,CHATTANOOGA,146,2,2,19,AP-18,0.19,48.61,0.73,0,0,,1015.3,57,0,9.997,334,10.48,6.63,clear-night,clear,0,0,0,0,1,-85.169145,35.074263,0,4,1,4
1,234,1539316800,2018-10-12,18,1539313200,CHATTANOOGA,76,2,2,19,AS-22,0.19,48.76,0.74,0,0,,1015.3,57,0,9.997,348,10.36,6.55,clear-night,clear,0,0,0,0,1,-85.148017,35.033777,0,4,1,4
1,181,1539316800,2018-10-12,18,1539313200,CHATTANOOGA,34,2,2,19,AC-23,0.19,48.36,0.74,0,0,,1015.3,56.65,0,9.997,331,10.3,6.58,clear-night,clear,0,0,0,0,1,-85.262676,35.028891,0,4,1,4
1,114,1539316800,2018-10-12,19,1539313200,CHATTANOOGA,340,2,2,19,AP-25,0.19,48.6,0.73,0,0,,1015.3,57.08,0,9.997,348,10.33,6.6,clear-night,clear,0,0,0,0,1,-85.163699,35.015214,0,1,1,4
1,430,1539403200,2018-10-13,20,1539399600,RED BANK,350,2,2,12,U-16,1,47.62,0.7,0,0,,1012.5,57.48,0,9.997,268,6.47,0.45,cloudy,overcast,0,1,0,0,0,-85.324793,35.085023,0,1,0,5
1,149,1539403200,2018-10-13,20,1539399600,CHATTANOOGA,311,2,2,19,AK-24,1,46.73,0.64,0,0,,1012.5,58.86,0,9.997,273,5.3,0.09,cloudy,overcast,0,1,0,0,0,-85.205144,35.0168,0,1,0,5
1,114,1539403200,2018-10-13,20,1539399600,CHATTANOOGA,340,2,2,19,AP-25,1,47.26,0.7,0,0,,1012.5,57.05,0,9.997,272,5.06,0.24,cloudy,overcast,0,1,0,0,0,-85.163699,35.015214,0,1,0,5
1,251,1539403200,2018-10-13,20,1539399600,CHATTANOOGA,90,2,2,19,AB-21,1,47.07,0.66,0,0,,1012.5,58.44,0,9.997,271,5.82,0.24,cloudy,overcast,0,1,0,0,0,-85.268701,35.045444,0,1,0,5
1,153,1539403200,2018-10-13,21,1539399600,CHATTANOOGA,417,2,2,19,AO-24,1,47.01,0.69,0,0,,1012.5,57.06,0,9.997,272,5.1,0.17,cloudy,overcast,0,1,0,0,0,-85.173781,35.017884,0,1,0,5
1,181,1539403200,2018-10-13,22,1539399600,CHATTANOOGA,34,2,2,19,AC-23,1,47.14,0.67,0,0,,1012.5,58,0,9.997,271,5.61,0.23,cloudy,overcast,0,1,0,0,0,-85.262676,35.028891,0,1,0,5
1,683,1539403200,2018-10-13,22,1539399600,HAMILTON COUNTY,36,2,2,19,AK-5,1,48.34,0.7,0,0,,1012.5,57.98,0,9.997,269,6.4,0.79,cloudy,overcast,0,1,0,0,0,-85.205591,35.174513,0,1,0,5
1,340,1539403200,2018-10-13,0,1539399600,CHATTANOOGA,290,2,2,14,AT-19,1,47.44,0.71,0,0,,1012.5,56.88,0,9.997,275,5.17,0.26,cloudy,overcast,0,1,0,0,0,-85.133853,35.061835,0,1,0,5
1,184,1539403200,2018-10-13,1,1539399600,CHATTANOOGA,69,2,2,19,AF-23,1,46.81,0.66,0,0,,1012.5,58.3,0,9.997,271,5.56,0.13,cloudy,overcast,0,1,0,0,0,-85.242884,35.031103,0,1,0,5
1,257,1539403200,2018-10-13,2,1539399600,CHATTANOOGA,29,2,2,19,AH-21,1,46.64,0.64,0,0,,1012.5,58.58,0,9.997,271,5.62,0.07,cloudy,overcast,0,1,0,0,0,-85.228408,35.043778,0,1,0,5
1,529,1539403200,2018-10-13,5,1539399600,CHATTANOOGA,52,2,2,19,Q-13,1,47.4,0.77,0,0,,1012.5,54.56,0,9.997,268,6.74,0.6,cloudy,overcast,0,1,0,0,0,-85.348403,35.106241,0,2,0,5
1,496,1539403200,2018-10-13,5,1539399600,CHATTANOOGA,48,3,2,16,Q-14,1,47.4,0.72,0,0,,1012.5,56.46,0,9.997,268,6.71,0.59,cloudy,overcast,0,1,0,0,0,-85.348993,35.106002,0,2,0,5
1,554,1539403200,2018-10-13,6,1539399600,HAMILTON COUNTY,15,2,2,19,AV-13,1,47.79,0.71,0,0,,1012.5,57.13,0,9.997,271,5.3,0.32,cloudy,overcast,0,1,0,0,0,-85.122824,35.111981,0,2,0,5
1,625,1539403200,2018-10-13,7,1539399600,CHATTANOOGA,491,2,2,19,AE-9,1,47.89,0.69,0,0,,1012.5,57.85,0,9.997,269,6.5,0.94,cloudy,overcast,0,1,0,0,0,-85.246367,35.144933,0,2,0,5
1,363,1539403200,2018-10-13,7,1539399600,CHATTANOOGA,149,2,2,19,AE-18,1,46.9,0.66,0,0,,1012.5,58.17,0,9.997,271,5.87,0.18,cloudy,overcast,0,1,0,0,0,-85.246048,35.068067,0,2,0,5
1,93,1539403200,2018-10-13,11,1539399600,CHATTANOOGA,375,2,2,19,T-25,1,47.53,0.68,0,0,,1012.5,58.12,0,9.997,270,5.69,0.63,cloudy,overcast,0,1,0,0,0,-85.327699,35.010598,0,3,0,5
1,93,1539403200,2018-10-13,19,1539399600,CHATTANOOGA,375,2,2,19,T-25,1,47.53,0.68,0,0,,1012.5,58.12,0,9.997,270,5.69,0.63,cloudy,overcast,0,1,0,0,0,-85.328183,35.013717,0,1,0,5
1,93,1539403200,2018-10-13,19,1539399600,CHATTANOOGA,375,2,2,19,T-25,1,47.53,0.68,0,0,,1012.5,58.12,0,9.997,270,5.69,0.63,cloudy,overcast,0,1,0,0,0,-85.328285,35.013727,0,1,0,5
1,341,1539403200,2018-10-13,12,1539399600,CHATTANOOGA,262,5,2,16,AU-19,1,47.43,0.71,0,0,,1012.5,56.62,0,9.997,275,5.13,0.3,cloudy,overcast,0,1,0,0,0,-85.13274,35.056528,0,3,0,5
1,341,1539403200,2018-10-13,13,1539399600,CHATTANOOGA,262,5,2,16,AU-19,1,47.43,0.71,0,0,,1012.5,56.62,0,9.997,275,5.13,0.3,cloudy,overcast,0,1,0,0,0,-85.127924,35.059153,0,3,0,5
1,213,1539403200,2018-10-13,12,1539399600,CHATTANOOGA,161,2,2,19,X-22,1,47.45,0.67,0,0,,1012.5,58.2,0,9.997,270,5.88,0.4,cloudy,overcast,0,1,0,0,0,-85.296046,35.038414,0,3,0,5
1,518,1539403200,2018-10-13,12,1539399600,CHATTANOOGA,163,4,2,14,AQ-14,1,47.41,0.7,0,0,,1012.5,57.28,0,9.997,271,5.43,0.24,cloudy,overcast,0,1,0,0,0,-85.160443,35.105388,0,3,0,5
1,24,1539403200,2018-10-13,13,1539399600,CHATTANOOGA,10,2,2,19,AR-28,1,48.59,0.73,0,0,,1012.5,57.1,0,9.997,272,4.92,0.62,cloudy,overcast,0,1,0,0,0,-85.1483,34.98909,0,3,0,5
1,248,1539403200,2018-10-13,14,1539399600,CHATTANOOGA,359,2,2,19,Y-21,1,47.34,0.67,0,0,,1012.5,58.21,0,9.997,270,5.89,0.35,cloudy,overcast,0,1,0,0,0,-85.289181,35.04594,0,4,0,5
1,232,1539403200,2018-10-13,14,1539399600,CHATTANOOGA,884,2,2,17,AQ-22,1,47.02,0.69,0,0,,1012.5,57.06,0,9.997,273,5.13,0.17,cloudy,overcast,0,1,0,0,0,-85.158706,35.034528,0,4,0,5
1,232,1539403200,2018-10-13,17,1539399600,CHATTANOOGA,884,2,2,17,AQ-22,1,47.02,0.69,0,0,,1012.5,57.06,0,9.997,273,5.13,0.17,cloudy,overcast,0,1,0,0,0,-85.154959,35.034406,0,4,0,5
1,217,1539403200,2018-10-13,14,1539399600,CHATTANOOGA,373,2,2,19,AB-22,1,47.09,0.66,0,0,,1012.5,58.48,0,9.997,271,5.75,0.25,cloudy,overcast,0,1,0,0,0,-85.268329,35.041488,0,4,0,5
1,217,1539403200,2018-10-13,18,1539399600,CHATTANOOGA,373,2,2,19,AB-22,1,47.09,0.66,0,0,,1012.5,58.48,0,9.997,271,5.75,0.25,cloudy,overcast,0,1,0,0,0,-85.26761,35.034727,0,4,0,5
1,50,1539403200,2018-10-13,15,1539399600,CHATTANOOGA,26,2,2,19,AS-27,1,48.5,0.73,0,0,,1012.5,56.96,0,9.997,272,4.92,0.6,cloudy,overcast,0,1,0,0,0,-85.143824,34.99486,0,4,0,5
1,106,1539403200,2018-10-13,15,1539399600,CHATTANOOGA,563,2,2,19,AH-25,1,46.88,0.64,0,0,,1012.5,58.95,0,9.997,271,5.38,0.14,cloudy,overcast,0,1,0,0,0,-85.224669,35.011188,0,4,0,5
1,562,1539403200,2018-10-13,16,1539399600,CHATTANOOGA,22,2,2,19,AB-12,1,47.41,0.69,0,0,,1012.5,57.46,0,9.997,268,6.36,0.36,cloudy,overcast,0,1,0,0,0,-85.267189,35.123542,0,4,0,5
1,281,1539403200,2018-10-13,16,1539399600,CHATTANOOGA,764,6,2,11,V-20,1,47.56,0.68,0,0,,1012.5,58,0,9.997,270,6.12,0.45,cloudy,overcast,0,1,0,0,0,-85.310712,35.053491,0,4,0,5
1,186,1539403200,2018-10-13,17,1539399600,CHATTANOOGA,34,2,2,19,AH-23,1,46.65,0.64,0,0,,1012.5,58.78,0,9.997,271,5.5,0.07,cloudy,overcast,0,1,0,0,0,-85.226622,35.028301,0,4,0,5
1,266,1539403200,2018-10-13,18,1539399600,CHATTANOOGA,833,4,2,14,AQ-21,1,46.98,0.69,0,0,,1012.5,57.07,0,9.997,274,5.17,0.16,cloudy,overcast,0,1,0,0,0,-85.157294,35.042997,0,4,0,5
