Accident,Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure
1.0,35.110448299999995,-85.36513881,23,527,23.0,2.0,2.0,6.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,36.46,0.69,0.0005,45.93,2.46,10.0,0,1018.6
1.0,35.11469283,-85.35778706,0,528,2.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.54,0.75,0.0,38.93,3.6,10.0,0,1022.7
1.0,35.11469283,-85.35778706,4,528,2.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.56,0.83,0.0,36.3,3.31,10.0,0,1022.6
1.0,35.11469283,-85.35778706,8,528,2.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.11,32.05,0.88,0.0,35.24,2.93,10.0,0,1023.5
1.0,35.11469283,-85.35778706,12,528,2.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,37.12,0.67,0.0,47.57,2.7,10.0,3,1023.1
1.0,35.11469283,-85.35778706,16,528,2.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,35.88,0.49,0.0,54.85,2.22,10.0,1,1019.7
1.0,35.11469283,-85.35778706,20,528,2.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.33,34.79,0.66,0.0,45.58,2.52,10.0,0,1019.6
1.0,35.11469283,-85.35778706,23,528,2.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.1,0.69,0.0006,44.75,2.47,10.0,0,1018.6
1.0,35.110448299999995,-85.35043532,0,529,52.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.01,31.46,0.75,0.0,38.78,3.52,10.0,0,1022.9
1.0,35.110448299999995,-85.35043532,4,529,52.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,31.58,0.83,0.0,36.37,3.16,10.0,0,1022.6
1.0,35.110448299999995,-85.35043532,8,529,52.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.09,31.82,0.88,0.0,34.91,2.81,10.0,0,1023.6
1.0,35.110448299999995,-85.35043532,12,529,52.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,37.13,0.68,0.0,47.3,2.69,10.0,3,1023.1
1.0,35.110448299999995,-85.35043532,16,529,52.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.04,35.67,0.48,0.0,54.94,2.18,10.0,1,1019.6
1.0,35.110448299999995,-85.35043532,20,529,52.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.68,0.66,0.0,45.46,2.52,10.0,0,1019.6
1.0,35.110448299999995,-85.35043532,23,529,52.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.99,0.69,0.0005,44.63,2.48,10.0,0,1018.6
1.0,35.110448299999995,-85.33573183,0,530,1.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.77,0.76,0.0,38.82,3.5,10.0,0,1022.7
1.0,35.110448299999995,-85.33573183,4,530,1.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.79,0.84,0.0,36.09,3.28,10.0,0,1022.7
1.0,35.110448299999995,-85.33573183,8,530,1.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.11,32.45,0.89,0.0,35.45,2.86,10.0,0,1023.7
1.0,35.110448299999995,-85.33573183,12,530,1.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.16,0.67,0.0,48.44,2.69,10.0,3,1023.1
1.0,35.110448299999995,-85.33573183,16,530,1.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,36.83,0.48,0.0,56.31,2.07,10.0,1,1019.8
1.0,35.110448299999995,-85.33573183,20,530,1.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.24,0.66,0.0,46.14,2.52,10.0,0,1019.7
1.0,35.110448299999995,-85.33573183,23,530,1.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.54,0.69,0.0005,45.15,2.49,10.0,0,1018.7
1.0,35.11469283,-85.32838008,0,531,61.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.9,0.76,0.0,38.71,3.47,10.0,0,1022.7
1.0,35.11469283,-85.32838008,4,531,61.0,2.0,3.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.95,0.85,0.0,36.03,3.31,10.0,0,1022.8
1.0,35.11469283,-85.32838008,8,531,61.0,2.0,3.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.11,32.58,0.89,0.0,35.51,2.87,10.0,0,1023.8
1.0,35.11469283,-85.32838008,12,531,61.0,2.0,3.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.54,0.67,0.0,48.84,2.69,10.0,3,1023.2
1.0,35.11469283,-85.32838008,16,531,61.0,2.0,3.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,36.95,0.47,0.0,56.82,2.06,10.0,1,1019.9
1.0,35.11469283,-85.32838008,20,531,61.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.47,0.65,0.0,46.43,2.52,10.0,0,1019.7
1.0,35.11469283,-85.32838008,23,531,61.0,2.0,3.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.71,0.69,0.0005,45.31,2.49,10.0,0,1018.7
1.0,35.110448299999995,-85.32102834,0,532,41.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.57,0.76,0.0,38.43,3.42,10.0,0,1022.7
1.0,35.110448299999995,-85.32102834,4,532,41.0,2.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.01,0.83,0.0,35.78,3.27,10.0,0,1023.0
1.0,35.110448299999995,-85.32102834,8,532,41.0,2.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,31.26,0.85,0.0,35.4,2.82,10.0,0,1024.1
1.0,35.110448299999995,-85.32102834,12,532,41.0,2.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.68,0.65,0.0,49.92,2.68,10.0,3,1023.3
1.0,35.110448299999995,-85.32102834,16,532,41.0,2.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,37.44,0.46,0.0,58.11,2.01,10.0,1,1020.0
1.0,35.110448299999995,-85.32102834,20,532,41.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.16,0.62,0.0,47.53,2.52,10.0,0,1019.9
1.0,35.110448299999995,-85.32102834,23,532,41.0,2.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.61,0.68,0.0005,45.54,2.48,10.0,0,1018.7
1.0,35.11469283,-85.31367659,0,533,29.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.49,0.76,0.0,38.41,3.39,10.0,0,1022.7
1.0,35.11469283,-85.31367659,4,533,29.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,30.99,0.83,0.0,35.78,3.3,10.0,0,1023.0
1.0,35.11469283,-85.31367659,8,533,29.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,31.2,0.85,0.0,35.4,2.84,10.0,0,1024.1
1.0,35.11469283,-85.31367659,12,533,29.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.63,0.65,0.0,49.93,2.68,10.0,3,1023.3
1.0,35.11469283,-85.31367659,16,533,29.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,37.34,0.46,0.0,58.11,1.99,10.0,1,1020.0
1.0,35.11469283,-85.31367659,20,533,29.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.06,0.62,0.0,47.52,2.52,10.0,0,1019.9
1.0,35.11469283,-85.31367659,23,533,29.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.44,0.68,0.0005,45.49,2.48,10.0,0,1018.7
1.0,35.110448299999995,-85.30632485,0,534,27.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.78,0.77,0.0,38.35,3.34,10.0,0,1022.8
1.0,35.110448299999995,-85.30632485,4,534,27.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.2,0.84,0.0,35.67,3.26,10.0,0,1023.0
1.0,35.110448299999995,-85.30632485,8,534,27.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,31.57,0.86,0.0,35.39,2.79,10.0,0,1024.1
1.0,35.110448299999995,-85.30632485,12,534,27.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.02,38.83,0.66,0.0,49.67,2.68,10.0,3,1023.2
1.0,35.110448299999995,-85.30632485,16,534,27.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,37.33,0.46,0.0,57.89,1.95,10.0,1,1019.9
1.0,35.110448299999995,-85.30632485,20,534,27.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,35.06,0.63,0.0,47.2,2.53,10.0,0,1019.8
1.0,35.110448299999995,-85.30632485,23,534,27.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.63,0.68,0.0005,45.39,2.46,10.0,0,1018.7
1.0,35.110448299999995,-85.29162136,0,535,74.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.71,0.77,0.0,38.28,3.26,10.0,0,1022.8
1.0,35.110448299999995,-85.29162136,4,535,74.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.03,31.07,0.83,0.0,35.58,3.24,10.0,0,1023.0
1.0,35.110448299999995,-85.29162136,8,535,74.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,31.4,0.85,0.0,35.34,2.75,10.0,0,1024.1
1.0,35.110448299999995,-85.29162136,12,535,74.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.78,0.66,0.0,49.67,2.68,10.0,3,1023.3
1.0,35.110448299999995,-85.29162136,16,535,74.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,37.16,0.46,0.0,57.92,1.89,10.0,1,1020.0
1.0,35.110448299999995,-85.29162136,20,535,74.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.86,0.62,0.0,47.16,2.54,10.0,0,1019.8
1.0,35.110448299999995,-85.29162136,23,535,74.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.41,0.68,0.0005,45.3,2.44,10.0,0,1018.7
1.0,35.110448299999995,-85.27691787,0,537,20.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.68,0.77,0.0002,38.2,3.17,10.0,0,1022.8
1.0,35.110448299999995,-85.27691787,4,537,20.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,31.03,0.84,0.0,35.49,3.23,10.0,0,1023.0
1.0,35.110448299999995,-85.27691787,8,537,20.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,31.35,0.85,0.0,35.3,2.71,10.0,0,1024.1
1.0,35.110448299999995,-85.27691787,12,537,20.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.74,0.66,0.0,49.62,2.68,10.0,3,1023.3
1.0,35.110448299999995,-85.27691787,16,537,20.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.05,36.97,0.46,0.0,57.9,1.83,10.0,1,1020.0
1.0,35.110448299999995,-85.27691787,20,537,20.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.7,0.62,0.0,47.07,2.56,10.0,0,1019.8
1.0,35.110448299999995,-85.27691787,23,537,20.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.24,0.68,0.0004,45.22,2.42,10.0,0,1018.7
1.0,35.11469283,-85.26956613,0,538,43.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.67,0.77,0.0002,38.19,3.13,10.0,0,1022.8
1.0,35.11469283,-85.26956613,4,538,43.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,31.05,0.84,0.0,35.5,3.27,10.0,0,1023.0
1.0,35.11469283,-85.26956613,8,538,43.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.13,31.36,0.85,0.0,35.31,2.73,10.0,0,1024.1
1.0,35.11469283,-85.26956613,12,538,43.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.73,0.66,0.0,49.57,2.69,10.0,3,1023.3
1.0,35.11469283,-85.26956613,16,538,43.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.05,36.9,0.45,0.0,57.85,1.81,10.0,1,1020.0
1.0,35.11469283,-85.26956613,20,538,43.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.59,0.62,0.0,47.01,2.56,10.0,0,1019.8
1.0,35.11469283,-85.26956613,23,538,43.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,35.11,0.68,0.0004,45.18,2.42,10.0,0,1018.7
1.0,35.110448299999995,-85.26221438,0,539,176.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.47,0.77,0.0002,38.13,3.08,10.0,0,1022.8
1.0,35.110448299999995,-85.26221438,4,539,176.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.79,0.83,0.0,35.41,3.21,10.0,0,1023.0
1.0,35.110448299999995,-85.26221438,8,539,176.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,31.02,0.84,0.0,35.23,2.68,10.0,0,1024.2
1.0,35.110448299999995,-85.26221438,12,539,176.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.59,0.65,0.0,49.72,2.68,10.0,3,1023.3
1.0,35.110448299999995,-85.26221438,16,539,176.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.05,36.75,0.45,0.0,58.03,1.77,10.0,1,1020.0
1.0,35.110448299999995,-85.26221438,20,539,176.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.46,0.61,0.0,47.15,2.57,10.0,0,1019.9
1.0,35.110448299999995,-85.26221438,23,539,176.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.93,0.67,0.0003,45.15,2.39,10.0,0,1018.7
1.0,35.11469283,-85.25486264,0,540,208.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.25,0.76,0.0,37.98,3.11,10.0,0,1023.0
1.0,35.11469283,-85.25486264,4,540,208.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.75,0.83,0.0,35.54,3.09,10.0,0,1023.1
1.0,35.11469283,-85.25486264,8,540,208.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.11,30.78,0.85,0.0,34.92,2.58,10.0,0,1024.3
1.0,35.11469283,-85.25486264,12,540,208.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.46,0.65,0.0,49.61,2.69,10.0,3,1023.3
1.0,35.11469283,-85.25486264,16,540,208.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.04,36.59,0.44,0.0,58.3,1.74,10.0,1,1019.9
1.0,35.11469283,-85.25486264,20,540,208.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.36,0.61,0.0,47.23,2.57,10.0,0,1019.9
1.0,35.11469283,-85.25486264,23,540,208.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.68,0.67,0.0003,45.14,2.39,10.0,0,1018.8
1.0,35.110448299999995,-85.24751089,0,541,50.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.25,0.76,0.0002,38.08,3.02,10.0,0,1022.8
1.0,35.110448299999995,-85.24751089,4,541,50.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.6,0.83,0.0,35.35,3.18,10.0,0,1023.0
1.0,35.110448299999995,-85.24751089,8,541,50.0,4.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,30.79,0.84,0.0,35.17,2.64,10.0,0,1024.2
1.0,35.110448299999995,-85.24751089,12,541,50.0,4.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.41,0.65,0.0,49.83,2.69,10.0,3,1023.3
1.0,35.110448299999995,-85.24751089,16,541,50.0,4.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.05,36.43,0.44,0.0,58.17,1.71,10.0,1,1020.0
1.0,35.110448299999995,-85.24751089,20,541,50.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.32,0.61,0.0,47.24,2.58,10.0,0,1019.9
1.0,35.110448299999995,-85.24751089,23,541,50.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.63,0.67,0.0002,45.09,2.37,10.0,0,1018.8
1.0,35.11469283,-85.24015915,0,542,5.0,,,,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.22,0.76,0.0002,38.07,3.06,10.0,0,1022.8
1.0,35.11469283,-85.24015915,4,542,5.0,,,,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.55,0.82,0.0,35.35,3.2,10.0,0,1023.0
1.0,35.11469283,-85.24015915,8,542,5.0,,,,1,0,2,0.0,0,0,0,0,1578315600,1,0.14,30.75,0.84,0.0,35.16,2.66,10.0,0,1024.2
1.0,35.11469283,-85.24015915,12,542,5.0,,,,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.24,0.64,0.0,49.83,2.7,10.0,3,1023.3
1.0,35.11469283,-85.24015915,16,542,5.0,,,,1,0,4,0.0,0,0,0,0,1578344400,1,0.05,36.3,0.44,0.0,58.14,1.72,10.0,1,1020.0
1.0,35.11469283,-85.24015915,20,542,5.0,,,,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.2,0.6,0.0,47.2,2.57,10.0,0,1019.9
1.0,35.11469283,-85.24015915,23,542,5.0,,,,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.51,0.66,0.0,45.05,2.37,10.0,0,1018.8
1.0,35.110448299999995,-85.2328074,0,543,248.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.2,0.77,0.0,37.92,3.16,10.0,0,1023.0
1.0,35.110448299999995,-85.2328074,4,543,248.0,4.0,2.0,16.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.49,0.82,0.0,35.35,2.93,10.0,0,1023.1
1.0,35.110448299999995,-85.2328074,8,543,248.0,4.0,2.0,16.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.12,30.59,0.84,0.0,34.82,2.5,10.0,0,1024.3
1.0,35.110448299999995,-85.2328074,12,543,248.0,4.0,2.0,16.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.19,0.65,0.0,49.63,2.7,10.0,3,1023.3
1.0,35.110448299999995,-85.2328074,16,543,248.0,4.0,2.0,16.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.04,36.16,0.43,0.0,58.31,1.65,10.0,1,1019.9
1.0,35.110448299999995,-85.2328074,20,543,248.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.16,0.6,0.0,47.15,2.57,10.0,0,1019.9
1.0,35.110448299999995,-85.2328074,23,543,248.0,4.0,2.0,16.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.53,0.67,0.0,45.01,2.35,10.0,0,1018.8
1.0,35.110448299999995,-85.21810391,0,544,63.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.65,0.76,0.0002,38.39,3.19,10.0,0,1022.8
1.0,35.110448299999995,-85.21810391,4,544,63.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.62,0.83,0.0,35.37,3.01,10.0,0,1022.9
1.0,35.110448299999995,-85.21810391,8,544,63.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.82,0.84,0.0,35.09,2.58,10.0,0,1023.9
1.0,35.110448299999995,-85.21810391,12,544,63.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.01,0.65,0.0,49.39,2.71,10.0,3,1023.3
1.0,35.110448299999995,-85.21810391,16,544,63.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.88,0.44,0.0,57.78,1.66,10.0,1,1020.0
1.0,35.110448299999995,-85.21810391,20,544,63.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.48,0.61,0.0,47.06,2.57,10.0,0,1019.8
1.0,35.110448299999995,-85.21810391,23,544,63.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.94,0.67,0.0,45.33,2.34,10.0,0,1018.8
1.0,35.11469283,-85.21075217,0,545,15.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.59,0.77,0.0002,38.27,3.23,10.0,0,1022.8
1.0,35.11469283,-85.21075217,4,545,15.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.66,0.83,0.0,35.29,3.03,10.0,0,1022.9
1.0,35.11469283,-85.21075217,8,545,15.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.15,30.93,0.85,0.0,35.09,2.6,10.0,0,1024.0
1.0,35.11469283,-85.21075217,12,545,15.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,38.02,0.65,0.0,49.35,2.72,10.0,3,1023.3
1.0,35.11469283,-85.21075217,16,545,15.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.84,0.44,0.0,57.77,1.66,10.0,1,1020.0
1.0,35.11469283,-85.21075217,20,545,15.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.28,0.61,0.0,46.89,2.57,10.0,0,1019.8
1.0,35.11469283,-85.21075217,23,545,15.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.59,34.77,0.67,0.0002,45.16,2.36,10.0,0,1018.8
1.0,35.110448299999995,-85.20340042,0,546,0.0,2.0,2.0,18.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.59,0.76,0.0002,38.5,3.27,10.0,0,1022.8
1.0,35.110448299999995,-85.20340042,4,546,0.0,2.0,2.0,18.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,30.18,0.81,0.0,35.36,2.94,10.0,0,1022.9
1.0,35.110448299999995,-85.20340042,8,546,0.0,2.0,2.0,18.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.41,0.83,0.0,35.03,2.55,10.0,0,1024.0
1.0,35.110448299999995,-85.20340042,12,546,0.0,2.0,2.0,18.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,37.93,0.64,0.0,49.59,2.72,10.0,3,1023.3
1.0,35.110448299999995,-85.20340042,16,546,0.0,2.0,2.0,18.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,35.51,0.43,0.0,57.85,1.63,10.0,1,1020.0
1.0,35.110448299999995,-85.20340042,20,546,0.0,2.0,2.0,18.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,34.26,0.6,0.0,47.26,2.57,10.0,0,1019.9
1.0,35.110448299999995,-85.20340042,23,546,0.0,2.0,2.0,18.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.71,0.66,0.0002,45.35,2.34,10.0,0,1018.8
1.0,35.11469283,-85.18134519,0,547,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.59,0.75,0.0002,38.68,3.39,10.0,0,1022.8
1.0,35.11469283,-85.18134519,4,547,0.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.99,0.8,0.0,35.44,2.88,10.0,0,1022.9
1.0,35.11469283,-85.18134519,8,547,0.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.16,30.25,0.82,0.0,35.05,2.56,10.0,0,1023.9
1.0,35.11469283,-85.18134519,12,547,0.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.03,37.83,0.64,0.0,49.69,2.73,10.0,3,1023.3
1.0,35.11469283,-85.18134519,16,547,0.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.06,34.87,0.42,0.0,57.56,1.62,10.0,1,1020.0
1.0,35.11469283,-85.18134519,20,547,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,33.97,0.6,0.0,47.29,2.57,10.0,0,1019.9
1.0,35.11469283,-85.18134519,23,547,0.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.33,0.65,0.0003,45.32,2.35,10.0,0,1018.8
1.0,35.110448299999995,-85.17399344,0,548,15.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578286800,1,0.0,31.45,0.76,0.0002,38.28,3.43,10.0,0,1022.8
1.0,35.110448299999995,-85.17399344,4,548,15.0,2.0,2.0,19.0,1,0,1,0.0,0,0,0,0,1578301200,1,0.02,29.95,0.82,0.0,35.04,2.8,10.0,0,1022.9
1.0,35.110448299999995,-85.17399344,8,548,15.0,2.0,2.0,19.0,1,0,2,0.0,0,0,0,0,1578315600,1,0.17,30.32,0.83,0.0,34.86,2.53,10.0,0,1024.0
1.0,35.110448299999995,-85.17399344,12,548,15.0,2.0,2.0,19.0,1,0,3,0.0,0,0,0,0,1578330000,1,0.04,37.77,0.64,0.0,49.5,2.74,10.0,3,1023.3
1.0,35.110448299999995,-85.17399344,16,548,15.0,2.0,2.0,19.0,1,0,4,0.0,0,0,0,0,1578344400,1,0.07,35.1,0.42,0.0,57.87,1.59,10.0,1,1020.0
1.0,35.110448299999995,-85.17399344,20,548,15.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578358800,1,0.32,33.88,0.6,0.0,46.97,2.58,10.0,0,1019.9
1.0,35.110448299999995,-85.17399344,23,548,15.0,2.0,2.0,19.0,0,1,1,0.0,0,0,0,0,1578369600,1,0.6,34.41,0.66,0.0003,45.03,2.35,10.0,0,1018.8
