,Accident,Route,Longitude,Latitude,sums,Log_Mile,City,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Event,Conditions,EventBefore,ConditionBefore,Probability,Prediction
251,,3304986001,-85.15870600000001,35.034528,5,1.464,,13,31.5,39.11,30.77,,,,23.77,0.73,3.0,,6.23,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
252,,3304428001,-85.24562,35.152975,9,0.551,,14,33.97,38.54,29.05,,,,22.52,0.62,3.0,,7.92,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
253,,33I0075001,-85.200274,35.008246,9,0.136,,14,33.4,39.28,30.93,,,,23.43,0.66,3.0,,8.25,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,cloudy,Overcast,clear-night,Clear,,
254,,33I0075001,-85.21086600000001,35.001294,8,1.202,,14,33.42,39.37,31.05,,,,23.43,0.66,3.0,,8.26,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
255,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,14,33.46,39.08,30.59,,,,22.83,0.65,3.0,,7.63,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,cloudy,Overcast,clear-night,Clear,,
256,,33I0075001,-85.207205,35.005828,7,1.615,,14,33.42,39.34,31.0,,,,23.42,0.66,3.0,,8.26,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
257,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,14,33.52,39.17,30.89,,,,23.42,0.66,3.0,,8.19,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
258,,33I0024002,-85.297892,35.021809000000005,7,0.213,,14,33.46,39.17,30.69,,,,22.77,0.64,3.0,,7.21,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
259,,33I0024002,-85.237709,35.008661,6,1.391,,14,33.37,39.15,30.85,,,,23.24,0.66,3.0,,8.29,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
260,,3303603001,-85.181912,35.016889,6,0.002,,14,33.51,39.1,30.83,,,,23.35,0.66,3.0,,8.23,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
261,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,14,33.39,38.61,30.02,,,,22.93,0.65,3.0,,8.07,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
262,,3303580001,-85.162464,35.044885,6,1.695,,14,33.62,39.13,30.73,,,,23.2,0.65,3.0,,8.27,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
263,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,14,33.0,38.56,30.32,,,,23.11,0.67,3.0,,8.23,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
264,,33I0024002,-85.28069,35.016490999999995,6,10.06,,14,33.45,39.12,30.76,,,,22.96,0.65,3.0,,7.93,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
265,,3303580001,-85.166282,35.046274,6,1.538,,14,33.65,39.17,30.76,,,,23.17,0.65,3.0,,8.28,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
266,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,14,33.41,38.73,29.74,,,,21.92,0.62,3.0,,7.27,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
267,,3303601001,-85.200161,35.055347999999995,5,0.679,,14,33.52,39.09,30.59,,,,23.13,0.65,3.0,,8.27,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
268,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,14,33.54,39.02,30.67,,,,23.26,0.66,3.0,,8.26,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
269,,3304986001,-85.15870600000001,35.034528,5,1.464,,14,33.57,39.11,30.77,,,,23.29,0.66,3.0,,8.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
270,,3304428001,-85.24562,35.152975,9,0.551,,15,34.82,38.54,29.05,,,,20.93,0.56,3.0,,8.05,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
271,,33I0075001,-85.200274,35.008246,9,0.136,,15,34.56,39.28,30.93,,,,22.44,0.61,3.0,,8.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,cloudy,Overcast,clear-night,Clear,,
272,,33I0075001,-85.21086600000001,35.001294,8,1.202,,15,34.6,39.37,31.05,,,,22.48,0.61,3.0,,8.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
273,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,15,34.63,39.08,30.59,,,,21.84,0.59,3.0,,7.6,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,cloudy,Overcast,clear-night,Clear,,
274,,33I0075001,-85.207205,35.005828,7,1.615,,15,34.6,39.34,31.0,,,,22.45,0.61,3.0,,8.19,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
275,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,15,34.55,39.17,30.89,,,,22.55,0.61,3.0,,8.12,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
276,,33I0024002,-85.297892,35.021809000000005,7,0.213,,15,34.66,39.17,30.69,,,,21.9,0.59,3.0,,7.14,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
277,,33I0024002,-85.237709,35.008661,6,1.391,,15,34.62,39.15,30.85,,,,22.29,0.6,3.0,,8.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
278,,3303603001,-85.181912,35.016889,6,0.002,,15,34.54,39.1,30.83,,,,22.47,0.61,3.0,,8.16,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
279,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,15,34.48,38.61,30.02,,,,21.5,0.59,3.0,,8.06,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
280,,3303580001,-85.162464,35.044885,6,1.695,,15,34.63,39.13,30.73,,,,22.28,0.6,3.0,,8.21,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
281,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,15,34.17,38.56,30.32,,,,22.17,0.61,3.0,,8.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
282,,33I0024002,-85.28069,35.016490999999995,6,10.06,,15,34.68,39.12,30.76,,,,22.07,0.6,3.0,,7.86,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
283,,3303580001,-85.166282,35.046274,6,1.538,,15,34.68,39.17,30.76,,,,22.25,0.6,3.0,,8.22,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
284,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,15,34.43,38.73,29.74,,,,21.03,0.58,3.0,,7.23,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
285,,3303601001,-85.200161,35.055347999999995,5,0.679,,15,34.71,39.09,30.59,,,,21.92,0.59,3.0,,8.24,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
286,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,15,34.53,39.02,30.67,,,,22.35,0.61,3.0,,8.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
287,,3304986001,-85.15870600000001,35.034528,5,1.464,,15,34.58,39.11,30.77,,,,22.39,0.61,3.0,,8.18,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
288,,3304428001,-85.24562,35.152975,9,0.551,,16,35.14,38.54,29.05,,,,19.34,0.52,3.0,,7.99,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
289,,33I0075001,-85.200274,35.008246,9,0.136,,16,35.78,39.28,30.93,,,,21.7,0.56,3.0,,8.3,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,cloudy,Overcast,clear-night,Clear,,
290,,33I0075001,-85.21086600000001,35.001294,8,1.202,,16,35.85,39.37,31.05,,,,21.74,0.56,3.0,,8.31,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
291,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,16,35.51,39.08,30.59,,,,20.39,0.54,3.0,,7.63,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,cloudy,Overcast,clear-night,Clear,,
292,,33I0075001,-85.207205,35.005828,7,1.615,,16,35.82,39.34,31.0,,,,21.71,0.56,3.0,,8.3,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
293,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,16,35.76,39.17,30.89,,,,21.84,0.57,3.0,,8.27,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,cloudy,Overcast,clear-night,Clear,,
294,,33I0024002,-85.297892,35.021809000000005,7,0.213,,16,35.5,39.17,30.69,,,,20.38,0.54,3.0,,7.21,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,cloudy,Overcast,clear-night,Clear,,
295,,33I0024002,-85.237709,35.008661,6,1.391,,16,35.66,39.15,30.85,,,,21.57,0.56,3.0,,8.32,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,cloudy,Overcast,clear-night,Clear,,
296,,3303603001,-85.181912,35.016889,6,0.002,,16,35.69,39.1,30.83,,,,21.73,0.56,3.0,,8.29,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,cloudy,Overcast,clear-night,Clear,,
297,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,16,35.26,38.61,30.02,,,,20.17,0.54,3.0,,8.1,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,cloudy,Overcast,clear-night,Clear,,
298,,3303580001,-85.162464,35.044885,6,1.695,,16,35.74,39.13,30.73,,,,21.61,0.56,3.0,,8.34,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
299,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,16,35.11,38.56,30.32,,,,21.48,0.57,3.0,,8.25,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,cloudy,Overcast,clear-night,Clear,,
300,,33I0024002,-85.28069,35.016490999999995,6,10.06,,16,35.54,39.12,30.76,,,,21.37,0.56,3.0,,7.93,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,cloudy,Overcast,clear-night,Clear,,
301,,3303580001,-85.166282,35.046274,6,1.538,,16,35.76,39.17,30.76,,,,21.58,0.56,3.0,,8.34,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,cloudy,Overcast,clear-night,Clear,,
302,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,16,34.98,38.73,29.74,,,,19.3,0.52,3.0,,7.39,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
303,,3303601001,-85.200161,35.055347999999995,5,0.679,,16,35.59,39.09,30.59,,,,21.28,0.56,3.0,,8.31,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,cloudy,Overcast,clear-night,Clear,,
304,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,16,35.68,39.02,30.67,,,,21.7,0.56,3.0,,8.33,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,cloudy,Overcast,clear-night,Clear,,
305,,3304986001,-85.15870600000001,35.034528,5,1.464,,16,35.73,39.11,30.77,,,,21.72,0.56,3.0,,8.31,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,cloudy,Overcast,clear-night,Clear,,
306,,3304428001,-85.24562,35.152975,9,0.551,,17,35.55,38.54,29.05,,,,17.96,0.48,3.0,,6.67,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
307,,33I0075001,-85.200274,35.008246,9,0.136,,17,36.15,39.28,30.93,,,,20.39,0.52,3.0,,8.1,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
308,,33I0075001,-85.21086600000001,35.001294,8,1.202,,17,36.23,39.37,31.05,,,,20.44,0.52,3.0,,8.08,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
309,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,17,35.93,39.08,30.59,,,,19.47,0.51,3.0,,7.65,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
310,,33I0075001,-85.207205,35.005828,7,1.615,,17,36.2,39.34,31.0,,,,20.39,0.52,3.0,,8.1,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
311,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,17,36.1,39.17,30.89,,,,20.61,0.53,3.0,,8.06,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
312,,33I0024002,-85.297892,35.021809000000005,7,0.213,,17,35.95,39.17,30.69,,,,19.47,0.51,3.0,,7.28,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
313,,33I0024002,-85.237709,35.008661,6,1.391,,17,36.06,39.15,30.85,,,,20.14,0.52,3.0,,8.17,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
314,,3303603001,-85.181912,35.016889,6,0.002,,17,36.04,39.1,30.83,,,,20.49,0.53,3.0,,8.11,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
315,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,17,35.59,38.61,30.02,,,,19.14,0.51,3.0,,8.27,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
316,,3303580001,-85.162464,35.044885,6,1.695,,17,36.07,39.13,30.73,,,,20.2,0.52,3.0,,8.29,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
317,,33I0024002,-85.254192,35.015817999999996,6,1.0390000000000001,,17,35.51,38.56,30.32,,,,19.94,0.53,3.0,,8.17,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,1,2,55,4,4,13,1,14,29170,10,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
318,,33I0024002,-85.28069,35.016490999999995,6,10.06,,17,35.98,39.12,30.76,,,,19.73,0.51,3.0,,7.99,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,6,6,2,1,22,0,0,36,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
319,,3303580001,-85.166282,35.046274,6,1.538,,17,36.09,39.17,30.76,,,,20.15,0.52,3.0,,8.31,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,45,4,4,18,4,14,28810,10,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
320,,33SR008001,-85.33131800000001,35.094367999999996,5,2.029,,17,35.43,38.73,29.74,,,,18.21,0.49,3.0,,7.94,0.77,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,45,8,8,2,1,22,129750,9,48,18,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
321,,3303601001,-85.200161,35.055347999999995,5,0.679,,17,35.92,39.09,30.59,,,,19.62,0.51,3.0,,8.37,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,2,2,18,2,16,3390,22,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
322,,3304986001,-85.153824,35.041303000000006,5,2.1630000000000003,,17,36.01,39.02,30.67,,,,20.3,0.52,3.0,,8.25,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
323,,3304986001,-85.15870600000001,35.034528,5,1.464,,17,36.07,39.11,30.77,,,,20.37,0.52,3.0,,8.2,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,3,3,18,4,17,5180,13,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
324,,3304428001,-85.24562,35.152975,9,0.551,,18,35.47,38.54,29.05,,,,16.87,0.46,3.0,,8.33,0.76,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,1,2,35,4,4,13,1,14,27320,22,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
325,,33I0075001,-85.200274,35.008246,9,0.136,,18,36.25,39.28,30.93,,,,18.92,0.49,3.0,,8.62,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,4,2,1,2,55,2,2,12,4,19,0,0,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
326,,33I0075001,-85.21086600000001,35.001294,8,1.202,,18,36.33,39.37,31.05,,,,18.96,0.49,3.0,,8.63,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,0,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
327,,330A702001,-85.26760999999999,35.034727000000004,7,0.092,,18,35.96,39.08,30.59,,,,17.72,0.47,3.0,,7.88,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,7,0,1,2,25,2,2,12,4,19,0,0,30,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
328,,33I0075001,-85.207205,35.005828,7,1.615,,18,36.3,39.34,31.0,,,,18.92,0.49,3.0,,8.63,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,1,2,2,1,2,55,2,2,18,4,17,5180,13,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
329,,33SR320001,-85.163699,35.015214,7,2.6069999999999998,,18,36.05,39.17,30.89,,,,19.06,0.5,3.0,,8.56,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,40,4,4,21,1,14,42060,10,22,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
330,,33I0024002,-85.297892,35.021809000000005,7,0.213,,18,35.97,39.17,30.69,,,,17.69,0.47,3.0,,7.47,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,2,2,12,4,19,0,0,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
331,,33I0024002,-85.237709,35.008661,6,1.391,,18,36.13,39.15,30.85,,,,18.71,0.49,3.0,,8.67,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,1,2,55,4,4,2,1,22,108850,9,24,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
332,,3303603001,-85.181912,35.016889,6,0.002,,18,35.97,39.1,30.83,,,,18.97,0.5,3.0,,8.6,0.79,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,2,0,1,2,35,2,2,18,4,16,13120,12,12,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
333,,330D228001,-85.197621,35.083886,6,0.059000000000000004,,18,35.57,38.61,30.02,,,,17.51,0.47,3.0,,8.41,0.78,NA,0.0,0.0008,1551711600,0.0,1.0,0.0,0.0,0.0,0.0,2,0,0,-10,2,-10,2,2,12,4,19,0,0,26,15,partly-cloudy-day,Mostly Cloudy,clear-night,Clear,,
