,Accident,Center_Lat,Center_Long,Date,Time,Event,Conditions,EventBefore,ConditionBefore,Hour,DayFrame,Temperature,Temp_Max,Temp_Min,Daily_Relative_Temp,Monthly_Relative_Temp,WeekDay,WeekEnd,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Weekday,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
11559,0,-85.25623575,-85.25623575,2018-12-29,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,80,5,23,23,0,7,25
11560,0,-85.25070064,-85.25070064,2018-01-13,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,197,5,22,19,0,7,13
11561,0,-85.25070064,-85.25070064,2018-12-15,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,197,5,22,19,0,7,13
11562,0,-85.25070064,-85.25070064,2018-04-08,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,197,6,22,19,0,7,13
11563,0,-85.26446929,-85.26446929,2018-07-08,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,491,6,17,12,0,-1,-1
11564,0,-85.26446929,-85.26446929,2018-07-18,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,491,2,17,12,0,-1,-1
11565,0,-85.26446929,-85.26446929,2018-04-04,3:00:00,nan,nan,nan,nan,3,1,,,,,,1,0,,,,,,,,,491,2,17,12,0,-1,-1
11566,0,-85.26446929,-85.26446929,2018-02-09,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,491,4,17,12,0,-1,-1
11567,0,-85.26446929,-85.26446929,2018-07-05,4:00:00,nan,nan,nan,nan,4,1,,,,,,1,0,,,,,,,,,491,3,17,12,0,-1,-1
11568,0,-85.24264767,-85.24264767,2018-04-08,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,135,6,24,21,0,7,20
11569,0,-85.03685815,-85.03685815,2018-05-26,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,828,5,45,4,0,7,3
11570,0,-85.03685815,-85.03685815,2018-09-08,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,828,5,45,4,0,7,3
11571,0,-85.07932045,-85.07932045,2018-09-29,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,759,5,40,6,0,7,5
11572,0,-85.27891149,-85.27891149,2018-02-23,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,489,4,15,12,0,7,14
11573,0,-85.27891149,-85.27891149,2018-03-10,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,489,5,15,12,0,7,14
11574,0,-85.27891149,-85.27891149,2018-08-05,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,489,6,15,12,0,7,14
11575,0,-85.27891149,-85.27891149,2018-07-14,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,489,5,15,12,0,7,14
11576,0,-85.27891149,-85.27891149,2018-06-05,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,489,1,15,12,0,7,14
11577,0,-85.27891149,-85.27891149,2018-09-06,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,489,3,15,12,0,7,14
11578,0,-85.27891149,-85.27891149,2018-04-04,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,489,2,15,12,0,7,14
11579,0,-85.27891149,-85.27891149,2018-07-22,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,489,6,15,12,0,7,14
11580,0,-85.18743686,-85.18743686,2018-06-11,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,368,0,29,15,1,7,14
11581,0,-85.18743686,-85.18743686,2018-09-30,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,368,6,29,15,1,7,14
11582,0,-85.13867073,-85.13867073,2018-07-29,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,867,6,30,2,0,7,10
11583,0,-85.12899867,-85.12899867,2018-09-15,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,680,5,34,8,0,2,1
11584,0,-85.06651031,-85.06651031,2018-12-22,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,877,5,40,2,1,0,5
11585,0,-85.06651031,-85.06651031,2018-12-01,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,877,5,40,2,1,0,5
11586,0,-85.06651031,-85.06651031,2018-09-08,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,877,5,40,2,1,0,5
11587,0,-85.06651031,-85.06651031,2018-10-20,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,877,5,40,2,1,0,5
11588,0,-85.11375637,-85.11375637,2018-04-07,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,601,5,37,10,0,7,6
11589,0,-85.11375637,-85.11375637,2018-02-01,13:00:00,nan,nan,nan,nan,13,4,,,,,,1,0,,,,,,,,,601,3,37,10,0,7,6
11590,0,-85.11375637,-85.11375637,2018-04-15,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,601,6,37,10,0,7,6
11591,0,-85.11375637,-85.11375637,2018-01-13,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,601,5,37,10,0,7,6
11592,0,-85.11375637,-85.11375637,2018-12-07,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,601,4,37,10,0,7,6
11593,0,-85.11375637,-85.11375637,2018-09-19,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,601,2,37,10,0,7,6
11594,0,-85.11375637,-85.11375637,2018-12-22,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,601,5,37,10,0,7,6
11595,0,-85.15712971,-85.15712971,2018-10-21,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,887,6,27,1,0,7,9
11596,0,-85.15712971,-85.15712971,2018-02-01,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,887,3,27,1,0,7,9
11597,0,-85.13932869,-85.13932869,2018-09-30,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,247,6,37,18,0,7,7
11598,0,-85.23004313,-85.23004313,2018-07-12,13:00:00,nan,nan,nan,nan,13,4,,,,,,1,0,,,,,,,,,666,3,20,8,1,9,4
11599,0,-85.23004313,-85.23004313,2018-08-30,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,666,3,20,8,1,9,4
11600,0,-85.23004313,-85.23004313,2018-12-24,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,666,0,20,8,1,9,4
11601,0,-85.23004313,-85.23004313,2018-11-14,15:00:00,nan,nan,nan,nan,15,4,,,,,,1,0,,,,,,,,,666,2,20,8,1,9,4
11602,0,-85.23004313,-85.23004313,2018-07-28,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,666,5,20,8,1,9,4
11603,0,-85.23004313,-85.23004313,2018-04-24,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,666,1,20,8,1,9,4
11604,0,-85.23004313,-85.23004313,2018-11-26,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,666,0,20,8,1,9,4
11605,0,-85.23004313,-85.23004313,2018-08-24,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,666,4,20,8,1,9,4
11606,0,-85.23004313,-85.23004313,2018-12-28,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,666,4,20,8,1,9,4
11607,0,-85.2925088,-85.2925088,2018-07-28,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,398,5,14,14,0,7,12
11608,0,-85.2925088,-85.2925088,2018-06-23,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,398,5,14,14,0,7,12
11609,0,-85.2925088,-85.2925088,2018-04-29,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,398,6,14,14,0,7,12
11610,0,-85.2925088,-85.2925088,2018-02-25,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,398,6,14,14,0,7,12
11611,0,-85.2925088,-85.2925088,2018-05-06,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,398,6,14,14,0,7,12
11612,0,-85.2925088,-85.2925088,2018-07-24,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,398,1,14,14,0,7,12
11613,0,-85.26362763,-85.26362763,2018-10-07,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,402,6,18,14,0,5,12
11614,0,-85.33009898,-85.33009898,2018-05-27,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,186,6,11,19,0,7,7
11615,0,-85.33009898,-85.33009898,2018-08-12,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,186,6,11,19,0,7,7
11616,0,-85.33009898,-85.33009898,2018-03-24,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,186,5,11,19,0,7,7
11617,0,-85.33009898,-85.33009898,2018-11-10,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,186,5,11,19,0,7,7
11618,0,-85.17146664,-85.17146664,2018-09-16,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,593,6,29,10,0,7,13
11619,0,-85.17146664,-85.17146664,2018-11-25,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,593,6,29,10,0,7,13
11620,0,-85.17146664,-85.17146664,2018-05-12,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,593,5,29,10,0,7,13
11621,0,-85.26043851,-85.26043851,2018-05-17,3:00:00,nan,nan,nan,nan,3,1,,,,,,1,0,,,,,,,,,447,3,18,13,0,5,4
11622,0,-85.26043851,-85.26043851,2018-09-15,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,447,5,18,13,0,5,4
11623,0,-85.26043851,-85.26043851,2018-07-17,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,447,1,18,13,0,5,4
11624,0,-85.26043851,-85.26043851,2018-02-15,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,447,3,18,13,0,5,4
11625,0,-85.2931549,-85.2931549,2018-04-21,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,128,5,17,21,0,7,14
11626,0,-85.12736362,-85.12736362,2018-04-15,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,510,6,36,12,0,7,17
11627,0,-85.27403545,-85.27403545,2018-06-17,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,356,6,17,15,0,5,1
11628,0,-85.27403545,-85.27403545,2018-04-07,21:00:00,nan,nan,nan,nan,21,1,,,,,,0,1,,,,,,,,,356,5,17,15,0,5,1
11629,0,-85.21948642,-85.21948642,2018-08-11,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,319,5,25,16,0,2,1
11630,0,-85.16734272,-85.16734272,2018-04-08,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,176,6,34,20,0,7,1
11631,0,-85.16734272,-85.16734272,2018-09-29,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,176,5,34,20,0,7,1
11632,0,-85.16734272,-85.16734272,2018-07-14,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,176,5,34,20,0,7,1
11633,0,-85.31013847,-85.31013847,2018-09-30,16:00:00,nan,nan,nan,nan,16,4,,,,,,0,1,,,,,,,,,351,6,12,15,0,7,11
11634,0,-85.26916188,-85.26916188,2018-03-24,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,229,5,19,18,0,7,18
11635,0,-85.25254737,-85.25254737,2018-12-08,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,735,5,16,6,0,7,12
11636,0,-85.27422013,-85.27422013,2018-02-17,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11637,0,-85.27422013,-85.27422013,2018-08-19,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,732,6,13,6,0,7,20
11638,0,-85.27422013,-85.27422013,2018-05-12,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11639,0,-85.27422013,-85.27422013,2018-03-18,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,732,6,13,6,0,7,20
11640,0,-85.27422013,-85.27422013,2018-01-13,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11641,0,-85.27422013,-85.27422013,2018-05-26,3:00:00,nan,nan,nan,nan,3,1,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11642,0,-85.27102921,-85.27102921,2018-11-24,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,765,5,13,5,0,7,18
11643,0,-85.27102921,-85.27102921,2018-04-14,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,765,5,13,5,0,7,18
11644,0,-85.27102921,-85.27102921,2018-06-17,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,765,6,13,5,0,7,18
11645,0,-85.27422013,-85.27422013,2018-07-22,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,732,6,13,6,0,7,20
11646,0,-85.27422013,-85.27422013,2018-12-14,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,732,4,13,6,0,7,20
11647,0,-85.27422013,-85.27422013,2018-05-13,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,732,6,13,6,0,7,20
11648,0,-85.27422013,-85.27422013,2018-08-21,15:00:00,nan,nan,nan,nan,15,4,,,,,,1,0,,,,,,,,,732,1,13,6,0,7,20
11649,0,-85.27422013,-85.27422013,2018-04-28,4:00:00,nan,nan,nan,nan,4,1,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11650,0,-85.27422013,-85.27422013,2018-05-12,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,732,5,13,6,0,7,20
11651,0,-85.34368544,-85.34368544,2018-11-03,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,121,5,10,21,0,7,3
11652,0,-85.34368544,-85.34368544,2018-12-16,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,121,6,10,21,0,7,3
11653,0,-85.34368544,-85.34368544,2018-10-28,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,121,6,10,21,0,7,3
11654,0,-85.16672379,-85.16672379,2018-01-21,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,810,6,27,4,0,7,10
11655,0,-85.16672379,-85.16672379,2018-01-20,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,810,5,27,4,0,7,10
11656,0,-85.09532233,-85.09532233,2018-10-02,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,559,1,40,11,0,7,8
11657,0,-85.09532233,-85.09532233,2018-11-03,15:00:00,nan,nan,nan,nan,15,4,,,,,,0,1,,,,,,,,,559,5,40,11,0,7,8
11658,0,-85.09532233,-85.09532233,2018-09-28,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,559,4,40,11,0,7,8
11659,0,-85.09532233,-85.09532233,2018-06-15,0:00:00,nan,nan,nan,nan,0,1,,,,,,1,0,,,,,,,,,559,4,40,11,0,7,8
11660,0,-85.09532233,-85.09532233,2018-11-15,4:00:00,nan,nan,nan,nan,4,1,,,,,,1,0,,,,,,,,,559,3,40,11,0,7,8
11661,0,-85.18022341,-85.18022341,2018-07-01,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,369,6,30,15,1,7,9
11662,0,-85.18022341,-85.18022341,2018-02-04,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,369,6,30,15,1,7,9
11663,0,-85.31628990000002,-85.31628990000002,2018-09-29,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,9,5,16,26,0,7,17
11664,0,-85.31628990000002,-85.31628990000002,2018-06-24,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,9,6,16,26,0,7,17
11665,0,-85.31628990000002,-85.31628990000002,2018-12-16,23:00:00,nan,nan,nan,nan,23,1,,,,,,0,1,,,,,,,,,9,6,16,26,0,7,17
11666,0,-85.35519335,-85.35519335,2018-12-01,12:00:00,nan,nan,nan,nan,12,3,,,,,,0,1,,,,,,,,,523,5,4,11,0,7,1
11667,0,-85.35519335,-85.35519335,2018-11-16,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,523,4,4,11,0,7,1
11668,0,-85.35519335,-85.35519335,2018-07-10,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,523,1,4,11,0,7,1
11669,0,-85.35519335,-85.35519335,2018-11-26,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,523,0,4,11,0,7,1
11670,0,-85.35519335,-85.35519335,2018-07-07,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,523,5,4,11,0,7,1
11671,0,-85.35519335,-85.35519335,2018-02-23,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,523,4,4,11,0,7,1
11672,0,-85.35519335,-85.35519335,2018-05-06,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,523,6,4,11,0,7,1
11673,0,-85.35519335,-85.35519335,2018-08-18,8:00:00,nan,nan,nan,nan,8,2,,,,,,0,1,,,,,,,,,523,5,4,11,0,7,1
11674,0,-85.35519335,-85.35519335,2018-09-17,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,523,0,4,11,0,7,1
11675,0,-85.35519335,-85.35519335,2018-10-14,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,523,6,4,11,0,7,1
11676,0,-85.35519335,-85.35519335,2018-11-10,13:00:00,nan,nan,nan,nan,13,4,,,,,,0,1,,,,,,,,,523,5,4,11,0,7,1
11677,0,-85.35519335,-85.35519335,2018-10-14,17:00:00,nan,nan,nan,nan,17,4,,,,,,0,1,,,,,,,,,523,6,4,11,0,7,1
11678,0,-85.26446929,-85.26446929,2018-08-19,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,491,6,17,12,0,-1,-1
11679,0,-85.26446929,-85.26446929,2018-03-05,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,491,0,17,12,0,-1,-1
11680,0,-85.26446929,-85.26446929,2018-05-09,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,491,2,17,12,0,-1,-1
11681,0,-85.26446929,-85.26446929,2018-07-06,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,491,4,17,12,0,-1,-1
11682,0,-85.26446929,-85.26446929,2018-11-01,18:00:00,nan,nan,nan,nan,18,1,,,,,,1,0,,,,,,,,,491,3,17,12,0,-1,-1
11683,0,-85.26446929,-85.26446929,2018-08-12,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,491,6,17,12,0,-1,-1
11684,0,-85.26127962,-85.26127962,2018-12-09,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,536,6,17,11,0,-1,-1
11685,0,-85.25573903,-85.25573903,2018-08-11,11:00:00,nan,nan,nan,nan,11,3,,,,,,0,1,,,,,,,,,700,5,16,7,0,7,16
11686,0,-85.25573903,-85.25573903,2018-07-21,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,700,5,16,7,0,7,16
11687,0,-85.26446929,-85.26446929,2018-09-08,22:00:00,nan,nan,nan,nan,22,1,,,,,,0,1,,,,,,,,,491,5,17,12,0,-1,-1
11688,0,-85.26446929,-85.26446929,2018-06-04,4:00:00,nan,nan,nan,nan,4,1,,,,,,1,0,,,,,,,,,491,0,17,12,0,-1,-1
11689,0,-85.26446929,-85.26446929,2018-12-01,1:00:00,nan,nan,nan,nan,1,1,,,,,,0,1,,,,,,,,,491,5,17,12,0,-1,-1
11690,0,-85.26446929,-85.26446929,2018-02-20,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,491,1,17,12,0,-1,-1
11691,0,-85.26446929,-85.26446929,2018-10-27,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,491,5,17,12,0,-1,-1
11692,0,-85.26446929,-85.26446929,2018-10-06,2:00:00,nan,nan,nan,nan,2,1,,,,,,0,1,,,,,,,,,491,5,17,12,0,-1,-1
11693,0,-85.26446929,-85.26446929,2018-04-01,18:00:00,nan,nan,nan,nan,18,1,,,,,,0,1,,,,,,,,,491,6,17,12,0,-1,-1
11694,0,-85.27487895,-85.27487895,2018-06-13,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11695,0,-85.27487895,-85.27487895,2018-09-05,23:00:00,nan,nan,nan,nan,23,1,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11696,0,-85.27487895,-85.27487895,2018-08-15,20:00:00,nan,nan,nan,nan,20,1,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11697,0,-85.27487895,-85.27487895,2018-04-04,0:00:00,nan,nan,nan,nan,0,1,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11698,0,-85.27487895,-85.27487895,2018-08-01,7:00:00,nan,nan,nan,nan,7,2,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11699,0,-85.27487895,-85.27487895,2018-02-21,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,445,2,16,13,0,7,2
11700,0,-85.27487895,-85.27487895,2018-02-01,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,445,3,16,13,0,7,2
11701,0,-85.21004687,-85.21004687,2018-03-09,1:00:00,nan,nan,nan,nan,1,1,,,,,,1,0,,,,,,,,,804,4,21,4,0,7,6
11702,0,-85.21004687,-85.21004687,2018-09-06,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,804,3,21,4,0,7,6
11703,0,-85.21004687,-85.21004687,2018-03-27,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,804,1,21,4,0,7,6
11704,0,-85.21004687,-85.21004687,2018-01-08,2:00:00,nan,nan,nan,nan,2,1,,,,,,1,0,,,,,,,,,804,0,21,4,0,7,6
11705,0,-85.21004687,-85.21004687,2018-05-26,10:00:00,nan,nan,nan,nan,10,3,,,,,,0,1,,,,,,,,,804,5,21,4,0,7,6
11706,0,-85.25254737,-85.25254737,2018-10-28,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,735,6,16,6,0,7,12
11707,0,-85.31969426,-85.31969426,2018-05-06,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,222,6,12,18,1,7,16
11708,0,-85.14252308,-85.14252308,2018-09-23,19:00:00,nan,nan,nan,nan,19,1,,,,,,0,1,,,,,,,,,212,6,37,19,0,7,15
11709,0,-85.14252308,-85.14252308,2018-10-21,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,212,6,37,19,0,7,15
11710,0,-85.32924577,-85.32924577,2018-11-17,6:00:00,nan,nan,nan,nan,6,2,,,,,,0,1,,,,,,,,,123,5,12,21,0,7,4
11711,0,-85.25254737,-85.25254737,2018-09-02,7:00:00,nan,nan,nan,nan,7,2,,,,,,0,1,,,,,,,,,735,6,16,6,0,7,12
11712,0,-85.28463537,-85.28463537,2018-08-06,21:00:00,nan,nan,nan,nan,21,1,,,,,,1,0,,,,,,,,,696,0,12,7,0,7,12
11713,0,-85.28463537,-85.28463537,2018-05-11,19:00:00,nan,nan,nan,nan,19,1,,,,,,1,0,,,,,,,,,696,4,12,7,0,7,12
11714,0,-85.28463537,-85.28463537,2018-03-12,1:00:00,nan,nan,nan,nan,1,1,,,,,,1,0,,,,,,,,,696,0,12,7,0,7,12
11715,0,-85.15292509999999,-85.15292509999999,2018-06-29,9:00:00,nan,nan,nan,nan,9,2,,,,,,1,0,,,,,,,,,178,4,36,20,0,7,15
11716,0,-85.15292509999999,-85.15292509999999,2018-08-23,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,178,3,36,20,0,7,15
11717,0,-85.15292509999999,-85.15292509999999,2018-12-04,5:00:00,nan,nan,nan,nan,5,2,,,,,,1,0,,,,,,,,,178,1,36,20,0,7,15
11718,0,-85.15292509999999,-85.15292509999999,2018-06-21,8:00:00,nan,nan,nan,nan,8,2,,,,,,1,0,,,,,,,,,178,3,36,20,0,7,15
11719,0,-85.25875684,-85.25875684,2018-09-09,20:00:00,nan,nan,nan,nan,20,1,,,,,,0,1,,,,,,,,,269,6,20,17,0,7,22
11720,0,-85.10573114,-85.10573114,2018-03-13,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,513,1,39,12,0,7,14
11721,0,-85.10573114,-85.10573114,2018-01-29,6:00:00,nan,nan,nan,nan,6,2,,,,,,1,0,,,,,,,,,513,0,39,12,0,7,14
11722,0,-85.27741057,-85.27741057,2018-07-03,13:00:00,nan,nan,nan,nan,13,4,,,,,,1,0,,,,,,,,,697,1,13,7,0,7,15
11723,0,-85.27741057,-85.27741057,2018-07-12,12:00:00,nan,nan,nan,nan,12,3,,,,,,1,0,,,,,,,,,697,3,13,7,0,7,15
11724,0,-85.20671956,-85.20671956,2018-05-05,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,499,5,25,12,0,7,8
11725,0,-85.23239931,-85.23239931,2018-04-21,9:00:00,nan,nan,nan,nan,9,2,,,,,,0,1,,,,,,,,,540,5,21,11,0,7,4
11726,0,-85.23239931,-85.23239931,2018-10-20,0:00:00,nan,nan,nan,nan,0,1,,,,,,0,1,,,,,,,,,540,5,21,11,0,7,4
11727,0,-85.23239931,-85.23239931,2018-05-17,11:00:00,nan,nan,nan,nan,11,3,,,,,,1,0,,,,,,,,,540,3,21,11,0,7,4
11728,0,-85.23239931,-85.23239931,2018-04-27,10:00:00,nan,nan,nan,nan,10,3,,,,,,1,0,,,,,,,,,540,4,21,11,0,7,4
11729,0,-85.23239931,-85.23239931,2018-10-17,14:00:00,nan,nan,nan,nan,14,4,,,,,,1,0,,,,,,,,,540,2,21,11,0,7,4
11730,0,-85.25254737,-85.25254737,2018-08-18,5:00:00,nan,nan,nan,nan,5,2,,,,,,0,1,,,,,,,,,735,5,16,6,0,7,12
11731,0,-85.26446929,-85.26446929,2018-06-04,22:00:00,nan,nan,nan,nan,22,1,,,,,,1,0,,,,,,,,,491,0,17,12,0,-1,-1
