Unix,Join_Count,Grid_Num,NBR_LANES,FUNC_CLASS,Hour,cloudCover,dewPoint,humidity,precipIntensity,pressure,temperature,visibility,windGust,windSpeed,Rain,Cloudy,Foggy,Snow,Clear,RainBefore,Prediction,Probability
1579809600,18,368,2,19,20,0.93,38.7,0.94,0.0194,1019.2,40.39,6.664,11.54,3.58,1,0,0,0,0,1,,
1579820400,18,368,2,19,23,0.98,40.34,1,0.0575,1018.2,40.34,6.418,22.93,4.5,1,0,0,0,0,1,,
1579737600,9,369,2,19,0,0.99,23.46,0.63,0,1025.5,34.59,10,5.04,1.67,0,1,0,0,0,0,,
1579752000,9,369,2,19,4,0.79,24.18,0.65,0,1024.7,34.85,10,9.08,2.57,0,1,0,0,0,0,,
1579766400,9,369,2,19,8,1,27.29,0.69,0.0014,1025.1,36.59,10,9.07,2.36,0,1,0,0,0,0,,
1579780800,9,369,2,19,12,0.84,33.18,0.77,0.0138,1024,39.93,10,14.58,3.29,0,1,0,0,0,0,,
1579795200,9,369,2,19,16,0.94,38.7,0.92,0.0192,1019.9,40.87,9.139,13.44,4.54,1,0,0,0,0,1,,
1579809600,9,369,2,19,20,0.93,38.75,0.94,0.0182,1019.2,40.46,6.422,10.75,3.61,1,0,0,0,0,1,,
1579820400,9,369,2,19,23,0.98,40.37,1,0.0577,1018.1,40.37,6.21,22.79,4.23,1,0,0,0,0,1,,
1579737600,181,370,4,14,0,0.99,23.24,0.63,0,1025.5,34.5,10,5.25,1.77,0,1,0,0,0,0,,
1579752000,181,370,4,14,4,0.79,24.09,0.65,0,1024.8,34.71,10,9.4,2.7,0,1,0,0,0,0,,
1579766400,181,370,4,14,8,1,27.47,0.7,0.0014,1025.2,36.48,10,9.36,2.38,0,1,0,0,0,0,,
1579780800,181,370,4,14,12,0.83,33.47,0.78,0.0148,1024,39.8,10,14.48,3.47,0,1,0,0,0,0,,
1579795200,181,370,4,14,16,0.94,38.68,0.92,0.0206,1020,40.75,9.441,13.26,4.5,1,0,0,0,0,1,,
1579809600,181,370,4,14,20,0.93,38.72,0.94,0.0184,1019.2,40.4,6.702,11.22,3.53,1,0,0,0,0,1,,
1579820400,181,370,4,14,23,0.98,40.3,1,0.0612,1018.2,40.3,6.431,22.66,4.42,1,0,0,0,0,1,,
1579737600,32,371,2,16,0,0.99,23.37,0.63,0,1025.5,34.51,10,4.99,1.67,0,1,0,0,0,0,,
1579752000,32,371,2,16,4,0.79,24.22,0.65,0,1024.8,34.65,10,8.89,2.56,0,1,0,0,0,0,,
1579766400,32,371,2,16,8,1,27.42,0.69,0.0015,1025.1,36.46,10,8.86,2.33,0,1,0,0,0,0,,
1579780800,32,371,2,16,12,0.84,33.4,0.77,0.0149,1024,39.98,10,14.48,3.38,0,1,0,0,0,0,,
1579795200,32,371,2,16,16,0.94,38.71,0.92,0.0201,1020,40.87,9.235,13.27,4.48,1,0,0,0,0,1,,
1579809600,32,371,2,16,20,0.93,38.73,0.94,0.0176,1019.2,40.45,6.61,10.75,3.54,1,0,0,0,0,1,,
1579820400,32,371,2,16,23,0.98,40.34,1,0.0608,1018.2,40.34,6.38,22.53,4.28,1,0,0,0,0,1,,
1579737600,90,372,2,19,0,0.99,23.14,0.63,0,1025.5,34.42,10,5.23,1.77,0,1,0,0,0,0,,
1579752000,90,372,2,19,4,0.79,24.12,0.65,0,1024.8,34.51,10,9.25,2.7,0,1,0,0,0,0,,
1579766400,90,372,2,19,8,1,27.62,0.7,0.0016,1025.2,36.35,10,9.2,2.34,0,1,0,0,0,0,,
1579780800,90,372,2,19,12,0.83,33.65,0.78,0.0161,1024,39.81,10,14.37,3.58,1,0,0,0,0,0,,
1579795200,90,372,2,19,16,0.94,38.63,0.92,0.0216,1020,40.7,9.579,13.09,4.45,1,0,0,0,0,1,,
1579809600,90,372,2,19,20,0.93,38.66,0.94,0.0178,1019.2,40.38,6.929,11.28,3.45,1,0,0,0,0,1,,
1579820400,90,372,2,19,23,0.98,40.27,1,0.065,1018.2,40.27,6.631,22.39,4.5,1,0,0,0,0,1,,
1579737600,24,373,2,19,0,0.99,23.15,0.63,0,1025.5,34.42,10,5.08,1.71,0,1,0,0,0,0,,
1579752000,24,373,2,19,4,0.78,24.16,0.66,0,1024.8,34.44,10,8.97,2.62,0,1,0,0,0,0,,
1579766400,24,373,2,19,8,1,27.62,0.7,0.0016,1025.2,36.33,10,8.93,2.29,0,1,0,0,0,0,,
1579780800,24,373,2,19,12,0.83,33.63,0.78,0.0162,1024,39.89,10,14.36,3.56,1,0,0,0,0,0,,
1579795200,24,373,2,19,16,0.93,38.58,0.92,0.0215,1020,40.72,9.542,13.1,4.42,1,0,0,0,0,1,,
1579809600,24,373,2,19,20,0.93,38.63,0.93,0.0172,1019.2,40.39,6.965,11.04,3.45,1,0,0,0,0,1,,
1579820400,24,373,2,19,23,0.98,40.3,1,0.0655,1018.2,40.3,6.716,22.26,4.46,1,0,0,0,0,1,,
1579737600,146,374,2,19,0,0.99,22.97,0.63,0,1025.5,34.34,10,5.24,1.79,0,1,0,0,0,0,,
1579752000,146,374,2,19,4,0.78,24.1,0.66,0,1024.8,34.3,10,9.2,2.72,0,1,0,0,0,0,,
1579766400,146,374,2,19,8,1,27.79,0.71,0.0017,1025.3,36.23,10,9.14,2.3,0,1,0,0,0,0,,
1579780800,146,374,2,19,12,0.82,33.86,0.79,0.0171,1024,39.78,10,14.25,3.71,1,0,0,0,0,0,,
1579795200,146,374,2,19,16,0.93,38.55,0.92,0.0224,1020,40.61,9.791,12.91,4.39,1,0,0,0,0,1,,
1579809600,146,374,2,19,20,0.92,38.59,0.93,0.0174,1019.3,40.33,7.217,11.41,3.38,1,0,0,0,0,1,,
1579820400,146,374,2,19,23,0.98,40.24,1,0.0683,1018.3,40.24,6.891,22.11,4.62,1,0,0,0,0,1,,
1579737600,48,375,2,16,0,0.99,23.01,0.63,0,1025.5,34.3,10,5.13,1.74,0,1,0,0,0,0,,
1579752000,48,375,2,16,4,0.78,23.83,0.65,0,1024.8,34.21,10,9,2.66,0,1,0,0,0,0,,
1579766400,48,375,2,16,8,1,27.83,0.71,0.0017,1025.3,36.17,10,8.95,2.24,0,1,0,0,0,0,,
1579780800,48,375,2,16,12,0.82,34.78,0.83,0.017,1024,39.5,10,12.47,3.73,1,0,0,0,0,0,,
1579795200,48,375,2,16,16,0.93,38.59,0.92,0.0223,1020,40.71,9.823,11.25,4.37,1,0,0,0,0,1,,
1579809600,48,375,2,16,20,0.92,38.6,0.93,0.0169,1019.3,40.38,7.301,11.31,3.34,1,0,0,0,0,1,,
1579820400,48,375,2,16,23,0.98,40.25,1,0.0687,1018.3,40.25,7.031,19.28,4.62,1,0,0,0,0,1,,
1579737600,127,376,2,14,0,0.99,22.9,0.63,0,1025.6,34.24,10,5.21,1.81,0,1,0,0,0,0,,
1579752000,127,376,2,14,4,0.77,24.12,0.67,0,1024.9,34.07,10,9.08,2.72,0,1,0,0,0,0,,
1579766400,127,376,2,14,8,1,27.96,0.72,0.0018,1025.3,36.08,10,9.01,2.24,0,1,0,0,0,0,,
1579780800,127,376,2,14,12,0.81,34.73,0.83,0.0176,1024,39.51,10,12.74,3.83,1,0,0,0,0,0,,
1579795200,127,376,2,14,16,0.92,38.54,0.92,0.0228,1020,40.6,9.952,11.43,4.32,1,0,0,0,0,1,,
1579809600,127,376,2,14,20,0.92,38.56,0.93,0.0171,1019.3,40.32,7.463,11.5,3.28,1,0,0,0,0,1,,
1579820400,127,376,2,14,23,0.98,40.2,1,0.0707,1018.3,40.2,7.11,19.72,4.7,1,0,0,0,0,1,,
1579737600,176,377,2,17,0,0.99,22.9,0.63,0,1025.6,34.22,10,5.14,1.76,0,1,0,0,0,0,,
1579752000,176,377,2,17,4,0.77,24.14,0.67,0,1024.9,33.99,10,8.92,2.67,0,1,0,0,0,0,,
1579766400,176,377,2,17,8,1,28.01,0.72,0.0018,1025.3,36.06,10,8.86,2.2,0,1,0,0,0,0,,
1579780800,176,377,2,17,12,0.81,34.72,0.83,0.0174,1024,39.58,10,12.86,3.86,1,0,0,0,0,0,,
1579795200,176,377,2,17,16,0.92,38.47,0.92,0.0225,1020,40.59,9.993,11.55,4.31,1,0,0,0,0,1,,
1579809600,176,377,2,17,20,0.92,38.51,0.93,0.0168,1019.3,40.33,7.55,11.44,3.25,1,0,0,0,0,1,,
1579820400,176,377,2,17,23,0.98,40.22,1,0.071,1018.3,40.22,7.259,19.77,4.72,1,0,0,0,0,1,,
1579737600,22,378,4,17,0,0.99,22.8,0.63,0,1025.6,34.18,10,5.16,1.8,0,1,0,0,0,0,,
1579752000,22,378,4,17,4,0.77,24.13,0.67,0.001,1024.9,33.88,10,8.88,2.71,0,1,0,0,0,0,,
1579766400,22,378,4,17,8,1,28.14,0.73,0.0019,1025.4,36.02,10,8.8,2.21,0,1,0,0,0,0,,
1579780800,22,378,4,17,12,0.81,34.57,0.82,0.0176,1024,39.55,10,12.99,3.91,1,0,0,0,0,0,,
1579795200,22,378,4,17,16,0.92,38.31,0.92,0.0228,1020.1,40.4,10,11.59,4.26,1,0,0,0,0,1,,
1579809600,22,378,4,17,20,0.92,38.42,0.93,0.0169,1019.3,40.24,7.663,11.5,3.21,1,0,0,0,0,1,,
1579820400,22,378,4,17,23,0.98,40.18,1,0.0725,1018.3,40.18,7.278,19.98,4.75,1,0,0,0,0,1,,
1579737600,6,379,2,19,0,0.99,22.83,0.63,0,1025.6,34.22,10,5.08,1.76,0,1,0,0,0,0,,
1579752000,6,379,2,19,4,0.76,24.18,0.67,0.001,1025,33.86,10,8.71,2.67,0,1,0,0,0,0,,
1579766400,6,379,2,19,8,1,28.19,0.73,0.0019,1025.4,36.07,10,8.65,2.17,0,1,0,0,0,0,,
1579780800,6,379,2,19,12,0.81,34.36,0.82,0.0173,1024.1,39.51,10,13.1,3.96,1,0,0,0,0,0,,
1579795200,6,379,2,19,16,0.92,38.02,0.92,0.0224,1020.1,40.2,10,11.7,4.25,1,0,0,0,0,1,,
1579809600,6,379,2,19,20,0.92,38.27,0.93,0.0166,1019.3,40.18,7.736,11.44,3.19,1,0,0,0,0,1,,
1579820400,6,379,2,19,23,0.98,40.18,1,0.0726,1018.4,40.18,7.421,20.01,4.76,1,0,0,0,0,1,,
1579737600,14,380,8,11,0,0.99,22.82,0.63,0,1025.6,34.27,10,5.06,1.79,0,1,0,0,0,0,,
1579752000,14,380,8,11,4,0.76,24.26,0.68,0.001,1025,33.83,10,8.6,2.68,0,1,0,0,0,0,,
1579766400,14,380,8,11,8,1,28.26,0.73,0.002,1025.4,36.05,10,8.52,2.17,0,1,0,0,0,0,,
1579780800,14,380,8,11,12,0.8,34.04,0.81,0.0173,1024.1,39.34,10,13.14,3.98,1,0,0,0,0,0,,
1579795200,14,380,8,11,16,0.92,37.8,0.92,0.0225,1020.1,39.99,10,11.65,4.21,1,0,0,0,0,1,,
1579809600,14,380,8,11,20,0.92,38.09,0.93,0.0167,1019.3,40.06,7.816,11.41,3.16,1,0,0,0,0,1,,
1579820400,14,380,8,11,23,0.98,40.09,1,0.0737,1018.4,40.09,7.398,20.08,4.76,1,0,0,0,0,1,,
1579737600,54,381,2,11,0,0.99,22.82,0.63,0,1025.6,34.25,10,4.98,1.74,0,1,0,0,0,0,,
1579752000,54,381,2,11,4,0.76,24.28,0.68,0.001,1025,33.75,10,8.44,2.64,0,1,0,0,0,0,,
1579766400,54,381,2,11,8,1,28.29,0.73,0.002,1025.4,36.01,10,8.36,2.14,0,1,0,0,0,0,,
1579780800,54,381,2,11,12,0.8,34.08,0.81,0.0169,1024.1,39.42,10,13.25,4.02,1,0,0,0,0,0,,
1579795200,54,381,2,11,16,0.91,37.77,0.92,0.0221,1020.1,40.02,10,11.76,4.2,1,0,0,0,0,1,,
1579809600,54,381,2,11,20,0.92,38.06,0.92,0.0164,1019.3,40.08,7.874,11.34,3.13,1,0,0,0,0,1,,
1579820400,54,381,2,11,23,0.98,40.1,1,0.0736,1018.4,40.1,7.534,20.11,4.77,1,0,0,0,0,1,,
1579737600,192,382,4,11,0,0.99,22.79,0.63,0,1025.7,34.26,10,4.94,1.76,0,1,0,0,0,0,,
1579752000,192,382,4,11,4,0.76,24.33,0.68,0.001,1025,33.68,10,8.28,2.64,0,1,0,0,0,0,,
1579766400,192,382,4,11,8,1,28.33,0.74,0.0021,1025.4,35.97,10,8.19,2.14,0,1,0,0,0,0,,
1579780800,192,382,4,11,12,0.8,33.89,0.81,0.0168,1024.1,39.37,10,13.22,4.02,1,0,0,0,0,0,,
1579795200,192,382,4,11,16,0.91,37.57,0.91,0.0221,1020.1,39.92,10,11.66,4.15,1,0,0,0,0,1,,
1579809600,192,382,4,11,20,0.92,37.85,0.92,0.0165,1019.3,39.98,7.936,11.25,3.1,1,0,0,0,0,1,,
1579820400,192,382,4,11,23,0.98,40.01,1,0.0745,1018.4,40.02,7.485,20.08,4.74,1,0,0,0,0,1,,
1579737600,89,383,2,16,0,0.99,22.78,0.63,0,1025.7,34.23,10,4.86,1.72,0,1,0,0,0,0,,
1579752000,89,383,2,16,4,0.75,24.35,0.69,0,1025,33.59,10,8.11,2.59,0,1,0,0,0,0,,
1579766400,89,383,2,16,8,1,28.37,0.74,0.0021,1025.4,35.93,10,8.01,2.11,0,1,0,0,0,0,,
1579780800,89,383,2,16,12,0.8,33.97,0.81,0.0163,1024.1,39.46,10,13.32,4.05,1,0,0,0,0,0,,
1579795200,89,383,2,16,16,0.91,37.59,0.91,0.0216,1020.1,39.96,10,11.76,4.14,1,0,0,0,0,1,,
1579809600,89,383,2,16,20,0.92,37.86,0.92,0.0163,1019.3,40.01,7.98,11.17,3.07,1,0,0,0,0,1,,
1579820400,89,383,2,16,23,0.98,40.04,1,0.0719,1018.4,40.04,7.613,20.1,4.75,1,0,0,0,0,1,,
1579737600,11,385,2,19,0,0.99,22.67,0.63,0,1025.7,34.07,10,4.71,1.69,0,1,0,0,0,0,,
1579752000,11,385,2,19,4,0.75,24.39,0.69,0,1025,33.32,10,7.75,2.54,0,1,0,0,0,0,,
1579766400,11,385,2,19,8,1,28.52,0.75,0.0022,1025.4,35.78,10,7.63,2.07,0,1,0,0,0,0,,
1579780800,11,385,2,19,12,0.8,34.22,0.81,0.0156,1024.1,39.7,10,13.35,4.07,1,0,0,0,0,0,,
1579795200,11,385,2,19,16,0.91,37.81,0.92,0.0209,1020.1,40.06,10,11.71,4.09,1,0,0,0,0,1,,
1579809600,11,385,2,19,20,0.91,38.06,0.92,0.0162,1019.4,40.08,8.065,10.96,3.01,1,0,0,0,0,1,,
1579820400,11,385,2,19,23,0.98,40.07,1,0.0716,1018.4,40.07,7.67,20.02,4.71,1,0,0,0,0,1,,
1579737600,0,386,1,19,0,1,21.25,0.57,0.0011,1025.3,35.17,10,10.64,3.43,0,1,0,0,0,0,,
1579752000,0,386,1,19,4,0.84,21.5,0.55,0.0007,1024.7,36.04,10,16.31,4.74,0,1,0,0,0,0,,
1579766400,0,386,1,19,8,1,26.45,0.64,0.0011,1025.1,37.38,10,16.11,4.1,0,1,0,0,0,0,,
1579780800,0,386,1,19,12,0.8,34.51,0.85,0.026,1023.9,38.52,10,17.04,5.52,1,0,0,0,0,0,,
1579795200,0,386,1,19,16,0.93,38.44,0.96,0.0321,1019.8,39.53,10,15.52,5.84,1,0,0,0,0,1,,
1579809600,0,386,1,19,20,0.94,38.48,0.92,0.0326,1019.1,40.52,7.085,19.89,4.79,1,0,0,0,0,1,,
1579820400,0,386,1,19,23,0.96,40.49,1,0.0745,1018.1,40.52,7.657,28.34,7.2,1,0,0,0,0,1,,
1579737600,0,387,1,19,0,1,21.56,0.57,0.0012,1025.3,35.17,10,10.45,3.33,0,1,0,0,0,0,,
1579752000,0,387,1,19,4,0.84,21.77,0.56,0.0007,1024.7,36.03,10,16.08,4.62,0,1,0,0,0,0,,
1579766400,0,387,1,19,8,1,26.9,0.65,0.0011,1025.1,37.41,10,15.93,3.96,0,1,0,0,0,0,,
1579780800,0,387,1,19,12,0.8,35.37,0.87,0.0259,1023.9,39.01,10,17.01,5.44,1,0,0,0,0,0,,
1579795200,0,387,1,19,16,0.93,39.28,0.96,0.0319,1019.9,40.31,10,15.49,5.77,1,0,0,0,0,1,,
1579809600,0,387,1,19,20,0.94,39.03,0.93,0.022,1019.2,41,7.135,19.54,4.72,1,0,0,0,0,1,,
1579820400,0,387,1,19,23,0.96,40.7,1,0.0751,1018.1,40.7,7.705,28.09,7.1,1,0,0,0,0,1,,
1579737600,0,388,2,19,0,1,21.65,0.58,0.0011,1025.4,34.97,10,9.94,3.17,0,1,0,0,0,0,,
1579752000,0,388,2,19,4,0.83,21.91,0.57,0.0008,1024.7,35.83,10,15.6,4.44,0,1,0,0,0,0,,
1579766400,0,388,2,19,8,1,27.04,0.66,0.0012,1025.1,37.27,10,15.48,3.74,0,1,0,0,0,0,,
1579780800,0,388,2,19,12,0.8,35.06,0.86,0.0266,1023.9,38.9,10,16.71,5.26,1,0,0,0,0,0,,
1579795200,0,388,2,19,16,0.93,39.09,0.96,0.033,1019.9,40.24,10,15.25,5.62,1,0,0,0,0,1,,
1579809600,0,388,2,19,20,0.94,38.89,0.93,0.0217,1019.2,40.81,7.207,18.8,4.55,1,0,0,0,0,1,,
1579820400,0,388,2,19,23,0.97,40.54,1,0.077,1018.2,40.54,7.652,27.49,6.87,1,0,0,0,0,1,,
1579737600,37,389,2,17,0,1,21.63,0.58,0.0011,1025.4,34.88,10,9.66,3.12,0,1,0,0,0,0,,
1579752000,37,389,2,17,4,0.83,21.95,0.57,0.0008,1024.7,35.72,10,15.38,4.39,0,1,0,0,0,0,,
1579766400,37,389,2,17,8,1,27.09,0.67,0.0013,1025.1,37.21,10,15.21,3.67,0,1,0,0,0,0,,
1579780800,37,389,2,17,12,0.8,34.85,0.86,0.0271,1023.9,38.8,10,16.47,5.16,1,0,0,0,0,0,,
1579795200,37,389,2,17,16,0.93,38.97,0.96,0.0336,1019.9,40.15,10,15.04,5.54,1,0,0,0,0,1,,
1579809600,37,389,2,17,20,0.94,38.8,0.93,0.0217,1019.2,40.68,7.212,18.42,4.45,1,0,0,0,0,1,,
1579820400,37,389,2,17,23,0.97,40.45,1,0.0777,1018.2,40.45,7.545,27.17,6.75,1,0,0,0,0,1,,
1579737600,181,390,2,19,0,0.99,21.77,0.59,0.0011,1025.4,34.82,10,9.42,3.01,0,1,0,0,0,0,,
1579752000,181,390,2,19,4,0.82,22.11,0.57,0.0008,1024.7,35.67,10,15.11,4.27,0,1,0,0,0,0,,
1579766400,181,390,2,19,8,1,27.12,0.67,0.0013,1025.1,37.15,10,15,3.53,0,1,0,0,0,0,,
1579780800,181,390,2,19,12,0.8,34.59,0.85,0.0266,1023.9,38.77,10,16.4,5.07,1,0,0,0,0,0,,
1579795200,181,390,2,19,16,0.93,38.76,0.95,0.033,1019.9,40.05,10,15.01,5.46,1,0,0,0,0,1,,
1579809600,181,390,2,19,20,0.94,38.66,0.93,0.0214,1019.2,40.57,7.258,18.04,4.38,1,0,0,0,0,1,,
1579820400,181,390,2,19,23,0.97,40.46,1,0.0772,1018.2,40.46,7.584,26.87,6.63,1,0,0,0,0,1,,
1579737600,18,391,2,19,0,0.99,21.79,0.59,0.0011,1025.4,34.78,10,9.15,2.96,0,1,0,0,0,0,,
1579752000,18,391,2,19,4,0.82,22.2,0.58,0.0008,1024.7,35.62,10,14.89,4.21,0,1,0,0,0,0,,
1579766400,18,391,2,19,8,1,27.2,0.67,0.0013,1025.1,37.1,10,14.75,3.46,0,1,0,0,0,0,,
1579780800,18,391,2,19,12,0.8,34.53,0.85,0.0267,1023.9,38.74,10,16.17,4.97,1,0,0,0,0,0,,
1579795200,18,391,2,19,16,0.93,38.76,0.95,0.0331,1019.9,40.06,10,14.8,5.39,1,0,0,0,0,1,,
1579809600,18,391,2,19,20,0.94,38.67,0.93,0.0215,1019.2,40.53,7.249,17.66,4.28,1,0,0,0,0,1,,
1579820400,18,391,2,19,23,0.97,40.41,1,0.0772,1018.2,40.41,7.47,26.56,6.51,1,0,0,0,0,1,,
1579737600,64,392,2,19,0,0.99,21.98,0.59,0,1025.4,34.78,10,8.89,2.85,0,1,0,0,0,0,,
1579752000,64,392,2,19,4,0.81,22.34,0.58,0.0008,1024.8,35.6,10,14.6,4.09,0,1,0,0,0,0,,
1579766400,64,392,2,19,8,1,27.24,0.67,0.0013,1025.1,37.06,10,14.51,3.32,0,1,0,0,0,0,,
1579780800,64,392,2,19,12,0.8,34.36,0.84,0.026,1024,38.75,10,16.09,4.87,1,0,0,0,0,0,,
1579795200,64,392,2,19,16,0.93,38.6,0.95,0.0323,1019.9,40,10,14.76,5.31,1,0,0,0,0,1,,
1579809600,64,392,2,19,20,0.94,38.58,0.93,0.0212,1019.2,40.46,7.309,17.25,4.21,1,0,0,0,0,1,,
1579820400,64,392,2,19,23,0.97,40.43,1,0.0763,1018.2,40.43,7.509,26.24,6.38,1,0,0,0,0,1,,
1579737600,98,393,2,19,0,0.99,21.99,0.59,0,1025.4,34.74,10,8.62,2.8,0,1,0,0,0,0,,
1579752000,98,393,2,19,4,0.8,22.42,0.59,0.0008,1024.8,35.54,10,14.38,4.04,0,1,0,0,0,0,,
1579766400,98,393,2,19,8,1,27.31,0.68,0.0013,1025.1,37.02,10,14.26,3.26,0,1,0,0,0,0,,
1579780800,98,393,2,19,12,0.8,34.3,0.84,0.0257,1024,38.73,10,15.87,4.77,1,0,0,0,0,0,,
1579795200,98,393,2,19,16,0.94,38.6,0.95,0.032,1019.9,40,10,14.56,5.24,1,0,0,0,0,1,,
1579809600,98,393,2,19,20,0.94,38.59,0.93,0.0213,1019.2,40.42,7.286,16.88,4.11,1,0,0,0,0,1,,
1579820400,98,393,2,19,23,0.97,40.39,1,0.0759,1018.2,40.39,7.388,25.93,6.26,1,0,0,0,0,1,,
1579737600,32,394,2,19,0,0.99,22.19,0.6,0,1025.4,34.69,10,8.34,2.68,0,1,0,0,0,0,,
1579752000,32,394,2,19,4,0.8,22.58,0.59,0.0008,1024.8,35.49,10,14.06,3.91,0,1,0,0,0,0,,
1579766400,32,394,2,19,8,1,27.4,0.68,0.0013,1025.1,36.98,10,13.99,3.12,0,1,0,0,0,0,,
1579780800,32,394,2,19,12,0.81,34.35,0.84,0.0248,1024,38.84,10,15.78,4.67,1,0,0,0,0,0,,
1579795200,32,394,2,19,16,0.94,38.68,0.94,0.0309,1019.9,40.15,10,14.52,5.16,1,0,0,0,0,1,,
1579809600,32,394,2,19,20,0.94,38.66,0.93,0.021,1019.2,40.47,7.342,16.43,4.04,1,0,0,0,0,1,,
1579820400,32,394,2,19,23,0.97,40.39,1,0.0745,1018.2,40.39,7.417,25.59,6.13,1,0,0,0,0,1,,
1579737600,2,395,2,19,0,0.99,22.24,0.6,0,1025.4,34.65,10,8.08,2.64,0,1,0,0,0,0,,
1579752000,2,395,2,19,4,0.79,22.71,0.59,0.0008,1024.8,35.44,10,13.83,3.86,0,1,0,0,0,0,,
1579766400,2,395,2,19,8,1,27.53,0.68,0.0012,1025.1,36.96,10,13.74,3.06,0,1,0,0,0,0,,
1579780800,2,395,2,19,12,0.81,34.52,0.84,0.0242,1024,38.89,10,15.56,4.56,1,0,0,0,0,0,,
1579795200,2,395,2,19,16,0.94,38.91,0.95,0.0302,1019.9,40.33,10,14.31,5.09,1,0,0,0,0,1,,
1579809600,2,395,2,19,20,0.94,38.81,0.94,0.0213,1019.2,40.5,7.306,16.06,3.94,1,0,0,0,0,1,,
1579820400,2,395,2,19,23,0.97,40.31,1,0.0733,1018.2,40.31,7.288,25.29,6,1,0,0,0,0,1,,
1579737600,21,397,1,19,0,0.99,22.53,0.61,0,1025.4,34.76,10,7.5,2.46,0,1,0,0,0,0,,
1579752000,21,397,1,19,4,0.77,22.99,0.6,0.0007,1024.8,35.49,10,13.24,3.67,0,1,0,0,0,0,,
1579766400,21,397,1,19,8,1,27.7,0.69,0.0011,1025.2,37,10,13.16,2.86,0,1,0,0,0,0,,
1579780800,21,397,1,19,12,0.81,34.55,0.84,0.0217,1024,39.11,10,15.23,4.34,1,0,0,0,0,0,,
1579795200,21,397,1,19,16,0.94,39.01,0.94,0.0275,1020,40.5,10,14.06,4.93,1,0,0,0,0,1,,
1579809600,21,397,1,19,20,0.94,38.95,0.94,0.0215,1019.3,40.61,7.227,15.17,3.77,1,0,0,0,0,1,,
1579820400,21,397,1,19,23,0.97,40.46,1,0.0691,1018.2,40.46,7.156,24.61,5.71,1,0,0,0,0,1,,
1579737600,117,398,2,19,0,0.99,22.67,0.61,0,1025.5,34.6,10,7.14,2.32,0,1,0,0,0,0,,
1579752000,117,398,2,19,4,0.76,23.11,0.61,0.0007,1024.8,35.36,10,12.83,3.52,0,1,0,0,0,0,,
1579766400,117,398,2,19,8,1,27.64,0.69,0.0011,1025.1,36.88,10,12.79,2.73,0,1,0,0,0,0,,
1579780800,117,398,2,19,12,0.81,34.33,0.83,0.0202,1024,39.07,10,15.12,4.2,1,0,0,0,0,0,,
1579795200,117,398,2,19,16,0.94,38.9,0.94,0.026,1020,40.5,10,14.02,4.86,1,0,0,0,0,1,,
1579809600,117,398,2,19,20,0.94,38.88,0.94,0.0213,1019.3,40.5,7.246,14.61,3.72,1,0,0,0,0,1,,
1579820400,117,398,2,19,23,0.97,40.33,1,0.0666,1018.2,40.33,7.142,24.25,5.54,1,0,0,0,0,1,,
1579737600,27,399,2,19,0,0.99,22.66,0.61,0,1025.5,34.56,10,6.91,2.28,0,1,0,0,0,0,,
1579752000,27,399,2,19,4,0.76,23.17,0.61,0,1024.8,35.3,10,12.61,3.48,0,1,0,0,0,0,,
1579766400,27,399,2,19,8,1,27.67,0.69,0.001,1025.2,36.83,10,12.56,2.67,0,1,0,0,0,0,,
1579780800,27,399,2,19,12,0.81,34.23,0.83,0.0178,1024,39.02,10,14.92,4.1,1,0,0,0,0,0,,
1579795200,27,399,2,19,16,0.94,38.87,0.94,0.0237,1020,40.47,10,13.82,4.78,1,0,0,0,0,1,,
1579809600,27,399,2,19,20,0.94,38.88,0.94,0.022,1019.3,40.43,7.189,14.24,3.62,1,0,0,0,0,1,,
1579820400,27,399,2,19,23,0.98,40.27,1,0.063,1018.2,40.27,7.004,23.95,5.41,1,0,0,0,0,1,,
1579737600,46,401,2,19,0,0.99,22.75,0.62,0,1025.5,34.51,10,6.48,2.16,0,1,0,0,0,0,,
1579752000,46,401,2,19,4,0.73,23.36,0.62,0,1024.8,35.14,10,11.9,3.3,0,1,0,0,0,0,,
1579766400,46,401,2,19,8,1,27.61,0.69,0.0008,1025.2,36.71,10,11.85,2.58,0,1,0,0,0,0,,
1579780800,46,401,2,19,12,0.82,33.85,0.81,0.0132,1024,39.08,10,14.74,3.93,0,1,0,0,0,0,,
1579795200,46,401,2,19,16,0.94,38.65,0.93,0.0194,1020,40.38,10,13.61,4.69,1,0,0,0,0,1,,
1579809600,46,401,2,19,20,0.94,38.73,0.94,0.0228,1019.3,40.32,7.099,13.5,3.55,1,0,0,0,0,1,,
1579820400,46,401,2,19,23,0.98,40.25,1,0.0554,1018.2,40.25,6.849,23.54,5.16,1,0,0,0,0,1,,
1579737600,55,402,2,19,0,0.99,22.93,0.62,0,1025.5,34.54,10,6.18,2.04,0,1,0,0,0,0,,
1579752000,55,402,2,19,4,0.71,23.55,0.62,0,1024.8,35.1,10,11.32,3.14,0,1,0,0,0,0,,
1579766400,55,402,2,19,8,1,27.55,0.69,0.0009,1025.2,36.7,10,11.29,2.52,0,1,0,0,0,0,,
1579780800,55,402,2,19,12,0.82,33.64,0.8,0.0133,1024,39.24,10,14.71,3.81,0,1,0,0,0,0,,
