,Accident,Latitude,Longitude,Date,Time,Address,Route,Log_Mile,City,Event,Conditions,EventBefore,ConditionBefore,Hour,Temperature,Temp_Max,Temp_Min,Monthly_Avg_Temp,Daily_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Grid_Block
3929,,35.011387,-85.243683,5/11/19,14:01:00,4000 N TERRACE,3305770001,1.511,CHATTANOOGA,rain,Light Rain,rain,Light Rain,14,72.74,79.22,69.48,,,,69.03,0.88,5,5,6.12,0.94,rain,0.0658,0.38,1557583200,0,0,1,0,0,1,2,7,0,1,1,45,3,3,18,4,16,11220,10,40,15,151
3930,,35.01068,-85.244059,5/11/19,14:01:58,Belvoir Ave / S Terrace,3303611001,0.996,CHATTANOOGA,rain,Light Rain,rain,Light Rain,14,72.74,79.21,69.48,,,,69.03,0.88,5,5,6.12,0.94,rain,0.0658,0.382,1557583200,0,0,1,0,0,1,2,7,0,1,2,30,2,2,18,4,16,6720,12,24,15,151
3931,,35.01068,-85.244059,5/11/19,14:01:58,Belvoir Ave / S Terrace,3303611001,0.996,CHATTANOOGA,rain,Light Rain,rain,Light Rain,14,72.74,79.21,69.48,,,,69.03,0.88,5,5,6.12,0.94,rain,0.0658,0.382,1557583200,0,0,1,0,0,1,2,7,0,1,2,30,2,2,18,4,16,6720,12,24,15,151
3932,,35.015804,-85.270234,5/11/19,14:40:10,18170 INTERSTATE 24 WB,33I0024002,10.714,CHATTANOOGA,rain,Light Rain,rain,Light Rain,14,72.43,78.85,69.16,,,,68.92,0.89,5,5,6.27,0.94,rain,0.0625,0.3468,1557583200,0,0,1,0,0,1,2,2,2,1,2,55,6,6,2,1,11,118650,9,36,15,192
3933,,34.998857,-85.218956,5/11/19,14:58:21,941 Spring Creek Rd,330B809001,0.077,EAST RIDGE,rain,Light Rain,rain,Light Rain,14,72.9,79.54,69.74,,,,69.25,0.88,5,5,5.81,0.94,rain,0.066,0.3423,1557583200,0,0,1,0,0,1,2,7,0,1,2,,2,2,12,4,19,,,20,15,66
3934,,35.026324,-85.368766,5/11/19,15:09:57,17500 INTERSTATE 24 EB,33I0024002,3.959,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,75.71,80.24,68.99,,,,69.38,0.81,5,5,5.07,0.95,rain,0.0478,0.1775,1557565200,0,1,0,0,0,1,2,0,2,0,2,65,4,5,2,1,11,65300,9,24,15,223
3935,,35.093646,-85.179282,5/11/19,15:12:41,4920-4999 Highway 58,33SR058001,6.333,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,74.86,79.02,69.41,,,,69.98,0.85,5,5,5.93,0.92,rain,0.0611,0.2208,1557565200,0,1,0,0,0,1,2,2,0,1,2,45,6,6,13,1,14,30250,11,33,15,731
3936,,35.094017,-85.180163,5/11/19,15:12:52,4921 Highway 58,33SR058001,6.302,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,74.85,79.02,69.4,,,,69.98,0.85,5,5,5.93,0.92,rain,0.061,0.2208,1557565200,0,1,0,0,0,1,2,2,0,1,2,45,6,6,13,1,14,30250,11,33,15,731
3937,,35.06339,-85.31415,5/11/19,15:24:45,301 Manufacturers Rd,330A022001,0,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,75.55,79.96,69.4,,,,70.08,0.83,5,5,7.19,0.94,rain,0.0554,0.2139,1557565200,0,1,0,0,0,1,,,,,,,,,,,,,,,,494
3938,,34.988316,-85.202649,5/11/19,15:26:39,20 INTERSTATE 75 NB,33I0075001,0.186,EAST RIDGE,cloudy,Overcast,rain,Light Rain,15,75.58,79.49,69.74,,,,70.07,0.83,5,5,6,0.94,rain,0.0647,0.3124,1557583200,0,1,0,0,0,1,1,2,2,1,2,55,6,6,2,1,11,93840,9,36,15,
3939,,35.16312,-85.24823,5/11/19,15:34:40,5801-5999 Highway 153,33SR153001,11.132,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,75.3,79,69.09,,,,70.37,0.85,5,5,7.46,0.9,rain,0.058,0.2527,1557565200,0,1,0,0,0,1,2,2,0,0,2,50,6,6,13,1,14,32140,11,36,15,
3940,,35.036034,-85.311672,5/11/19,15:49:55,1616 Broad St,330A634001,0.155,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,75.58,79.92,69.33,,,,69.39,0.81,5,5,5.49,0.95,rain,0.0558,0.2311,1557583200,0,1,0,0,0,1,2,4,0,1,2,,2,2,12,4,19,,,24,15,319
3941,,35.053847,-85.310719,5/11/19,15:57:27,215 Broad St,3303561001,0.56,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,15,75.54,79.73,69.44,,,,70.04,0.83,5,5,5.5,0.94,rain,0.0554,0.2215,1557583200,0,1,0,0,0,1,2,2,0,1,2,30,6,6,18,4,16,9160,13,36,15,407
3942,,35.164597,-85.250384,5/11/19,16:18:13,5929 Highway 153,330C945001,0.521,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,16,77.74,78.86,69.05,,,,69.14,0.75,5,5,4.95,0.9,rain,0.0578,0.2529,1557565200,0,1,0,0,0,1,2,7,0,,2,,2,2,12,4,19,,,20,6,
3943,,34.993245,-85.205913,5/11/19,16:28:21,50 Interstate 75 Nb,33I0075001,0.576,EAST RIDGE,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,16,77.75,79.5,69.74,,,,69.71,0.76,5,5,6.2,0.94,rain,0.0655,0.3114,1557583200,0,1,0,0,0,1,1,2,2,1,2,55,6,7,2,1,11,108850,9,36,15,24
3944,,35.030081,-85.153146,5/11/19,16:50:25,2020 Gunbarrel Rd,3305787001,0.129,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,16,77.09,79.09,69.58,,,,69.71,0.78,5,5,5.59,0.94,rain,0.0649,0.2129,1557583200,0,1,0,0,0,1,2,2,0,1,2,35,2,2,18,4,17,4510,0,12,15,295
3945,,35.083886,-85.197621,5/11/19,16:55:25,4510 Highway 58,330D228001,0.059,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,16,77.25,79.2,69.44,,,,69.41,0.77,5,5,2.62,0.94,rain,0.0617,0.22,1557565200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,26,15,641
3946,,35.00847,-85.153229,5/11/19,17:01:35,7802-7933 E Brainerd Rd,3305786001,0,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.26,79.26,69.73,,,,69.6,0.72,5,5,5.63,0.94,rain,0.0667,0.2387,1557583200,0,1,0,0,0,1,,,,,,,,,,,,,,,,119
3947,,35.051857,-85.168129,5/11/19,17:02:24,6578 HICKORY MEADOW DR,330E648001,0.053,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.37,79.37,69.6,,,,69.52,0.72,5,5,5.8,0.94,rain,0.0634,0.2084,1557565200,0,1,0,0,0,1,2,7,0,1,2,,2,2,12,4,19,,,26,15,425
3948,,35.052024,-85.167695,5/11/19,17:03:44,6577 Hickory Meadow Dr,330E648001,0.052,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.37,79.37,69.61,,,,69.52,0.72,5,5,5.8,0.94,rain,0.0634,0.2084,1557565200,0,1,0,0,0,1,2,7,0,1,2,,2,2,12,4,19,,,26,15,425
3949,,35.051857,-85.168129,5/11/19,17:03:44,6578 HICKORY MEADOW DR,330E648001,0.053,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.37,79.37,69.6,,,,69.52,0.72,5,5,5.8,0.94,rain,0.0634,0.2084,1557565200,0,1,0,0,0,1,2,7,0,1,2,,2,2,12,4,19,,,26,15,425
3950,,35.008773,-85.153805,5/11/19,17:08:09,7794 E Brainerd Rd,33SR320001,3.366,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.26,79.26,69.73,,,,69.6,0.72,5,5,5.64,0.94,rain,0.0666,0.2393,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,21,1,14,28570,10,22,15,118
3951,,35.063944,-85.309655,5/11/19,17:18:09,109 N Market St,330A308001,0.042,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.67,79.67,69.38,,,,69.1,0.7,5,5,3.16,0.94,rain,0.055,0.2119,1557565200,0,1,0,0,0,1,2,2,0,1,2,,2,2,12,4,19,,,30,15,495
3952,,35.043326,-85.158111,5/11/19,17:23:52,7020 SHALLOWFORD RD,330E636001,0.283,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.18,79.18,69.57,,,,69.55,0.72,5,5,5.74,0.94,rain,0.0642,0.2071,1557565200,0,1,0,0,0,1,2,2,0,,2,,2,2,12,4,19,,,30,15,382
3953,,35.044088,-85.160208,5/11/19,17:24:05,7000 Shallowford Rd,3303580001,1.915,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.22,79.22,69.58,,,,69.54,0.72,5,5,5.75,0.94,rain,0.0641,0.2072,1557565200,0,1,0,0,0,1,2,2,2,1,2,45,4,4,18,4,14,25210,12,24,15,382
3954,,35.043326,-85.158111,5/11/19,17:35:32,7020 SHALLOWFORD RD,330E636001,0.283,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.18,79.18,69.57,,,,69.55,0.72,5,5,5.74,0.94,rain,0.0642,0.2071,1557565200,0,1,0,0,0,1,2,2,0,,2,,2,2,12,4,19,,,30,15,382
3955,,35.043326,-85.158111,5/11/19,17:35:32,7020 SHALLOWFORD RD,330E636001,0.283,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.18,79.18,69.57,,,,69.55,0.72,5,5,5.74,0.94,rain,0.0642,0.2071,1557565200,0,1,0,0,0,1,2,2,0,,2,,2,2,12,4,19,,,30,15,382
3956,,35.044044,-85.264437,5/11/19,17:40:32,Dodson Ave / Citico Ave,330B560001,0.188,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.38,79.4,69.48,,,,69.36,0.72,5,5,3.15,0.94,rain,0.0615,0.2925,1557583200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,30,15,369
3957,,35.042164,-85.220198,5/11/19,17:48:59,4110 SHALLOWFORD RD,3303578001,3.621,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.6,79.69,69.65,,,,69.43,0.71,5,5,5.99,0.94,rain,0.0642,0.2777,1557583200,0,1,0,0,0,1,2,7,0,1,2,35,4,4,18,4,16,11520,12,42,15,374
3958,,34.988712,-85.254477,5/11/19,17:55:14,4011 Sherlin Dr,330B948001,0.158,EAST RIDGE,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.17,79.17,69.43,,,,69.42,0.72,5,5,6.2,0.94,rain,0.0651,0.3843,1557583200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,22,15,
3959,,35.008124,-85.154777,5/11/19,17:55:25,7804 E Brainerd Rd,33SR320001,3.421,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,17,79.27,79.27,69.73,,,,69.6,0.72,5,5,5.64,0.94,rain,0.0667,0.2417,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,21,1,14,28570,10,22,15,118
3960,,35.028897,-85.156806,5/11/19,18:07:03,1921 Gunbarrel Rd,330E457001,0.029,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,18,78.98,79.12,69.59,,,,69.63,0.73,5,5,5.43,0.94,rain,0.065,0.2197,1557583200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,16,15,294
3961,,35.008538,-85.153227,5/11/19,18:43:05,1400 JENKINS RD,33SR320001,3.383,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,18,79.14,79.26,69.73,,,,69.66,0.73,5,5,5.41,0.94,rain,0.0667,0.2386,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,21,1,14,28570,10,22,15,119
3962,,34.996762,-85.135551,5/11/19,18:43:59,1100 Morris Ln,330C174001,0.771,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,18,78.67,78.82,69.5,,,,69.74,0.74,5,5,5.32,0.94,rain,0.0657,0.2159,1557583200,0,1,0,0,0,1,,,,,,,,,,,,,,,,77
3963,,35.06347,-85.254705,5/11/19,18:48:38,2200 GLASS ST,33SR017001,5.62,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,18,79.52,79.52,69.51,,,,68.45,0.69,5,5,2.28,0.94,rain,0.0613,0.2727,1557583200,0,1,0,0,0,1,2,2,0,1,2,35,2,2,13,1,16,7210,11,20,15,502
3964,,35.063647,-85.254821,5/11/19,18:49:04,Dodson Ave / Glass St,3304997001,3.558,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,18,79.54,79.54,69.52,,,,68.45,0.69,5,5,2.28,0.94,rain,0.0613,0.2723,1557583200,0,1,0,0,0,1,2,7,0,1,2,30,2,2,18,4,16,4330,13,30,15,502
3965,,35.028897,-85.156806,5/11/19,19:05:06,1921 Gunbarrel Rd,330E457001,0.029,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,19,77.78,79.12,69.59,,,,68.03,0.72,5,5,5.56,0.94,rain,0.065,0.2197,1557583200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,16,15,294
3966,,35.022065,-85.319785,5/11/19,19:33:01,2800-3099 Broad St,33SR002001,6.552,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,19,78.14,79.77,69.2,,,,67.1,0.69,5,5,2.94,0.95,rain,0.0555,0.2369,1557583200,0,1,0,0,0,1,2,2,0,1,2,35,4,4,13,1,14,23280,11,24,15,230
3967,,35.005297,-85.149263,5/11/19,20:00:45,8101 E Brainerd Rd,33SR320001,3.81,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,75.98,79.2,69.71,,,,68.52,0.78,5,5,3.46,0.94,rain,0.067,0.2359,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,21,1,14,28570,10,22,15,119
3968,,35.108943,-85.230091,5/11/19,20:08:52,5500 - 5599 Trailhead Dr,3303542001,1.753,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,20,76.76,79.77,69.52,,,,68.05,0.75,5,5,5.82,0.92,rain,0.0619,0.246,1557565200,0,1,0,0,0,1,2,9,0,1,2,50,3,3,18,4,16,13280,13,36,15,813
3969,,35.031404,-85.317786,5/11/19,20:16:54,10-19 Exit 178 S Off Ramp Eb,330A660001,0.345,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,76.67,79.79,69.32,,,,67.56,0.74,5,5,3.06,0.95,rain,0.0553,0.2277,1557583200,0,1,0,0,0,1,2,5,0,1,2,30,2,2,12,4,19,,,24,15,274
3970,,35.03111,-85.320446,5/11/19,20:17:54,10 - 19 Exit 178 S Off Ramp Eb,33I0124001,0.123,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,76.66,79.8,69.32,,,,67.55,0.74,5,5,3.07,0.95,rain,0.0549,0.2239,1557583200,0,1,0,0,0,1,2,5,2,1,2,55,4,4,2,1,11,75180,10,12,15,274
3971,,35.03111,-85.320446,5/11/19,20:19:49,10 - 19 Exit 178 S Off Ramp Eb,33I0124001,0.123,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,76.66,79.8,69.32,,,,67.55,0.74,5,5,3.07,0.95,rain,0.0549,0.2239,1557583200,0,1,0,0,0,1,2,5,2,1,2,55,4,4,2,1,11,75180,10,12,15,274
3972,,35.03111,-85.320446,5/11/19,20:19:50,10 - 19 Exit 178 S Off Ramp Eb,33I0124001,0.123,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,76.66,79.8,69.32,,,,67.55,0.74,5,5,3.07,0.95,rain,0.0549,0.2239,1557583200,0,1,0,0,0,1,2,5,2,1,2,55,4,4,2,1,11,75180,10,12,15,274
3973,,35.141442,-85.229724,5/11/19,20:40:02,5414 Hixson Pike,3305717001,0.308,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,rain,Light Rain,20,77.24,80.06,69.28,,,,68.09,0.73,5,5,5.5,0.9,rain,0.0589,0.2486,1557565200,0,1,0,0,0,1,2,4,0,1,2,25,2,2,18,4,17,120,13,28,15,1033
3974,,35.03278,-85.16038,5/11/19,20:41:43,2084 Hamilton Place Blvd,330E448001,0.756,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,20,75.99,79.14,69.58,,,,68.48,0.78,5,5,3.23,0.94,rain,0.065,0.2197,1557583200,0,1,0,0,0,1,,,,,,,,,,,,,,,,294
3975,,35.015127,-85.234443,5/11/19,21:06:20,4400 BRAINERD RD,330B234001,0.025,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,21,74.87,79.47,69.63,,,,68.58,0.81,5,5,3.31,0.94,rain,0.0654,0.3428,1557583200,0,1,0,0,0,1,2,0,0,,2,,2,2,12,4,19,,,30,15,152
3976,,35.015339,-85.233935,5/11/19,21:06:39,Brainerd Rd / Sequoia Dr,33SR002001,13.443,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,21,74.89,79.48,69.63,,,,68.58,0.81,5,5,3.31,0.94,rain,0.0654,0.3416,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,14,27270,10,22,15,152
3977,,35.015339,-85.233935,5/11/19,21:06:39,Brainerd Rd / Sequoia Dr,33SR002001,13.443,CHATTANOOGA,cloudy,Overcast,rain,Light Rain,21,74.89,79.48,69.63,,,,68.58,0.81,5,5,3.31,0.94,rain,0.0654,0.3416,1557583200,0,1,0,0,0,1,2,2,0,1,2,40,4,4,13,1,14,27270,10,22,15,152
3978,,35.144729,-85.190682,5/12/19,00:18:45,6740 Big Ridge Rd,3304992001,1.753,CHATTANOOGA,rain,Rain,rain,Light Rain,0,71.84,78.77,68.88,,,,68.76,0.9,5,6,4.25,0.9,rain,0.0591,0.2482,1557565200,0,0,1,0,0,1,2,7,0,,2,30,2,2,18,4,18,720,12,20,15,1082
3979,,35.069225,-85.192687,5/12/19,03:20:06,4300 JERSEY PIKE,3303601001,1.068,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,3,70.01,75.12,67.44,,,,64.53,0.83,5,6,3.41,0.88,rain,0.0066,0.0302,1557694800,0,1,0,0,0,0,2,5,0,1,2,40,2,2,31,4,16,12090,11,24,15,554
3980,,35.052959,-85.180238,5/12/19,04:29:00,7200 NOAH REID RD,330C327001,0.003,CHATTANOOGA,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,4,69.16,74.66,67.72,,,,65.24,0.87,5,6,4.8,0.88,rain,0.0062,0.0266,1557658800,0,0,1,0,0,0,2,4,0,1,2,25,2,2,12,4,19,,,12,15,423
3981,,35.052959,-85.180238,5/12/19,04:30:11,Noah Reid Rd / Shallowford Rd,330C327001,0.003,CHATTANOOGA,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,4,69.16,74.66,67.72,,,,65.24,0.87,5,6,4.8,0.88,rain,0.0062,0.0266,1557658800,0,0,1,0,0,0,2,4,0,1,2,25,2,2,12,4,19,,,12,15,423
3982,,35.052959,-85.180238,5/12/19,04:30:11,Noah Reid Rd / Shallowford Rd,330C327001,0.003,CHATTANOOGA,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,4,69.16,74.66,67.72,,,,65.24,0.87,5,6,4.8,0.88,rain,0.0062,0.0266,1557658800,0,0,1,0,0,0,2,4,0,1,2,25,2,2,12,4,19,,,12,15,423
3983,,35.007894,-85.200822,5/12/19,07:43:52,200 Interstate 75 Nb,33I0075001,1.991,CHATTANOOGA,rain,Light Rain,partly-cloudy-night,Mostly Cloudy,7,68.14,75.11,67.67,,,,64.64,0.89,5,6,3.55,0.88,rain,0.0066,0.0328,1557694800,0,0,1,0,0,0,2,4,2,1,2,55,8,8,2,1,11,129750,9,48,18,113
3984,,35.137823,-85.06758,5/12/19,08:54:25,7500 SNOW HILL RD,3302207001,3.97,HAMILTON COUNTY,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,8,68.17,75.29,67.46,,,,65.4,0.91,5,6,5.9,0.86,rain,0.0062,0.0249,1557694800,0,1,0,0,0,0,2,0,0,,2,40,2,2,18,2,17,7700,11,22,15,1053
3985,,35.004212,-85.210479,5/12/19,09:18:02,140 INTERSTATE 75 NB,33I0075001,1.391,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,9,69.25,75.2,67.72,,,,65.3,0.87,5,6,5.39,0.88,rain,0.0071,0.0361,1557694800,0,1,0,0,0,0,1,0,2,1,2,55,4,4,2,1,11,108850,9,24,15,111
3986,,35.004212,-85.210479,5/12/19,09:18:40,140 INTERSTATE 75 NB,33I0075001,1.391,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,9,69.25,75.2,67.72,,,,65.3,0.87,5,6,5.39,0.88,rain,0.0071,0.0361,1557694800,0,1,0,0,0,0,1,0,2,1,2,55,4,4,2,1,11,108850,9,24,15,111
3987,,35.004212,-85.210479,5/12/19,09:18:40,140 INTERSTATE 75 NB,33I0075001,1.391,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,9,69.25,75.2,67.72,,,,65.3,0.87,5,6,5.39,0.88,rain,0.0071,0.0361,1557694800,0,1,0,0,0,0,1,0,2,1,2,55,4,4,2,1,11,108850,9,24,15,111
3988,,35.039499,-85.285149,5/12/19,09:50:57,1100 Mccallie Ave,330A485001,0.016,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,9,69.15,75.44,67.76,,,,64.98,0.87,5,6,4.52,0.89,rain,0.0065,0.0348,1557658800,0,1,0,0,0,0,2,0,0,,2,,2,2,12,4,19,,,34,15,322
3989,,35.036664,-85.30735,5/12/19,10:10:12,1463 MARKET ST,33SR027001,4.645,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Partly Cloudy,10,69.71,74.81,67.72,,,,64.28,0.83,5,6,5.64,0.84,rain,0.0068,0.0349,1557658800,0,1,0,0,0,0,2,2,0,1,2,35,4,4,21,1,16,15880,11,24,15,319
3990,,35.08079,-85.204849,5/12/19,10:23:29,450 HIGHWAY 153 SB,33SR153001,4.563,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.77,74.81,67.31,,,,64.93,0.85,5,6,6.26,0.89,rain,0.0069,0.0297,1557658800,0,1,0,0,0,0,2,4,2,0,2,55,6,7,13,1,12,75340,10,36,15,640
3991,,35.081593,-85.209734,5/12/19,10:24:19,4290 HIGHWAY 58,33SR317001,0.001,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.75,74.73,67.33,,,,64.9,0.85,5,6,6.29,0.89,rain,0.0068,0.0295,1557658800,0,1,0,0,0,0,2,2,0,1,2,45,2,2,13,1,14,6080,11,24,15,639
3992,,35.081998,-85.208009,5/12/19,10:24:42,1 - 9 Exit Highway 58 On Ramp Sb,33SR017001,8.836,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.7,74.67,67.21,,,,64.91,0.85,5,6,6.29,0.89,rain,0.0069,0.0295,1557658800,0,1,0,0,0,0,2,2,0,1,2,45,2,2,13,1,14,19430,11,12,15,640
3993,,35.080908,-85.204977,5/12/19,10:25:18,450 - 469 Highway 153 Sb,33SR153001,4.574,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.77,74.8,67.3,,,,64.93,0.85,5,6,6.26,0.89,rain,0.0069,0.0297,1557658800,0,1,0,0,0,0,2,4,2,0,2,55,6,7,13,1,12,75340,10,36,15,640
3994,,35.080908,-85.204977,5/12/19,10:25:18,450 - 469 Highway 153 Sb,33SR153001,4.574,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.77,74.8,67.3,,,,64.93,0.85,5,6,6.26,0.89,rain,0.0069,0.0297,1557658800,0,1,0,0,0,0,2,4,2,0,2,55,6,7,13,1,12,75340,10,36,15,640
3995,,35.03161,-85.153969,5/12/19,10:49:26,2014 Gunbarrel Rd,3304987001,1.252,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,10,69.59,74.36,67.69,,,,65.27,0.86,5,6,6.02,0.88,rain,0.0065,0.0275,1557658800,0,1,0,0,0,0,2,7,0,1,2,40,4,4,18,4,14,26160,11,24,15,294
3996,,35.109467,-85.25518,5/12/19,11:12:37,3841 Atlanta Dr,330A091001,0.504,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,11,70.37,75.76,67.6,,,,63.86,0.8,5,6,6.74,0.89,rain,0.0063,0.0278,1557651600,0,1,0,0,0,0,2,7,0,1,2,25,2,2,12,4,19,,,26,6,810
3997,,35.154647,-85.199911,5/12/19,11:18:42,6208 N Innisbrook Dr,330E715001,0.062,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,11,70.41,76.09,67.25,,,,64.23,0.81,5,6,6.99,0.86,rain,0.0067,0.0292,1557651600,0,1,0,0,0,0,2,7,0,1,2,,2,2,12,4,19,,,26,15,
3998,,35.041834,-85.298513,5/12/19,12:04:54,740 E Martin Luther King Blvd,3305404001,0.68,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,12,71.99,75.25,67.62,,,,63.96,0.76,5,6,7.1,0.89,rain,0.0066,0.0347,1557658800,0,1,0,0,0,0,2,4,0,1,2,25,4,4,16,4,16,12610,13,40,15,364
3999,,35.013617,-85.250768,5/12/19,12:48:10,18320 INTERSTATE 24 EB,33I0024002,12.162,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,12,71.34,74.51,67.03,,,,64.24,0.78,5,6,7.84,0.88,rain,0.0065,0.0352,1557658800,0,1,0,0,0,0,2,0,2,1,2,55,6,6,2,1,11,112410,9,36,18,150
4000,,35.014375,-85.252128,5/12/19,12:49:32,18310 INTERSTATE 24 EB,33I0024002,12.068,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,12,71.27,74.44,66.97,,,,64.24,0.79,5,6,7.83,0.88,rain,0.0065,0.0352,1557658800,0,1,0,0,0,0,2,0,2,1,2,55,6,6,2,1,11,118650,9,36,18,150
4001,,35.013617,-85.250768,5/12/19,12:49:33,18320 INTERSTATE 24 EB,33I0024002,12.162,CHATTANOOGA,cloudy,Overcast,partly-cloudy-night,Mostly Cloudy,12,71.34,74.51,67.03,,,,64.24,0.78,5,6,7.84,0.88,rain,0.0065,0.0352,1557658800,0,1,0,0,0,0,2,0,2,1,2,55,6,6,2,1,11,112410,9,36,18,150
4002,,35.050225,-85.21672,5/12/19,13:03:53,4621 SHALLOWFORD RD,3303556001,4.012,CHATTANOOGA,partly-cloudy-day,Mostly Cloudy,partly-cloudy-night,Mostly Cloudy,13,73.91,75.38,67.61,,,,63.9,0.71,5,6,8.36,0.88,rain,0.0068,0.0302,1557694800,0,1,0,0,0,0,2,2,0,1,2,40,4,4,18,4,14,22270,13,24,15,419
